-0.282,-0.079,0.221,0.491,0.511,-0.085,-0.986,0.073,5.312,0.0
-0.174,0.332,0.076,-0.707,-0.92,0.029,-0.17,-0.249,0.696,0.0
-0.067,0.444,0.822,0.927,0.199,0.549,0.931,0.217,5.456,0.0
-0.26,-0.263,-0.424,0.272,-0.655,0.734,-0.405,0.747,4.058,0.0
0.242,-0.15,-0.877,-0.908,0.673,-0.347,0.79,-0.879,1.615,0.0
-0.035,-0.046,-0.718,0.735,-0.438,0.044,-0.703,-0.473,3.83,0.0
-0.498,0.582,0.645,0.544,0.2,0.546,0.012,-0.623,3.53,0.0
-0.864,-0.397,0.612,0.09,0.715,0.506,-0.404,-0.999,2.977,0.0
0.369,0.927,0.14,0.052,-0.463,-0.0,0.118,-0.219,5.012,0.0
-0.718,0.593,-0.729,0.155,-0.163,0.767,-0.928,-0.771,1.975,0.0
0.592,0.659,0.741,0.004,0.173,-0.434,0.372,0.893,4.064,0.0
0.851,-0.437,0.979,-0.449,0.501,-0.787,-0.411,-0.957,1.441,0.0
0.224,-0.25,-0.692,-0.125,0.894,-0.446,-0.622,-0.447,4.142,0.0
-0.122,0.823,0.765,-0.569,0.203,-0.787,0.615,0.039,0.714,0.4771
0.656,-0.038,-0.827,0.139,0.695,-0.994,0.327,0.512,0.726,0.61214
-0.276,-0.997,0.102,-0.43,-0.582,-0.777,0.256,0.403,5.637,0.0
-0.091,0.872,-0.048,0.924,-0.388,-0.991,-0.978,-0.547,0.366,0.0
0.997,-0.404,-0.33,0.37,0.889,0.076,0.901,0.479,0.858,0.99397
0.293,-0.587,-0.059,-0.137,-0.415,-0.433,-0.391,0.774,2.113,0.0
0.393,-0.728,0.056,-0.732,-0.65,0.279,0.957,0.462,5.156,0.0
0.515,-0.922,0.998,0.482,-0.811,0.47,0.8,-0.426,0.246,0.66976
-0.609,0.551,-0.566,0.544,0.76,-0.301,0.023,-0.265,0.282,0.02181
0.539,0.757,0.247,0.624,-0.34,0.407,-0.894,-0.045,1.951,0.0
-0.612,0.967,0.764,0.205,0.216,-0.775,0.072,0.023,3.374,0.0
-0.002,0.171,0.114,0.187,-0.464,0.604,0.946,0.225,5.51,0.0
0.982,-0.314,-0.476,-0.362,0.432,-0.404,0.963,0.908,3.914,0.0
0.3,0.082,-0.992,-0.002,-0.293,0.65,0.725,0.36,2.281,0.0
0.14,0.608,-0.635,-0.602,0.985,-0.498,-0.238,0.831,1.086,0.11274
-0.981,-0.939,-0.09,-0.562,0.83,-0.046,-0.465,0.679,5.637,0.0
-0.888,-0.54,-0.255,-0.024,0.099,-0.384,0.071,0.123,3.049,0.0
0.479,-0.463,0.271,0.628,0.594,0.283,0.969,-0.268,4.298,0.0
0.686,-0.554,-0.048,-0.851,-0.142,-0.242,0.599,0.887,2.701,0.0
-0.182,0.453,0.61,-0.013,-0.402,-0.254,-0.179,-0.326,4.094,0.0
-1.0,-0.911,0.364,-0.375,0.959,0.205,0.916,-0.846,1.651,0.0
-0.693,-0.684,0.029,0.171,0.014,0.441,-0.052,-0.139,4.832,0.0
-0.97,-0.81,0.786,0.64,0.369,-0.031,0.146,-0.041,5.559,0.0
-0.995,-0.537,0.863,0.144,-0.803,-0.895,0.198,0.14,3.8,0.0
-0.677,-0.566,0.497,0.108,0.133,-0.886,-0.69,-0.359,1.579,0.0
0.412,-0.965,-0.367,0.122,-0.28,-0.009,0.475,-0.564,5.709,0.0
-0.524,0.025,-0.618,0.192,-0.808,-0.213,-0.458,0.505,4.118,0.0
-0.3,-0.795,-0.98,-0.812,-0.687,0.979,-0.281,0.164,2.113,0.0
0.257,-0.144,-0.118,0.388,-0.914,0.907,-0.43,-0.218,5.841,0.0
-0.654,-0.847,0.077,0.323,-0.095,0.972,-0.769,-0.219,4.622,0.0
0.336,-0.296,-0.164,-0.887,0.618,0.547,0.255,-0.332,5.625,0.0
0.62,0.426,0.055,0.214,-0.063,-0.356,0.553,0.146,4.352,0.0
-0.107,-0.037,0.057,0.981,0.147,-0.53,0.454,0.792,2.245,0.0
-0.593,-0.648,-0.687,0.811,-0.418,-0.517,0.938,0.905,5.571,0.0
0.8,-0.468,0.822,-0.665,-0.63,-0.773,0.22,0.967,1.231,0.06497
0.736,0.812,-0.243,0.492,0.929,-0.434,0.986,0.856,4.664,0.0
0.788,0.805,0.837,0.482,-0.761,0.082,-0.534,0.294,1.501,0.00299
0.457,0.95,0.848,0.88,0.384,-0.975,0.206,0.583,2.413,0.01041
-0.659,-0.641,-0.764,0.395,0.696,0.775,-0.943,0.245,0.09,0.0001
0.79,0.95,-0.965,0.073,-0.35,-0.79,0.358,0.804,5.967,0.0
-0.619,-0.186,0.015,-0.668,0.694,-0.578,0.011,0.818,5.318,0.0
-0.407,0.717,-0.632,-0.529,-0.585,-0.102,-0.343,-0.482,0.258,0.0
-0.581,-0.848,-0.329,0.433,-0.764,-0.203,-0.179,0.93,1.579,0.0
0.034,-0.287,0.134,0.417,-0.393,-0.804,-0.805,0.95,3.77,0.0
-0.027,-0.741,-0.028,0.679,0.471,0.33,0.058,0.053,5.396,0.0
0.021,0.227,-0.185,0.844,-0.243,-0.219,0.862,0.875,5.132,0.0
0.471,0.624,-0.196,0.755,0.488,-0.047,0.037,0.084,2.173,0.0
-0.804,0.282,0.71,0.653,0.025,0.134,-0.053,-0.944,3.494,0.0
0.018,0.148,-0.065,-0.45,-0.411,-0.084,-0.8,0.891,2.947,0.0
0.522,-0.438,0.305,0.189,-0.379,0.364,-0.545,-0.963,0.498,0.0
-0.694,-0.836,0.75,-0.359,-0.927,-0.607,0.499,-0.064,2.689,0.0
0.917,-0.591,0.796,0.138,0.119,0.599,-0.9,0.296,1.213,7e-05
0.785,-0.375,0.243,0.08,0.754,-0.419,-0.511,0.018,5.252,0.0
-0.574,0.208,0.019,-0.94,0.925,-0.288,0.215,-0.207,5.528,0.0
-0.491,-0.194,-0.194,-0.86,0.782,-0.034,-0.791,-0.187,4.4,0.0
-0.202,-0.727,-0.677,-0.43,-0.211,0.386,-0.283,0.075,3.62,0.0
0.517,0.106,-0.652,0.639,0.879,0.321,-0.217,0.766,1.086,0.62294
0.761,-0.072,-0.583,0.539,-0.696,0.567,0.698,0.447,0.552,0.98489
0.626,0.657,0.687,0.373,-0.659,0.003,-0.002,-0.017,5.12,0.0
0.18,0.114,0.352,-0.411,0.012,-0.634,0.065,0.831,1.165,0.0
0.873,-0.658,-0.434,-0.515,-0.581,-0.105,0.047,-0.681,0.024,0.0
0.306,-0.414,0.835,0.852,-0.575,-0.005,0.592,-0.872,0.192,0.12194
0.725,0.279,0.944,0.035,-0.903,0.695,-0.556,-0.511,4.7,0.0
-0.058,0.695,-0.876,0.062,-0.101,-0.505,-0.672,0.639,2.857,0.0
-0.96,0.813,0.258,0.893,-0.348,0.05,0.204,-0.407,5.775,0.0
0.497,0.582,-0.463,0.871,-0.151,-0.584,-0.033,-0.01,4.496,0.0
0.101,0.576,-0.427,-0.705,-0.409,0.202,0.628,0.26,0.324,0.97357
0.44,0.354,-0.913,0.463,-0.075,-0.245,-0.733,-0.754,1.561,0.0
0.715,-0.273,0.25,-0.557,0.13,-0.305,-0.728,-0.453,2.509,0.0
0.446,-0.218,-0.296,0.539,-0.312,0.141,0.545,0.743,3.38,0.0
-0.111,0.196,0.615,-0.922,0.097,-0.518,0.284,0.707,2.281,0.0
-0.465,-0.244,0.247,-0.159,0.339,-0.695,0.119,0.236,5.366,0.0
0.756,-0.142,-0.005,-0.265,-0.859,-0.897,-0.374,-0.981,5.504,0.0
-0.602,0.246,0.997,-0.375,-0.269,0.648,0.205,-0.552,3.223,0.0
0.558,0.509,-0.304,-0.411,0.226,-0.925,0.379,0.54,3.518,0.0
-0.006,0.943,-0.372,0.027,0.466,0.794,0.208,-0.979,4.976,0.0
0.736,-0.125,-0.636,-0.181,0.048,0.768,-0.781,-0.553,2.455,0.0
-0.289,-0.562,0.193,0.003,0.023,0.609,0.367,-0.539,0.294,0.00012
0.2,0.635,0.676,0.251,-0.009,0.628,0.438,0.295,0.186,1.0
-0.95,0.334,-0.439,0.342,0.512,0.299,-0.216,-0.338,1.717,0.0
-0.715,-0.972,-0.434,-0.608,0.825,0.461,-0.348,-0.284,5.132,0.0
0.509,-0.407,0.946,-0.408,0.747,0.687,-0.811,0.91,4.388,0.0
0.743,0.856,-0.585,0.748,0.346,0.671,-0.446,-0.71,5.0,0.0
0.897,0.731,-0.041,-0.842,-0.098,-0.445,0.376,-0.432,4.952,0.0
-0.336,0.028,0.785,-0.638,-0.801,-0.148,0.15,0.324,5.336,0.0
0.306,0.869,0.736,-0.966,0.146,-0.379,0.677,0.374,1.531,0.28755
0.314,0.843,-0.106,-0.045,-0.145,0.234,0.986,-0.353,1.771,0.0
0.229,0.431,0.367,0.993,0.221,-0.096,-0.314,-0.65,2.053,0.0
0.511,0.275,0.248,0.817,-0.871,0.465,0.136,0.346,0.834,0.67159
-0.805,-0.927,0.067,0.056,-0.59,0.753,-0.51,0.588,0.792,0.0
0.474,-0.656,0.511,0.783,-0.35,0.315,0.149,-0.108,0.498,0.20084
0.16,-0.727,-0.223,0.008,-0.301,0.913,-0.515,0.325,4.922,0.0
0.657,-0.013,-0.05,0.727,-0.239,0.209,0.185,0.556,2.257,0.0
-0.319,-0.539,0.766,0.908,-0.516,0.032,0.034,0.387,5.54,0.0
-0.872,-0.278,-0.216,0.863,-0.437,-0.154,-0.746,0.005,4.544,0.0
0.237,-0.548,0.052,-0.433,-0.364,0.933,0.449,0.515,0.72,0.69431
0.985,0.159,-0.029,0.541,-0.583,-0.416,-0.732,-0.903,3.175,0.0
0.613,0.465,-0.601,-0.217,-0.603,0.658,0.433,-0.988,1.699,0.0
0.034,0.398,-0.211,-0.143,-0.365,0.278,-0.982,-0.952,3.446,0.0
-0.397,0.08,-0.815,0.979,0.363,-0.753,0.16,0.658,1.831,0.0
-0.536,0.36,0.518,0.463,0.915,0.983,-0.184,-0.624,3.83,0.0
0.118,0.741,-0.35,0.969,0.062,0.326,0.783,-0.958,0.114,0.91762
-0.447,-0.28,-0.929,0.747,0.774,0.964,-0.654,-0.589,5.126,0.0
0.25,0.424,-0.631,0.606,-0.865,-0.287,0.678,0.308,2.755,0.0
-0.785,-0.836,-0.96,-0.953,-0.853,-0.59,0.002,0.22,5.324,0.0
-0.655,0.107,0.425,-0.002,-0.714,-0.952,0.111,0.914,4.346,0.0
0.086,-0.482,0.731,-0.668,0.766,0.323,-0.399,0.139,1.711,0.0
-0.615,-0.168,-0.491,-0.662,-0.791,-0.966,0.06,0.395,1.135,0.0
0.525,-0.74,0.646,-0.968,0.12,-0.693,-0.075,-0.167,3.878,0.0
-0.153,0.887,-0.312,-0.932,-0.924,0.267,0.217,-0.374,3.175,0.0
0.841,-0.357,0.951,-0.495,-0.172,0.001,-0.283,0.774,2.203,0.0
-0.005,-0.055,-0.698,-0.874,0.402,0.044,-0.725,-0.624,3.416,0.0
-0.567,0.661,0.689,-0.201,-0.625,0.63,-0.396,-0.903,2.383,0.0
-0.179,0.601,-0.971,-0.662,-0.675,-0.452,-0.752,-0.384,4.928,0.0
-0.078,-0.2,0.069,-0.061,0.78,0.019,0.233,0.793,3.746,0.0
-0.043,0.342,-0.567,-0.583,-0.843,-0.599,0.341,-0.947,0.84,0.0
0.967,-0.074,-0.826,-0.383,0.358,-0.392,-0.796,0.753,3.602,0.0
0.515,-0.675,0.514,-0.933,-0.822,-0.949,0.799,-0.311,3.8,0.0
0.315,-0.223,0.271,-0.788,-0.573,-0.413,0.699,0.795,3.596,0.0
-0.024,-0.185,0.938,-0.824,-0.591,0.453,0.789,-0.157,2.311,0.0
-0.879,0.511,0.412,0.061,-0.272,-0.666,0.155,-0.837,4.238,0.0
-0.771,0.195,0.933,-0.876,-0.252,-0.845,0.168,0.493,0.942,0.00024
-0.631,0.254,-0.15,-0.374,-0.642,0.61,-0.813,0.111,3.59,0.0
-0.611,0.365,-0.744,-0.422,-0.416,0.288,0.772,-0.309,5.132,0.0
0.707,-0.467,0.22,0.159,-0.369,0.382,-0.879,-0.021,5.162,0.0
0.954,-0.565,0.68,-0.738,0.926,0.62,-0.578,0.639,4.628,0.0
0.563,-0.549,0.185,0.965,-0.104,0.075,-0.484,0.299,1.885,0.0
-0.121,0.173,-0.959,-0.074,-0.954,0.626,0.183,0.559,0.684,0.09535
-0.874,-0.053,0.629,-0.278,-0.699,0.012,-0.929,-0.466,2.821,0.0
0.174,0.78,0.596,0.889,0.414,0.24,-0.171,-0.016,1.867,0.00087
-0.983,0.269,0.968,0.572,-0.491,0.621,-0.989,0.887,2.737,0.0
0.891,0.487,-0.8,-0.306,0.952,-0.436,-0.231,0.184,2.281,0.0
0.474,0.833,-0.948,-0.46,-0.36,0.252,0.055,-0.127,1.627,0.0
-0.542,0.433,0.259,0.486,0.171,0.069,-0.204,-0.087,1.189,0.0
-0.351,0.677,0.393,0.91,-0.436,0.555,0.569,0.392,1.129,0.65056
0.602,-0.539,0.231,0.445,0.336,-0.321,0.263,0.265,5.973,0.0
-0.528,-0.921,0.727,-0.15,-0.276,-0.38,0.428,0.693,3.584,0.0
0.739,-0.985,-0.589,-0.509,-0.056,-0.237,-0.154,0.896,4.55,0.0
0.709,0.728,-0.623,0.124,0.038,-0.344,-0.273,-0.353,2.365,0.0
-0.937,0.568,0.989,-0.291,-0.94,0.156,0.101,0.438,3.59,0.0
-0.534,-0.557,0.05,0.174,0.889,0.452,-0.265,0.698,5.775,0.0
0.201,0.526,-0.956,-0.255,0.67,0.897,0.32,0.046,5.27,0.0
-0.175,-0.83,0.679,0.029,0.045,0.075,0.412,0.853,5.192,0.0
0.076,0.975,0.4,-0.956,-0.328,0.6,-0.723,-0.332,5.156,0.0
-0.593,0.376,-0.74,-0.643,0.822,0.971,0.595,-0.483,0.012,0.74127
-0.211,-0.324,-0.532,-0.133,-0.545,0.676,0.868,0.584,2.281,0.0
-0.095,-0.833,0.322,-0.444,0.786,0.866,-0.252,-0.366,2.131,0.0
-0.426,-0.182,0.131,0.889,-0.868,0.36,0.059,0.355,1.303,0.0
-0.796,0.075,-0.355,-0.864,-0.795,0.02,-0.812,-0.34,4.04,0.0
-0.125,0.461,-0.26,0.715,0.733,0.08,-0.087,0.417,1.843,0.0
-0.417,0.065,0.324,0.828,0.105,-0.477,-0.977,-0.365,1.549,0.0
-0.974,0.79,-0.989,-0.402,-0.699,0.831,0.227,-0.256,3.686,0.0
0.595,-0.843,0.19,-0.527,-0.77,-0.919,-0.858,-0.281,1.165,0.0
-0.477,-0.864,0.057,-0.367,-0.689,-0.841,0.922,-0.362,1.879,0.0
-0.559,0.684,-0.598,0.444,0.843,-0.785,-0.532,0.964,3.169,0.0
-0.148,-0.187,0.886,0.967,0.464,-0.58,0.957,0.651,3.896,0.0
-0.094,0.869,0.141,0.578,-0.358,-0.968,0.227,-0.547,4.376,0.0
-0.634,-0.949,-0.927,-0.79,0.03,0.2,-0.799,0.65,0.972,0.0
0.943,0.912,0.693,-0.281,-0.472,0.04,-0.123,-0.201,4.076,0.0
0.388,0.562,-0.7,0.866,-0.879,0.414,-0.011,-0.659,2.491,0.0
-0.273,-0.535,-0.194,-0.598,0.864,-0.878,-0.931,0.783,0.21,0.0
-0.798,0.063,0.925,-0.333,-0.926,-0.26,-0.088,0.729,5.559,0.0
-0.621,-0.848,-0.844,0.664,0.773,-0.203,-0.018,0.785,0.81,0.00265
-0.096,-0.794,0.504,-0.459,0.466,0.6,-0.614,0.603,5.583,0.0
