0.0,0.085,0.765,0.425,0.812,0.014,0.84,0.731,0.789,0.815,0.895,0.736,0.0
0.075,0.098,0.379,0.196,0.68,0.554,0.758,0.72,0.976,0.58,0.684,0.614,0.0
0.307,0.656,0.414,0.0,0.469,0.024,0.674,0.676,0.836,0.89,0.897,1.0,7.0567e-05
0.034,0.0,0.578,0.485,0.275,0.356,0.838,0.763,0.656,0.637,0.505,1.0,0.0
0.444,0.28,0.248,0.728,0.157,0.095,0.798,0.68,0.502,0.8,0.504,0.777,0.000492245
0.149,0.316,0.0,0.716,0.313,0.316,1.0,1.0,0.536,0.899,0.771,1.0,0.002901833
0.377,0.0,0.6,0.293,0.485,0.0,0.933,0.566,0.788,1.0,0.523,0.863,3.442e-06
0.657,0.452,0.27,0.188,0.35,0.141,0.667,1.0,0.822,0.974,1.0,0.756,0.000459543
0.306,0.706,0.387,0.0,0.089,0.03,1.0,0.756,0.495,0.64,0.832,0.984,0.001647126
0.439,0.596,0.066,0.107,0.0,0.0,0.486,0.66,0.691,1.0,0.623,0.824,0.001132507
0.522,0.364,0.562,0.296,0.321,0.21,1.0,1.0,0.854,0.641,0.786,0.826,0.000127364
0.196,0.578,0.012,0.277,0.279,0.61,1.0,0.787,0.718,0.473,0.635,0.728,0.00051634
0.161,0.233,0.491,0.057,0.434,0.119,0.998,0.792,0.611,0.975,0.434,0.829,0.0
0.378,0.496,0.699,0.268,0.062,0.101,1.0,0.664,0.787,0.714,1.0,0.911,0.0
0.297,0.43,0.0,0.42,0.282,0.016,0.713,0.978,0.411,0.454,0.604,0.917,0.005261509
0.479,0.552,0.189,0.09,0.0,0.0,0.805,0.666,1.0,1.0,0.363,0.716,0.01257289
0.391,0.019,0.385,0.252,0.004,0.55,0.716,0.758,0.597,0.802,0.829,0.75,0.000664358
0.0,0.471,0.712,0.089,0.474,0.193,0.588,0.939,0.838,0.423,0.603,0.492,0.0
0.118,0.42,0.317,0.0,0.279,0.0,0.742,0.534,0.46,0.631,0.623,0.541,0.00597578
0.762,0.422,0.189,0.308,0.28,0.633,1.0,0.984,1.0,0.384,0.596,0.971,4.9913e-05
0.59,0.0,0.454,0.536,0.0,0.132,0.596,0.913,0.526,0.776,0.484,0.766,6.885e-06
0.251,0.0,0.35,0.379,0.141,0.523,0.912,0.511,0.761,0.567,0.998,0.695,0.000204815
0.592,0.55,0.765,0.389,0.269,0.083,0.906,0.661,0.908,0.799,1.0,0.947,0.0
0.331,0.515,0.021,0.416,0.166,0.266,0.923,0.574,0.809,0.86,0.728,0.544,0.001831287
0.0,0.244,0.333,0.389,0.408,0.0,0.835,0.619,0.821,1.0,0.822,0.73,0.002323532
0.09,0.257,0.141,0.138,0.383,0.401,0.579,0.874,0.163,0.883,0.59,0.775,5.8519e-05
0.508,0.04,0.365,0.479,0.257,0.052,1.0,0.343,0.369,0.549,1.0,0.776,0.0
0.44,0.446,0.519,0.164,0.438,0.126,0.856,0.74,1.0,0.916,0.626,0.346,0.000154902
0.328,0.449,0.372,0.202,0.069,0.311,0.682,0.877,0.721,0.22,0.323,0.605,0.000161787
0.086,0.394,0.146,0.069,0.0,0.376,1.0,1.0,0.846,0.807,0.96,0.913,0.093550563
0.498,0.297,0.008,0.549,0.415,0.114,0.596,1.0,0.96,0.563,0.538,0.852,0.000129085
0.429,0.468,0.22,0.162,0.223,0.459,0.541,0.507,0.664,1.0,0.637,0.779,0.000149739
0.137,0.467,0.214,0.067,0.542,0.608,1.0,0.547,0.923,0.239,0.657,0.654,0.0
0.116,0.285,0.356,0.662,0.534,0.122,0.889,0.865,0.475,0.978,0.54,1.0,3.442e-06
0.0,0.349,0.143,0.53,0.448,0.511,0.564,0.913,0.575,0.602,0.554,0.977,6.885e-06
0.164,0.0,0.407,0.385,0.528,0.293,0.976,0.639,0.69,0.989,0.843,1.0,0.00031841
0.706,0.0,0.496,0.416,0.086,0.17,0.859,0.84,0.602,0.876,0.76,0.877,8.6057e-05
0.437,0.0,0.165,0.117,0.557,0.156,0.791,0.579,0.516,0.697,0.573,0.566,0.000271939
0.517,0.245,0.328,0.43,0.276,0.32,1.0,1.0,0.73,0.715,0.891,0.526,0.001430263
0.621,0.66,0.267,0.164,0.091,0.294,0.621,0.787,0.363,0.561,0.842,0.736,0.0
0.184,0.606,0.341,0.331,0.381,0.248,0.787,0.62,1.0,0.875,0.409,0.502,3.442e-06
0.272,0.077,0.166,0.085,0.202,0.508,0.768,1.0,0.464,0.753,0.915,0.692,0.042376061
0.355,0.207,0.251,0.0,0.28,0.272,0.485,1.0,1.0,0.821,0.772,0.788,0.006025693
0.0,0.383,0.0,0.465,0.493,0.207,0.917,1.0,0.708,1.0,0.951,0.673,0.003008544
0.145,0.41,0.0,0.024,0.613,0.468,0.995,0.758,0.916,0.998,0.825,0.952,0.000246122
0.115,0.313,0.075,0.137,0.479,0.282,0.661,0.503,0.997,0.758,1.0,0.804,0.000542157
0.0,0.0,0.357,0.372,0.373,0.0,0.674,0.696,0.413,1.0,0.689,0.92,0.001256428
0.254,0.0,0.477,0.636,0.381,0.088,0.496,0.882,1.0,0.776,0.962,0.74,0.0
0.002,0.389,0.0,0.09,0.669,0.503,0.792,0.809,0.886,0.554,0.919,0.947,0.0
0.692,0.043,0.202,0.465,0.413,0.0,0.782,0.953,0.7,0.724,1.0,0.78,0.003013707
0.296,0.3,0.297,0.462,0.157,0.361,0.748,0.696,0.824,0.465,0.857,1.0,2.0654e-05
0.363,0.0,0.449,0.332,0.136,0.073,1.0,0.587,0.969,0.873,1.0,0.919,0.001621309
0.487,0.173,0.441,0.22,0.364,0.336,0.748,1.0,0.576,0.978,0.38,0.781,0.000110153
0.553,0.771,0.154,0.816,0.028,0.135,0.941,0.795,0.867,0.98,0.878,0.647,1.549e-05
0.011,0.214,0.206,0.113,0.062,0.0,0.985,0.588,0.819,1.0,0.765,0.805,0.099099502
0.084,0.227,0.175,0.261,0.0,0.347,0.676,0.807,0.223,0.637,0.757,0.873,0.006347545
0.209,0.091,0.688,0.44,0.483,0.067,1.0,1.0,0.938,1.0,0.945,0.827,0.0
0.66,0.363,0.648,0.506,0.0,0.393,0.75,0.845,0.854,1.0,0.877,0.839,0.0
0.521,0.431,0.097,0.282,0.012,0.0,0.616,0.562,0.834,0.588,0.69,0.749,0.003991312
0.157,0.284,0.631,0.138,0.367,0.178,1.0,0.411,1.0,1.0,0.977,0.834,5.163e-06
0.08,0.225,0.335,0.562,0.355,0.534,0.606,0.677,0.585,0.645,0.885,0.948,9.122e-05
0.262,0.369,0.0,0.484,0.0,0.275,1.0,0.597,0.734,0.624,0.799,0.997,0.003855342
0.301,0.393,0.015,0.301,0.305,0.54,0.459,0.859,0.553,0.577,0.851,0.794,0.0
0.0,0.0,0.18,0.312,0.0,0.112,0.615,0.831,0.314,0.51,0.944,0.746,0.017128734
0.506,0.502,0.066,0.0,0.392,0.0,0.924,0.611,0.999,0.895,0.503,0.662,0.00395861
0.34,0.118,0.088,0.488,0.427,0.182,0.516,1.0,0.846,1.0,0.654,0.72,0.000196209
0.544,0.263,0.249,1.031,0.211,0.371,0.683,0.736,0.299,1.0,0.926,0.463,0.0
0.309,0.338,0.0,0.467,0.187,0.522,0.56,0.585,0.411,1.0,0.671,0.642,2.9259e-05
0.314,0.0,0.21,0.273,0.384,0.0,1.0,0.846,0.872,0.68,0.572,0.873,0.032408969
0.554,0.0,0.037,0.0,0.716,0.0,0.667,0.368,0.391,0.72,0.788,0.866,1.8932e-05
0.325,0.0,0.0,0.161,0.232,0.047,0.807,0.762,0.666,0.861,0.57,0.887,0.311690636
0.335,0.331,0.216,0.305,0.255,0.294,0.701,0.645,0.587,0.855,1.0,0.608,0.005128982
0.404,0.548,0.18,0.144,0.686,0.577,0.494,0.608,0.262,0.778,0.814,1.0,0.0
0.141,0.299,0.668,0.138,0.156,0.392,1.0,0.38,0.772,1.0,0.748,0.828,1.721e-06
0.527,0.298,0.341,0.148,0.458,0.29,0.835,0.804,1.0,0.217,1.0,0.78,3.098e-05
0.427,0.197,0.565,0.364,0.286,0.289,0.589,0.938,0.567,0.376,1.0,1.0,0.0
0.541,0.358,0.0,0.096,0.495,0.401,0.587,0.755,0.692,0.894,0.669,0.589,3.442e-06
0.119,0.0,0.308,0.048,0.0,0.048,0.597,0.771,0.982,0.525,0.659,0.658,0.065418614
0.242,0.051,0.395,0.0,0.232,0.275,0.851,0.784,0.423,0.779,1.0,0.315,0.000397582
0.414,0.362,0.314,0.447,0.096,0.159,0.584,0.42,0.624,0.704,0.38,0.39,3.6144e-05
0.199,0.408,0.412,0.107,0.319,0.402,0.969,0.732,0.533,0.512,0.444,0.543,0.000499129
0.067,0.445,0.0,0.432,0.133,0.585,0.937,1.0,0.885,0.531,0.901,0.871,0.004681487
0.162,0.242,0.268,0.252,0.172,0.366,0.836,0.865,0.9,0.496,0.592,0.987,0.008703779
0.0,0.147,0.148,0.209,0.134,0.0,0.32,0.956,0.49,0.934,0.672,0.822,0.007683146
0.0,0.0,0.0,0.589,0.0,0.507,0.528,0.909,0.792,0.757,0.581,0.611,1.721e-06
0.464,0.105,0.314,0.0,0.082,0.128,1.0,0.688,0.624,0.853,1.0,0.422,0.034923547
0.348,0.448,0.087,0.0,0.611,0.14,0.472,0.469,0.951,0.646,0.625,0.963,0.0
0.415,0.561,0.253,0.025,0.0,0.54,0.774,0.847,1.0,0.853,0.323,0.681,0.002086015
0.369,0.077,0.672,0.31,0.345,0.153,0.623,0.675,0.84,1.0,0.659,0.873,0.0
0.0,0.469,0.279,0.722,0.756,0.315,0.651,0.649,0.555,0.722,0.938,0.645,0.0
0.448,0.0,0.353,0.43,0.204,0.642,0.796,0.483,0.607,0.794,0.992,0.98,0.0
0.273,0.307,0.0,0.03,0.0,0.38,0.575,0.695,0.732,0.74,0.837,0.866,0.037395097
0.167,0.0,0.945,0.394,0.19,0.244,1.0,0.79,1.0,0.846,1.0,0.582,0.0
0.446,0.353,0.06,0.343,0.154,0.725,1.0,0.879,0.966,1.0,0.366,0.737,0.00016695
0.054,0.517,0.368,0.181,0.329,0.216,0.944,0.543,0.56,0.863,0.448,0.481,0.000170392
0.122,0.023,0.435,0.445,0.72,0.123,0.661,1.0,0.73,0.539,0.768,0.857,0.0
0.069,0.338,0.645,0.266,0.097,0.208,0.799,0.867,0.839,0.814,0.851,0.776,2.4096e-05
0.68,0.084,0.672,0.275,0.341,0.0,0.892,0.332,0.674,1.0,0.899,0.711,0.0
0.607,0.434,0.418,0.029,0.118,0.469,1.0,0.666,1.0,0.91,0.832,0.577,0.000437168
0.184,0.157,0.422,0.707,0.364,0.351,0.984,0.635,0.528,0.795,0.808,1.0,1.8932e-05
0.162,0.109,0.615,0.37,0.45,0.26,0.789,0.613,0.815,0.947,0.728,1.0,0.0
0.119,0.318,0.036,0.162,0.0,0.219,1.0,0.634,0.688,0.95,0.499,0.438,0.039728956
0.501,0.442,0.083,0.341,0.065,0.371,0.699,0.665,0.925,0.811,0.864,0.669,0.004244319
0.288,0.0,0.227,0.54,0.295,0.062,0.98,0.802,0.964,1.0,0.535,0.893,0.00730966
0.0,0.614,0.048,0.0,0.278,0.243,0.553,1.0,0.74,0.959,0.992,0.694,0.015824114
0.163,0.143,0.495,0.233,0.344,0.377,0.709,0.946,0.679,0.484,0.656,0.715,0.000263334
0.0,0.167,0.0,0.029,0.428,0.421,0.597,0.452,0.949,0.569,0.624,0.921,0.000447495
0.359,0.054,0.14,0.202,0.331,0.421,0.907,1.0,0.625,0.238,0.661,0.742,0.002289109
0.064,0.248,0.189,0.0,0.0,0.018,0.481,1.0,0.809,0.795,0.671,0.624,0.100514275
0.0,0.258,0.526,0.534,0.076,0.256,0.772,0.71,0.562,0.586,0.806,0.536,0.0
0.276,0.066,0.294,0.197,0.382,0.37,0.46,0.416,0.728,0.841,0.474,0.491,3.442e-06
0.455,0.166,0.0,0.218,0.313,0.134,0.687,1.0,0.708,0.705,0.759,0.306,0.02282569
0.362,0.346,0.483,0.315,0.407,0.258,0.754,0.506,0.842,0.433,0.679,0.706,2.2375e-05
0.0,0.551,0.0,0.086,0.371,0.135,0.292,0.911,0.556,0.424,1.0,0.893,0.001125622
0.402,0.016,0.422,0.491,0.133,0.475,0.749,0.344,0.96,0.496,0.917,0.678,0.0
0.332,0.347,0.444,0.512,0.158,0.323,0.795,0.877,0.978,0.536,0.903,0.407,0.0
0.066,0.34,0.0,0.0,0.15,0.147,0.77,0.739,0.726,0.932,0.362,0.569,0.138811247
0.371,0.398,0.077,0.363,0.144,0.0,0.512,0.905,1.0,0.966,0.546,0.946,0.001499108
0.372,0.0,0.611,0.028,0.444,0.258,0.373,0.919,1.0,0.936,0.926,0.886,0.0
0.05,0.488,0.608,0.334,0.149,0.601,0.606,0.75,0.612,0.922,0.565,0.869,0.0
0.0,0.0,0.0,0.538,0.058,0.244,0.56,0.834,0.783,0.936,0.794,0.556,0.001944882
0.0,0.433,0.342,0.0,0.518,0.126,0.703,0.501,0.708,0.79,0.994,0.971,0.000101547
0.657,0.685,0.0,0.431,0.298,0.492,0.897,0.829,0.464,0.605,0.845,0.59,0.000259891
0.259,0.316,0.265,0.614,0.331,0.416,0.635,0.56,0.599,0.924,0.599,0.893,0.000519783
0.24,0.259,0.277,0.522,0.548,0.247,1.0,0.811,1.0,0.53,0.589,1.0,1.721e-06
0.522,0.126,0.464,0.111,0.355,0.652,0.933,0.24,0.738,0.789,0.679,0.987,1.0327e-05
0.557,0.174,0.613,0.303,0.337,0.203,0.672,0.638,0.69,0.733,1.0,0.959,0.0
0.218,0.469,0.035,0.702,0.487,0.138,1.0,0.535,0.957,0.877,0.506,1.0,5.3355e-05
0.374,0.439,0.501,0.203,0.122,0.407,0.798,0.461,0.571,1.0,1.0,1.0,8.606e-06
0.545,0.261,0.557,0.033,0.0,0.559,0.584,1.0,0.607,0.56,0.857,0.737,6.885e-06
0.482,0.516,0.236,0.0,0.067,0.495,0.762,1.0,0.75,0.515,0.723,0.809,0.01689466
0.221,0.35,0.114,0.36,0.374,0.029,0.285,0.948,0.71,0.442,1.0,0.881,0.000142854
0.076,0.657,0.353,0.059,0.386,0.529,1.0,0.665,0.569,0.767,0.878,0.977,1.0327e-05
0.073,0.284,0.559,0.081,0.151,0.108,0.677,0.446,0.634,0.895,1.0,0.941,0.000285708
0.172,0.096,0.0,0.214,0.23,0.203,0.734,0.424,0.535,0.392,0.782,0.921,0.054389582
0.43,0.217,0.722,0.147,0.104,0.519,0.945,1.0,0.88,0.885,0.762,0.747,3.442e-06
0.756,0.199,0.092,0.078,0.133,0.496,0.936,0.758,0.83,0.932,0.463,0.736,0.001647126
0.12,0.331,0.196,0.096,0.603,0.367,0.754,0.383,0.802,0.764,0.775,0.873,6.885e-06
0.439,0.061,0.196,0.447,0.431,0.465,1.0,0.947,0.758,1.0,0.789,0.593,0.001351091
0.497,0.333,0.353,0.0,0.342,0.105,0.65,0.889,0.752,0.802,1.0,1.0,0.006450813
0.162,0.519,0.007,0.0,0.415,0.071,0.974,0.679,0.831,0.571,0.425,0.947,0.000640262
0.239,0.577,0.432,0.447,0.462,0.667,0.567,0.827,0.533,0.62,0.515,0.708,0.0
0.23,0.196,0.076,0.275,0.359,0.246,0.822,1.0,1.0,0.327,0.547,0.493,0.003810593
0.0,0.0,0.275,0.291,0.115,0.31,0.883,0.831,0.82,0.493,1.0,0.778,0.008328572
0.132,0.089,0.37,0.575,0.621,0.032,0.49,0.483,0.913,0.611,0.784,0.911,0.0
0.362,0.733,0.415,0.0,0.0,0.36,0.726,0.735,0.539,0.754,0.583,0.814,8.606e-06
0.23,0.265,0.0,0.0,0.0,0.325,1.0,1.0,0.856,0.545,0.715,0.328,0.002311484
0.0,0.14,0.276,0.304,0.0,0.031,0.909,0.877,0.582,1.0,0.625,0.928,0.026280008
0.143,0.0,0.193,0.215,0.185,0.099,1.0,0.81,0.945,0.941,0.362,0.669,0.061439351
0.335,0.248,0.383,0.05,0.0,0.371,0.448,0.305,0.701,0.881,0.885,0.581,6.1961e-05
0.506,0.603,0.208,0.183,0.081,0.031,0.518,0.691,0.556,0.794,0.665,0.887,0.000351112
0.168,0.372,0.0,0.393,0.323,0.162,0.908,0.739,0.779,0.825,0.791,0.602,0.012328489
0.059,0.685,0.188,0.217,0.209,0.058,0.831,0.745,0.538,1.0,1.0,0.366,0.002698739
0.022,0.471,0.426,0.479,0.382,0.481,0.77,0.683,0.674,0.695,0.862,0.599,7.0567e-05
0.177,0.085,0.727,0.346,0.226,0.265,0.608,0.927,0.755,0.621,0.29,0.489,0.0
0.679,0.0,0.517,0.389,0.133,0.294,0.919,0.807,0.727,0.758,0.901,0.612,1.0327e-05
0.0,0.207,0.0,0.365,0.736,0.0,0.709,0.846,0.839,1.0,0.839,0.748,9.2941e-05
0.257,0.534,0.365,0.29,0.333,0.554,0.603,0.595,0.78,1.0,0.78,0.651,3.7865e-05
0.766,0.185,0.402,0.096,0.073,0.065,0.768,0.773,0.662,0.875,0.801,0.815,1.549e-05
0.353,0.0,0.277,0.237,0.309,0.136,0.431,0.587,1.0,1.0,0.831,0.884,0.000481918
0.601,0.0,0.138,0.072,0.291,0.165,0.753,0.61,0.987,0.857,0.807,0.725,0.044673776
0.461,0.171,0.473,0.371,0.477,0.155,0.995,0.618,0.822,0.607,1.0,0.837,8.0893e-05
0.175,0.344,0.193,0.287,0.342,0.353,0.502,0.805,1.0,0.395,0.94,0.433,8.0893e-05
0.54,0.35,0.53,0.452,0.068,0.734,0.628,0.938,0.688,0.856,1.0,1.0,0.0
0.201,0.0,0.197,0.5,0.136,0.416,1.0,0.696,0.688,0.55,0.546,1.0,0.001275361
0.208,0.336,0.224,0.34,0.192,0.0,0.458,0.774,1.0,0.472,0.24,0.162,2.4096e-05
0.453,0.766,0.453,0.426,0.455,0.038,0.88,0.856,1.0,0.87,0.779,0.936,0.000101547
0.0,0.272,0.435,0.507,0.309,0.403,0.74,0.572,0.489,0.563,1.0,0.946,1.2048e-05
0.143,0.178,0.356,0.455,0.378,0.229,0.905,0.956,0.514,0.847,0.928,0.601,0.001256428
0.214,0.0,0.35,0.531,0.652,0.373,0.964,0.087,0.836,0.633,1.0,0.633,0.0
0.094,0.382,0.092,0.239,0.218,0.471,0.97,0.574,0.642,0.352,0.899,1.0,0.004719352
0.158,0.643,0.047,0.034,0.583,0.333,0.636,0.708,0.859,0.852,0.645,0.69,4.1307e-05
0.162,0.241,0.515,0.174,0.237,0.167,0.758,1.0,0.853,0.614,0.888,1.0,0.001872595
0.509,0.17,0.23,0.305,0.431,0.463,0.943,0.852,1.0,0.913,0.51,0.817,0.001063661
0.454,0.089,0.603,0.589,0.464,0.322,0.516,0.576,0.655,0.645,0.655,0.432,0.0
0.322,0.344,0.618,0.294,0.533,0.106,0.865,0.912,0.965,0.808,0.582,0.93,2.2375e-05
0.415,0.228,0.165,0.219,0.0,0.713,0.418,0.824,0.632,0.718,0.687,0.979,0.0
0.427,0.428,0.166,0.242,0.075,0.095,0.491,0.592,1.0,0.554,1.0,0.559,0.001185862
0.0,0.291,0.319,0.357,0.228,0.097,0.617,0.947,1.0,0.523,0.776,0.319,0.001772769
0.3,0.0,0.336,0.0,0.619,0.351,0.552,0.682,1.0,0.623,1.0,1.0,1.0327e-05
0.563,0.715,0.438,0.111,0.167,0.2,0.661,0.987,0.579,1.0,0.464,0.737,0.00051634
0.182,0.093,0.333,0.362,0.0,0.059,0.909,0.789,0.592,1.0,0.914,0.504,0.008376763
0.42,0.192,0.406,0.144,0.043,0.516,0.542,0.24,0.621,1.0,0.695,0.536,0.0
0.459,0.12,0.455,0.348,0.326,0.551,0.708,0.977,0.713,0.714,0.38,0.767,2.2375e-05
0.042,0.179,0.459,0.521,0.0,0.544,0.606,0.954,1.0,0.819,0.578,0.788,0.000111874
0.651,0.212,0.371,0.538,0.135,0.06,0.709,0.565,0.419,0.621,0.547,0.576,1.0327e-05
0.144,0.32,0.452,0.172,0.084,0.531,0.909,0.373,1.0,1.0,0.699,0.635,7.573e-05
0.417,0.141,0.486,0.189,0.508,0.309,0.647,1.0,1.0,1.0,0.659,0.567,6.1961e-05
0.381,0.0,0.568,0.025,0.098,0.256,0.765,0.421,0.908,0.813,1.0,0.839,0.000588628
0.535,0.093,0.05,0.311,0.393,0.433,0.687,0.881,1.0,0.664,0.505,0.679,0.001555906
0.34,0.205,0.208,0.24,0.699,0.029,0.795,1.0,0.224,0.708,0.705,0.723,3.442e-06
0.326,0.531,0.297,0.087,0.25,0.238,0.542,0.765,0.994,0.74,0.817,0.396,0.003044688
0.076,0.464,0.097,0.272,0.515,0.093,0.948,0.988,0.776,0.61,0.896,0.677,0.005144472
0.65,0.227,0.0,0.071,0.306,0.206,0.654,0.576,0.581,0.807,0.674,0.958,0.000466428
0.459,0.643,0.349,0.207,0.548,0.0,0.793,0.905,1.0,0.655,1.0,0.801,0.001024075
0.233,0.091,0.045,0.271,0.349,0.076,1.0,1.0,0.651,0.601,0.72,0.885,0.069015786
0.0,0.514,0.577,0.076,0.031,0.008,0.805,0.692,0.825,0.301,0.959,0.74,0.000154902
0.0,0.218,0.258,0.692,0.14,0.083,0.955,0.784,0.919,0.72,0.744,0.805,0.000327016
0.196,0.0,0.3,0.277,0.091,0.227,1.0,0.906,1.0,0.524,0.857,0.805,0.015233765
0.349,0.028,0.522,0.541,0.161,0.252,1.0,0.97,0.668,0.565,0.614,0.282,0.0
0.217,0.206,0.344,0.228,0.428,0.462,0.938,0.384,1.0,0.382,0.561,0.554,0.000168671
0.075,0.323,0.327,0.144,0.0,0.357,0.747,0.401,0.444,0.45,0.721,0.721,0.000929413
0.369,0.022,0.463,0.186,0.104,0.584,1.0,0.794,0.645,0.2,0.672,0.948,1.0327e-05
0.0,0.296,0.566,0.43,0.476,0.178,0.634,0.559,0.584,0.826,0.907,0.966,0.0
0.048,0.675,0.49,0.133,0.31,0.407,0.903,0.771,0.52,0.593,0.594,0.619,5.163e-06
0.198,0.145,0.102,0.562,0.272,0.284,0.892,0.821,0.659,0.688,0.59,0.974,0.00508079
0.321,0.0,0.42,0.222,0.634,0.207,0.869,0.677,0.424,0.948,0.934,1.0,0.0
0.172,0.032,0.578,0.054,0.177,0.311,0.488,0.87,0.852,1.0,1.0,0.663,7.2288e-05
0.396,0.353,0.495,0.119,0.717,0.0,0.781,1.0,0.545,0.988,0.863,0.873,3.7865e-05
0.452,0.276,0.437,0.0,0.34,0.0,1.0,0.661,1.0,0.79,0.346,0.534,0.000117037
0.498,0.175,0.088,0.439,0.059,0.0,0.764,0.437,0.854,0.717,0.565,0.76,0.009414608
0.073,0.22,0.474,0.0,0.409,0.195,0.921,0.998,0.672,0.749,0.883,0.611,0.00139584
0.054,0.181,0.22,0.197,0.432,0.666,0.683,0.323,0.796,0.835,0.49,0.988,7.573e-05
0.597,0.108,0.0,0.586,0.05,0.396,0.667,0.843,0.71,1.0,0.95,0.791,0.001968978
0.0,0.383,0.151,0.443,0.231,0.254,0.849,0.428,1.0,0.773,0.909,0.275,1.7211e-05
0.2,0.232,0.0,0.398,0.0,0.024,1.0,0.614,0.74,0.625,0.533,0.33,0.013362891
0.337,0.0,0.599,0.239,0.0,0.069,0.702,0.647,0.621,0.842,0.712,0.983,3.2702e-05
0.0,0.142,0.356,0.471,0.437,0.381,0.956,0.764,1.0,0.732,0.773,0.747,0.000335621
0.59,0.0,0.261,0.264,0.45,0.23,0.764,0.613,0.984,0.411,0.847,1.0,0.000893269
0.117,0.302,0.162,0.564,0.192,0.583,0.871,0.399,0.9,0.678,0.741,0.957,1.2048e-05
0.0,0.47,0.087,0.361,0.321,0.318,0.816,0.489,1.0,0.739,0.653,0.418,0.000249565
0.254,0.051,0.162,0.084,0.135,0.615,0.664,0.327,0.918,0.952,0.685,0.724,0.010385328
0.0,0.404,0.0,0.325,0.684,0.187,0.335,1.0,0.355,1.0,1.0,0.954,0.0
0.193,0.347,0.216,0.29,0.332,0.0,0.577,0.853,0.525,0.714,1.0,0.646,0.00644565
0.32,0.0,0.653,0.165,0.42,0.0,0.68,0.448,0.681,0.747,0.93,0.565,3.442e-06
0.305,0.234,0.0,0.276,0.0,0.325,0.643,0.722,0.653,1.0,0.911,0.561,0.012722629
0.093,0.46,0.222,0.2,0.157,0.384,0.927,1.0,0.315,1.0,0.609,1.0,0.017154551
0.374,0.0,0.24,0.338,0.523,0.97,0.517,0.908,1.0,0.802,0.618,0.97,0.0
0.478,0.214,0.13,0.249,0.523,0.079,0.479,0.879,0.92,0.466,0.971,1.0,1.721e-06
0.0,0.592,0.183,0.135,0.403,0.384,0.871,0.63,0.273,1.0,1.0,0.996,0.000154902
0.0,0.168,0.033,0.597,0.095,0.119,0.786,0.4,0.707,0.687,0.893,0.799,0.001144555
0.272,0.513,0.0,0.119,0.0,0.384,0.778,0.945,0.484,0.875,0.849,0.967,0.074568167
