0.257,0.436,0.69,0.068,0.0,0.0,0.36,0.529,0.464,1.0,0.637,0.363,0.379,0.764,0.019323371
0.076,0.116,0.538,0.245,0.0,0.0,0.092,0.784,1.0,1.0,0.54,0.426,0.414,1.0,0.045353375
0.368,0.126,0.822,0.294,0.0,0.036,0.34,0.795,0.872,1.0,0.807,0.353,0.902,0.785,0.010797207
0.392,0.02,0.74,0.457,0.0,0.317,0.523,0.814,0.913,1.0,0.676,0.21,0.597,0.602,0.001125161
0.223,0.002,0.536,0.0,0.0,0.0,0.191,0.478,0.835,1.0,0.644,0.344,0.362,0.934,0.119644825
0.013,0.122,0.859,0.094,0.0,0.101,0.099,0.768,0.836,0.998,0.611,0.156,0.591,1.0,0.013448442
0.0,0.169,0.836,0.232,0.004,0.0,0.346,0.912,1.0,1.0,0.553,0.019,0.39,0.779,0.037302814
0.11,0.414,0.759,0.0,0.0,0.0,0.36,0.671,0.422,1.0,0.778,0.364,0.196,0.765,0.062453409
0.189,0.159,0.647,0.0,0.0,0.0,0.252,0.735,0.762,1.0,0.937,0.115,0.715,0.873,0.279178165
0.042,0.186,0.727,0.0,0.0,0.0,0.431,0.517,0.783,1.0,0.452,0.372,0.353,0.694,0.292168351
0.0,0.18,0.466,0.137,0.0,0.0,0.253,0.569,0.791,1.0,0.292,0.193,0.103,0.873,0.207642516
0.323,0.536,0.729,0.095,0.0,0.0,0.464,0.448,0.728,1.0,0.586,0.256,0.161,0.661,0.004626892
0.078,0.233,0.539,0.0,0.0,0.0,0.559,0.697,1.0,1.0,0.749,0.432,0.442,0.566,0.06918269
0.21,0.065,0.439,0.162,0.0,0.459,0.391,0.768,0.94,1.0,0.728,0.385,0.48,0.672,0.001774718
0.0,0.601,0.765,0.037,0.0,0.0,0.467,0.786,0.663,1.0,0.644,0.356,0.465,0.596,0.003576421
0.103,0.382,0.471,0.098,0.0,0.0,0.374,0.469,0.503,1.0,0.363,0.189,0.46,0.75,0.23186889
0.552,0.0,0.685,0.298,0.0,0.0,0.042,0.585,0.863,1.0,0.771,0.413,0.416,1.0,0.000195156
0.36,0.427,0.489,0.472,0.0,0.119,0.231,0.918,0.566,1.0,0.743,0.414,0.794,0.893,0.000798936
0.362,0.364,0.726,0.314,0.0,0.0,0.307,0.561,0.557,1.0,0.593,0.311,0.533,0.818,0.014901273
0.311,0.422,0.782,0.0,0.0,0.073,0.304,0.364,0.542,1.0,0.732,0.349,0.248,0.821,0.000332007
0.327,0.368,0.618,0.0,0.0,0.0,0.138,0.458,0.533,1.0,0.73,0.122,0.483,0.988,0.021195909
0.329,0.253,0.853,0.179,0.0,0.0,0.559,0.877,0.68,0.976,0.954,0.294,0.921,0.566,0.014296047
0.379,0.286,0.607,0.241,0.0,0.0,0.394,0.503,0.626,1.0,0.544,0.358,0.185,0.668,0.006643508
0.616,0.091,0.816,0.137,0.0,0.0,0.308,0.617,0.866,1.0,1.0,0.437,0.952,0.755,1.0119e-05
0.291,0.428,0.753,0.0,0.0,0.015,0.1,0.492,0.499,1.0,0.811,0.1,0.404,1.0,0.005883121
0.26,0.412,0.762,0.056,0.0,0.0,0.505,0.289,0.471,1.0,0.382,0.392,0.355,0.62,0.010387619
0.113,0.0,0.478,0.295,0.0,0.0,0.407,0.856,0.885,1.0,0.587,0.043,0.066,0.718,0.013304363
0.0,0.459,0.673,0.0,0.0,0.0,0.538,0.864,0.813,1.0,0.785,0.234,0.072,0.587,0.027875557
0.277,0.543,0.655,0.056,0.0,0.0,0.167,0.492,0.72,1.0,0.625,0.447,0.357,0.895,0.011400505
0.165,0.355,0.628,0.401,0.0,0.376,0.193,1.0,0.578,1.0,0.733,0.119,0.537,0.932,0.001678345
0.001,0.209,0.597,0.126,0.0,0.0,0.177,0.747,0.7,1.0,0.546,0.402,0.451,0.886,0.280272005
0.198,0.234,0.461,0.0,0.0,0.007,0.083,0.853,1.0,1.0,0.979,0.13,0.067,1.0,0.216345526
0.219,0.363,0.559,0.325,0.0,0.0,0.295,0.516,0.473,1.0,0.33,0.221,0.343,0.83,0.000269364
0.279,0.227,0.673,0.265,0.0,0.0,0.252,0.422,0.61,1.0,0.326,0.245,0.271,0.873,0.016406627
0.362,0.229,0.685,0.0,0.0,0.0,0.14,0.368,0.738,1.0,0.793,0.034,0.044,0.985,0.001261529
0.285,0.203,0.835,0.0,0.0,0.0,0.408,0.338,0.733,1.0,0.557,0.125,0.264,0.717,0.027369114
0.252,0.411,0.86,0.046,0.0,0.0,0.061,0.641,0.426,0.968,0.756,0.298,0.064,1.0,0.01273335
0.324,0.097,0.879,0.0,0.0,0.0,0.28,0.578,0.74,0.958,0.821,0.459,0.058,0.783,0.034139353
0.254,0.167,0.767,0.146,0.0,0.0,0.431,0.294,0.67,1.0,0.291,0.127,0.485,0.694,0.029868561
0.137,0.288,0.717,0.042,0.0,0.0,0.373,0.513,0.548,1.0,0.501,0.374,0.527,0.752,0.286397987
0.182,0.04,0.488,0.019,0.0,0.0,0.399,0.344,0.853,1.0,0.394,0.06,0.063,0.726,0.264659977
0.0,0.0,0.696,0.0,0.0,0.0,0.145,0.646,0.902,1.0,0.527,0.379,0.138,0.98,0.317593611
0.242,0.333,0.802,0.0,0.0,0.0,0.42,0.403,0.544,1.0,0.711,0.078,0.138,0.705,0.063600736
0.007,0.0,0.837,0.0,0.0,0.0,0.307,0.638,0.906,1.0,0.565,0.402,0.417,0.818,0.312087311
0.325,0.203,0.865,0.279,0.0,0.014,0.078,0.445,1.0,0.975,0.401,0.239,0.06,0.985,0.004980583
0.171,0.072,0.865,0.098,0.0,0.0,0.128,0.689,0.913,0.977,0.672,0.236,0.432,0.998,0.30570883
0.008,0.342,0.515,0.323,0.0,0.0,0.53,0.849,0.641,1.0,0.438,0.199,0.484,0.595,0.011643848
0.0,0.106,0.628,0.0,0.0,0.0,0.145,0.682,0.774,1.0,0.534,0.289,0.233,0.98,0.317237993
0.367,0.38,0.699,0.016,0.0,0.0,0.385,0.408,0.891,1.0,0.664,0.268,0.483,0.74,0.009125126
0.218,0.431,0.487,0.0,0.0,0.0,0.157,0.552,0.832,1.0,0.82,0.394,0.175,0.906,0.105330949
0.18,0.0,0.769,0.0,0.0,0.0,0.345,0.509,0.902,1.0,0.796,0.173,0.056,0.78,0.282291512
0.0,0.026,0.766,0.0,0.0,0.0,0.516,0.716,0.854,1.0,0.73,0.27,0.132,0.609,0.225567989
0.385,0.292,0.916,0.212,0.0,0.0,0.169,0.449,0.713,0.931,0.542,0.161,0.053,0.956,0.001565588
0.135,0.446,0.468,0.175,0.0,0.0,0.219,0.635,0.833,1.0,0.505,0.41,0.331,0.906,0.071989087
0.271,0.365,0.646,0.159,0.0,0.0,0.34,0.59,0.548,1.0,0.619,0.135,0.223,0.723,0.046386017
0.377,0.041,0.454,0.17,0.0,0.0,0.177,0.505,0.871,1.0,0.616,0.128,0.303,0.886,0.007173081
0.0,0.432,0.79,0.0,0.0,0.0,0.522,0.585,0.45,1.0,0.452,0.07,0.417,0.603,0.046087741
0.423,0.058,0.905,0.098,0.0,0.0,0.538,0.438,0.855,0.922,0.671,0.411,0.375,0.587,0.000111311
0.0,0.146,0.855,0.056,0.0,0.0,0.454,0.816,0.766,0.976,0.584,0.343,0.431,0.671,0.290477478
0.0,0.002,0.657,0.103,0.0,0.0,0.368,0.864,0.834,1.0,0.553,0.28,0.238,0.757,0.2966343
0.0,0.414,0.55,0.26,0.0,0.0,0.5,0.785,0.423,1.0,0.283,0.338,0.325,0.625,0.001321281
0.188,0.0,0.626,0.0,0.0,0.0,0.526,0.515,0.881,1.0,0.626,0.436,0.367,0.661,0.277912299
0.471,0.277,0.902,0.28,0.0,0.331,0.16,0.508,0.729,0.948,0.61,0.31,0.608,0.903,0.000745931
0.282,0.344,0.702,0.167,0.007,0.0,0.317,0.58,0.569,1.0,0.61,0.016,0.226,0.808,0.034758553
0.237,0.202,0.515,0.0,0.0,0.0,0.519,0.532,1.0,1.0,0.75,0.478,0.051,0.606,0.083627152
0.0,0.219,0.718,0.159,0.0,0.0,0.178,0.654,0.776,1.0,0.367,0.498,0.371,0.947,0.135126266
0.526,0.153,0.51,0.188,0.0,0.319,0.464,0.752,0.84,1.0,1.0,0.189,0.595,0.661,0.000699672
0.294,0.356,0.706,0.047,0.0,0.0,0.531,0.432,0.48,1.0,0.577,0.19,0.171,0.594,0.017127019
0.049,0.011,0.517,0.04,0.0,0.0,0.412,0.763,0.897,1.0,0.688,0.078,0.101,0.713,0.284927327
0.151,0.026,0.617,0.189,0.0,0.0,0.408,0.552,0.81,1.0,0.411,0.04,0.273,0.779,0.073856805
0.396,0.166,0.486,0.0,0.0,0.0,0.529,0.461,0.816,1.0,0.805,0.183,0.252,0.596,0.003357653
0.0,0.332,0.614,0.169,0.0,0.0,0.297,0.909,0.504,1.0,0.616,0.459,0.384,0.765,0.082519339
0.219,0.201,0.684,0.0,0.0,0.0,0.559,0.543,0.725,1.0,0.771,0.095,0.533,0.566,0.036344861
0.333,0.392,0.678,0.015,0.0,0.0,0.328,0.525,0.601,1.0,0.746,0.321,0.103,0.734,0.017399274
0.104,0.041,0.476,0.108,0.0,0.0,0.434,0.621,0.795,1.0,0.515,0.452,0.054,0.691,0.295851265
0.224,0.079,0.469,0.0,0.0,0.0,0.585,0.559,0.848,1.0,0.726,0.026,0.543,0.602,0.060223326
0.238,0.063,0.556,0.25,0.0,0.0,0.473,0.622,0.849,1.0,0.519,0.066,0.38,0.652,0.034064182
0.0,0.261,0.528,0.345,0.0,0.0,0.122,0.86,0.576,1.0,0.359,0.282,0.369,1.0,0.001059627
0.0,0.006,0.82,0.0,0.0,0.0,0.461,0.886,0.906,1.0,0.879,0.27,0.372,0.602,0.230472919
0.422,0.329,0.533,0.113,0.0,0.0,0.225,0.439,0.583,1.0,0.665,0.42,0.429,0.837,0.001145881
0.315,0.025,0.706,0.0,0.0,0.0,0.191,0.414,0.856,1.0,0.677,0.384,0.394,0.934,0.028001806
0.265,0.316,0.718,0.169,0.0,0.134,0.141,0.461,0.644,1.0,0.479,0.235,0.433,1.0,0.005868665
0.304,0.293,0.866,0.114,0.0,0.0,0.065,0.411,0.544,0.979,0.502,0.449,0.261,1.0,0.030539321
0.41,0.15,0.751,0.241,0.0,0.0,0.254,0.464,0.686,1.0,0.545,0.098,0.318,0.808,0.002470053
0.287,0.269,0.884,0.074,0.0,0.0,0.356,0.918,0.665,0.944,1.0,0.457,0.921,0.769,0.053780757
0.229,0.0,0.518,0.0,0.0,0.0,0.066,0.503,0.909,1.0,0.714,0.404,0.099,0.996,0.109357434
0.129,0.051,0.542,0.152,0.0,0.166,0.186,1.0,0.907,1.0,1.0,0.364,0.773,0.876,0.013328457
0.0,0.0,0.456,0.292,0.0,0.0,0.532,0.803,0.84,1.0,0.308,0.449,0.402,0.593,0.002090823
0.239,0.309,0.77,0.0,0.0,0.0,0.474,0.298,0.574,1.0,0.493,0.305,0.177,0.651,0.044463366
0.108,0.125,0.806,0.0,0.0,0.0,0.303,0.619,0.848,1.0,0.699,0.111,0.456,0.76,0.308883373
0.316,0.342,0.849,0.285,0.0,0.0,0.222,0.41,0.495,0.993,0.338,0.321,0.46,0.903,0.008167173
0.103,0.156,0.614,0.0,0.0,0.0,0.263,0.601,0.808,1.0,0.788,0.473,0.238,0.862,0.320587454
0.309,0.294,0.83,0.058,0.0,0.0,0.518,0.339,0.543,1.0,0.485,0.439,0.439,0.607,0.010904181
0.303,0.07,0.591,0.073,0.0,0.0,0.51,0.414,0.868,1.0,0.551,0.372,0.261,0.615,0.028596431
0.319,0.138,0.571,0.313,0.0,0.0,0.485,0.734,1.0,1.0,0.658,0.186,0.156,0.64,0.009252339
0.222,0.066,0.74,0.191,0.0,0.0,0.148,0.539,0.932,1.0,0.473,0.079,0.162,0.977,0.07584981
0.258,0.183,0.764,0.276,0.0,0.0,0.156,0.462,0.783,1.0,0.348,0.076,0.28,0.97,0.015125341
0.106,0.054,0.927,0.0,0.0,0.316,0.275,0.674,0.903,0.93,0.711,0.411,0.375,0.851,0.000133477
0.004,0.158,0.896,0.054,0.0,0.0,0.426,0.534,0.725,0.951,0.375,0.351,0.212,0.699,0.210978003
0.291,0.357,0.837,0.253,0.0,0.0,0.173,0.433,0.715,1.0,0.362,0.247,0.181,0.952,0.027687147
0.339,0.2,0.68,0.0,0.0,0.0,0.135,0.383,0.767,1.0,0.663,0.209,0.302,0.99,0.011021757
0.0,0.12,0.641,0.0,0.0,0.0,0.19,0.678,0.76,1.0,0.496,0.317,0.358,0.935,0.314314984
0.411,0.282,0.664,0.021,0.0,0.0,0.45,0.615,0.954,1.0,0.926,0.093,0.45,0.612,0.004766634
0.029,0.123,0.716,0.152,0.0,0.0,0.33,0.69,0.841,1.0,0.471,0.434,0.09,0.795,0.147165727
0.0,0.082,0.681,0.071,0.0,0.0,0.233,0.639,0.801,1.0,0.358,0.494,0.461,0.892,0.315978873
0.299,0.243,0.58,0.0,0.0,0.0,0.509,0.337,0.593,1.0,0.561,0.394,0.084,0.616,0.01519473
0.0,0.0,0.81,0.055,0.0,0.0,0.558,0.697,0.917,1.0,0.414,0.216,0.487,0.567,0.0658207
0.0,0.004,0.519,0.078,0.0,0.0,0.29,0.789,0.961,1.0,0.546,0.138,0.068,0.835,0.300759086
0.087,0.121,0.547,0.0,0.0,0.0,0.394,0.451,0.761,1.0,0.712,0.276,0.421,0.731,0.299772221
0.0,0.299,0.58,0.0,0.0,0.0,0.425,0.815,0.538,1.0,0.735,0.354,0.203,0.7,0.263236541
0.0,0.168,0.434,0.0,0.0,0.0,0.461,0.693,0.708,1.0,0.572,0.045,0.171,0.664,0.281857831
0.039,0.156,0.638,0.086,0.0,0.0,0.382,0.658,0.68,1.0,0.505,0.053,0.47,0.744,0.301759925
0.053,0.166,0.721,0.166,0.0,0.0,0.07,0.846,1.0,1.0,0.669,0.403,0.446,1.0,0.121521217
0.335,0.0,0.611,0.123,0.0,0.0,0.119,0.359,0.908,1.0,0.476,0.221,0.346,0.943,0.007644347
0.326,0.0,0.621,0.243,0.0,0.0,0.437,0.4,0.877,1.0,0.381,0.332,0.069,0.688,0.01718918
0.144,0.302,0.784,0.0,0.0,0.0,0.425,0.58,0.534,1.0,0.699,0.323,0.158,0.638,0.258649643
0.117,0.364,0.707,0.0,0.0,0.0,0.265,0.613,0.516,1.0,0.647,0.325,0.178,0.86,0.256514006
0.0,0.429,0.755,0.1,0.0,0.0,0.086,0.719,0.481,1.0,0.378,0.388,0.249,1.0,0.135056877
0.318,0.384,0.663,0.271,0.0,0.0,0.298,0.405,0.585,1.0,0.352,0.504,0.17,0.827,0.021549117
0.0,0.139,0.673,0.0,0.0,0.0,0.46,0.753,0.763,1.0,0.716,0.149,0.394,0.665,0.288389546
0.388,0.409,0.523,0.0,0.0,0.0,0.346,0.392,0.549,1.0,0.811,0.092,0.705,0.779,0.000818693
0.0,0.102,0.508,0.089,0.0,0.0,0.493,0.713,0.808,1.0,0.388,0.141,0.152,0.632,0.278780624
0.177,0.006,0.435,0.212,0.0,0.0,0.538,0.547,0.884,1.0,0.411,0.462,0.374,0.587,0.024422976
0.045,0.286,0.822,0.21,0.0,0.0,0.466,0.65,0.617,1.0,0.389,0.15,0.09,0.659,0.053237692
0.0,0.311,0.759,0.071,0.0,0.0,0.424,0.77,0.654,1.0,0.552,0.119,0.368,0.638,0.286075618
0.336,0.397,0.807,0.0,0.0,0.0,0.32,0.391,0.573,1.0,0.773,0.057,0.524,0.805,0.01443627
0.0,0.371,0.685,0.094,0.0,0.0,0.465,0.944,0.466,1.0,0.731,0.361,0.148,0.66,0.173691091
0.328,0.088,0.522,0.0,0.0,0.0,0.437,0.395,0.878,1.0,0.774,0.312,0.32,0.626,0.016598892
0.392,0.41,0.465,0.097,0.0,0.0,0.076,0.465,0.573,1.0,0.665,0.289,0.132,1.0,0.003739292
0.236,0.145,0.74,0.0,0.0,0.0,0.502,0.457,0.757,1.0,0.771,0.239,0.444,0.623,0.078499599
0.0,0.0,0.646,0.0,0.0,0.0,0.418,0.577,0.938,1.0,0.601,0.367,0.428,0.707,0.294764172
0.007,0.406,0.849,0.064,0.0,0.0,0.506,0.542,0.431,0.988,0.374,0.349,0.455,0.619,0.048883537
0.325,0.34,0.905,0.006,0.0,0.0,0.302,0.401,0.496,0.937,0.617,0.122,0.493,0.823,0.00695624
0.059,0.338,0.569,0.295,0.0,0.0,0.294,0.671,0.543,1.0,0.336,0.233,0.189,0.831,0.006573637
0.075,0.405,0.676,0.0,0.0,0.0,0.254,0.628,0.496,1.0,0.684,0.469,0.34,0.871,0.228989731
0.15,0.0,0.704,0.32,0.0,0.109,0.204,1.0,0.864,1.0,0.79,0.378,0.583,0.921,0.008472677
0.013,0.221,0.88,0.007,0.0,0.0,0.404,0.885,1.0,0.953,0.828,0.498,0.237,0.721,0.24985026
0.224,0.13,0.494,0.106,0.0,0.0,0.39,0.483,0.706,1.0,0.501,0.117,0.173,0.672,0.105469727
0.335,0.446,0.425,0.014,0.0,0.0,0.346,0.392,0.524,1.0,0.617,0.397,0.387,0.779,0.007581222
0.084,0.058,0.788,0.0,0.0,0.0,0.212,0.64,0.912,1.0,0.8,0.201,0.438,0.913,0.315751432
0.126,0.043,0.815,0.281,0.0,0.0,0.066,0.636,0.869,1.0,0.382,0.382,0.547,1.0,0.025118311
0.214,0.335,0.737,0.236,0.0,0.0,0.14,0.512,0.635,1.0,0.396,0.162,0.262,0.923,0.037270529
0.126,0.083,0.505,0.298,0.0,0.0,0.404,0.843,0.754,1.0,0.584,0.112,0.506,0.721,0.021915819
0.305,0.068,0.876,0.0,0.0,0.0,0.093,0.388,0.835,0.954,0.727,0.221,0.056,0.97,0.025162642
0.0,0.245,0.56,0.0,0.0,0.0,0.317,0.564,0.638,1.0,0.652,0.314,0.228,0.808,0.301960864
0.172,0.444,0.511,0.14,0.0,0.0,0.196,0.664,0.466,1.0,0.605,0.161,0.189,0.929,0.046730071
0.112,0.155,0.685,0.135,0.0,0.0,0.101,0.801,0.682,1.0,0.691,0.501,0.25,1.0,0.245939423
0.292,0.132,0.502,0.42,0.0,0.0,0.38,0.759,1.0,1.0,0.552,0.18,0.246,0.746,0.001074083
0.028,0.112,0.462,0.22,0.0,0.0,0.486,0.618,0.767,1.0,0.323,0.09,0.258,0.638,0.041223288
0.06,0.15,0.854,0.105,0.0,0.0,0.353,0.802,0.762,0.975,0.672,0.211,0.469,0.772,0.301877982
0.0,0.065,0.457,0.21,0.0,0.0,0.493,0.816,0.771,1.0,0.332,0.063,0.098,0.632,0.050441415
0.321,0.156,0.442,0.001,0.0,0.0,0.465,0.409,0.724,1.0,0.631,0.43,0.333,0.66,0.024912071
0.532,0.033,0.493,0.469,0.0,0.051,0.561,0.673,0.9,1.0,0.665,0.109,0.863,0.564,0.000421634
0.041,0.016,0.884,0.0,0.0,0.0,0.527,0.509,0.879,0.955,0.592,0.252,0.254,0.536,0.005281269
0.0,0.137,0.897,0.0,0.0,0.0,0.362,0.84,0.7,0.931,0.738,0.473,0.351,0.763,0.044017638
0.149,0.256,0.794,0.001,0.0,0.0,0.389,0.547,0.644,1.0,0.598,0.3,0.43,0.674,0.298960756
0.039,0.169,0.586,0.047,0.0,0.0,0.535,0.664,0.731,1.0,0.553,0.361,0.475,0.59,0.067562169
0.0,0.147,0.672,0.155,0.002,0.0,0.405,0.775,0.817,1.0,0.444,0.021,0.04,0.72,0.103727294
0.31,0.265,0.534,0.0,0.0,0.0,0.292,0.316,0.722,1.0,0.686,0.214,0.273,0.896,0.003281036
0.068,0.0,0.428,0.178,0.0,0.0,0.249,0.66,0.905,1.0,0.445,0.199,0.184,0.876,0.090899015
0.242,0.0,0.739,0.0,0.0,0.024,0.138,0.464,0.876,1.0,0.767,0.411,0.025,0.987,0.017425777
0.27,0.0,0.426,0.254,0.005,0.0,0.202,0.433,0.922,1.0,0.345,0.018,0.044,0.923,0.020297226
0.228,0.426,0.857,0.0,0.0,0.0,0.034,0.463,0.477,0.969,0.635,0.431,0.08,1.0,0.041460367
0.038,0.23,0.478,0.0,0.0,0.0,0.37,0.686,0.649,1.0,0.8,0.088,0.223,0.755,0.298128571
0.242,0.452,0.765,0.342,0.0,0.0,0.473,0.812,0.805,1.0,0.63,0.239,0.276,0.652,0.003902645
0.182,0.021,0.697,0.0,0.0,0.0,0.232,0.521,0.86,1.0,0.734,0.247,0.331,0.893,0.289842376
0.0,0.127,0.921,0.0,0.0,0.0,0.339,0.896,1.0,0.928,0.886,0.024,0.299,0.786,0.014004517
0.011,0.184,0.923,0.0,0.0,0.0,0.44,0.708,0.653,0.942,0.619,0.452,0.192,0.685,0.111475724
0.0,0.161,0.839,0.0,0.0,0.19,0.395,0.927,0.759,1.0,0.928,0.41,0.329,0.73,0.00310901
0.0,0.094,0.476,0.0,0.0,0.0,0.502,0.84,0.807,1.0,0.763,0.136,0.287,0.623,0.226162614
0.0,0.368,0.819,0.0,0.0,0.0,0.442,0.826,0.469,1.0,0.708,0.037,0.245,0.683,0.179425315
0.258,0.127,0.556,0.0,0.0,0.0,0.4,0.483,0.832,1.0,0.814,0.306,0.355,0.725,0.068690703
0.03,0.392,0.885,0.151,0.0,0.0,0.207,0.719,0.516,0.955,0.521,0.398,0.203,0.856,0.096757079
0.049,0.009,0.749,0.114,0.0,0.0,0.22,0.641,0.895,1.0,0.478,0.289,0.403,0.842,0.297824513
0.069,0.48,0.883,0.0,0.0,0.0,0.349,0.706,0.791,0.968,0.731,0.103,0.255,0.776,0.103495034
