0.175,0.155,0.449,0.689,0.449,0.381,0.181,0.464,0.888,0.989,0.962,0.46,0.629,0.363,0.0
0.42,0.718,0.054,0.066,0.084,0.109,0.313,0.656,0.841,0.481,0.566,0.098,0.14,0.885,0.0
0.426,0.519,0.899,0.439,0.337,0.225,0.899,0.488,0.981,0.901,0.904,0.75,0.313,0.93,0.0
0.24,0.405,0.052,0.397,0.618,0.023,0.18,0.5,0.653,0.06,0.849,0.705,0.524,0.603,0.0
0.542,0.26,0.481,0.007,0.375,0.454,0.506,0.747,0.332,0.606,0.651,0.921,0.502,0.863,0.0
0.533,0.292,0.271,0.226,0.31,0.101,0.567,0.981,0.684,0.601,0.642,0.338,0.187,0.87,0.0
0.016,0.456,0.108,0.318,0.37,0.126,0.188,0.878,0.933,0.656,0.46,0.909,0.876,0.853,0.0
0.117,0.228,0.348,0.17,0.445,0.163,0.355,0.91,0.556,0.796,0.747,0.775,0.368,0.438,0.0
0.05,0.099,0.609,0.129,0.152,0.46,0.045,0.612,0.393,0.667,0.326,0.223,0.993,0.336,0.0
0.47,0.019,0.357,0.347,0.025,0.409,0.68,0.628,0.973,0.732,0.643,0.876,0.76,0.908,0.0
0.016,0.147,0.058,0.344,0.081,0.295,0.499,0.593,0.982,0.171,0.783,0.833,0.672,0.985,0.0
0.376,0.182,0.824,0.162,0.552,0.178,0.562,0.774,0.667,0.985,0.831,0.984,0.784,0.826,1.2529e-05
0.088,0.545,0.51,0.077,0.463,0.426,0.656,0.091,0.815,0.959,0.858,0.925,0.428,0.708,0.0
0.218,0.548,0.673,0.479,0.392,0.665,0.037,0.661,0.951,0.989,0.52,0.488,0.874,0.355,0.0
0.133,0.51,0.6,0.137,0.275,0.119,0.021,0.719,0.672,0.837,0.852,0.564,0.302,0.919,0.0
0.289,0.063,0.561,0.122,0.294,0.775,0.135,0.85,0.26,0.749,0.949,0.819,0.997,0.963,0.0
0.608,0.418,0.264,0.329,0.528,0.094,0.515,0.682,0.971,0.687,0.716,0.562,0.697,0.595,0.0
0.222,0.077,0.39,0.146,0.128,0.027,0.635,0.922,0.533,0.727,0.229,0.518,0.759,0.902,0.0
0.06,0.593,0.488,0.854,0.278,0.108,0.42,0.911,0.766,0.74,0.945,0.546,0.238,0.515,0.0
0.271,0.097,0.174,0.307,0.684,0.544,0.656,0.451,0.857,0.871,0.904,0.892,0.719,0.94,0.0
0.257,0.352,0.046,0.4,0.117,0.531,0.671,0.3,0.574,0.852,0.434,0.54,0.603,0.763,0.0
0.572,0.086,0.279,0.131,0.015,0.112,0.091,0.961,0.677,0.863,0.361,0.8,0.75,0.713,0.0
0.315,0.044,0.41,0.371,0.219,0.244,0.109,0.919,0.531,0.77,0.82,0.37,0.947,0.699,0.0
0.262,0.075,0.269,0.527,0.053,0.112,0.449,0.911,0.384,0.936,0.977,0.77,0.23,0.922,0.0
0.645,0.529,0.336,0.697,0.152,0.317,0.356,0.995,0.832,0.474,0.844,0.741,0.769,0.763,0.0
0.637,0.109,0.17,0.12,0.27,0.067,0.161,0.802,0.649,0.883,0.397,0.664,0.92,0.704,0.0
0.477,0.556,0.694,0.492,0.049,0.771,0.297,0.919,0.767,0.838,0.584,0.341,0.965,0.593,0.0
0.593,0.418,0.418,0.006,0.307,0.237,0.074,0.738,0.794,0.947,0.52,0.596,0.884,0.2,0.0
0.378,0.391,0.187,0.774,0.059,0.911,0.585,0.471,0.975,0.576,0.916,0.464,0.923,0.689,0.0
0.359,0.348,0.069,0.158,0.235,0.706,0.566,0.616,0.775,0.905,0.98,0.674,0.984,0.876,0.0
0.356,0.496,0.346,0.654,0.817,0.314,0.192,0.964,0.898,0.644,0.815,0.985,0.35,0.244,0.0
0.194,0.623,0.352,0.837,0.264,0.51,0.04,0.465,0.954,0.598,0.838,0.75,0.593,0.368,0.0
0.286,0.086,0.903,0.025,0.019,0.204,0.1,0.41,0.401,0.924,0.793,0.562,0.299,0.857,0.0
0.474,0.097,0.864,0.785,0.317,0.014,0.091,0.918,0.352,0.865,0.9,0.892,0.626,0.998,0.0
0.703,0.25,0.15,0.357,0.078,0.273,0.569,0.999,0.281,0.929,0.719,0.371,0.595,0.929,0.0
0.216,0.194,0.618,0.001,0.062,0.024,0.48,0.891,0.488,0.841,0.676,0.397,0.042,0.633,0.0
0.719,0.289,0.076,0.294,0.686,0.064,0.449,0.848,0.453,0.807,0.646,0.766,0.289,0.734,0.0
0.274,0.363,0.31,0.104,0.012,0.543,0.502,0.831,0.722,0.878,0.159,0.416,0.896,0.95,0.0
0.034,0.785,0.164,0.409,0.881,0.126,0.594,0.169,0.996,0.868,0.649,0.893,0.764,0.751,0.0
0.29,0.303,0.219,0.355,0.294,0.099,0.83,0.768,0.367,0.895,0.912,0.94,0.47,0.94,0.0
0.607,0.548,0.559,0.36,0.013,0.385,0.048,0.896,0.598,0.649,0.874,0.203,0.584,0.798,0.0
0.132,0.078,0.503,0.391,0.051,0.324,0.564,0.269,0.44,0.791,0.84,0.948,0.707,0.926,0.0
0.275,0.482,0.108,0.025,0.835,0.032,0.029,0.328,0.605,0.985,0.589,0.956,0.131,0.392,0.0
0.571,0.018,0.669,0.301,0.372,0.565,0.197,0.684,0.216,0.902,0.326,0.931,0.809,0.307,0.0
0.843,0.524,0.026,0.065,0.099,0.451,0.274,0.982,0.913,0.241,0.224,0.314,0.813,0.741,0.0
0.336,0.084,0.116,0.531,0.397,0.584,0.755,0.777,0.832,0.13,0.539,0.956,0.854,0.917,0.0
0.212,0.736,0.008,0.048,0.316,0.32,0.075,0.587,0.766,0.647,0.186,0.523,0.977,0.325,0.0
0.073,0.19,0.5,0.558,0.666,0.027,0.252,0.977,0.368,0.818,0.88,0.837,0.468,0.3,0.0
0.461,0.005,0.278,0.126,0.407,0.598,0.765,0.797,0.172,0.996,0.794,0.861,0.999,0.802,0.0
0.257,0.012,0.078,0.232,0.056,0.23,0.073,0.74,0.674,0.37,0.896,0.805,0.992,0.238,0.0
0.338,0.317,0.211,0.608,0.587,0.172,0.725,0.927,0.702,0.704,0.941,0.756,0.29,0.811,0.0
0.467,0.6,0.174,0.604,0.13,0.254,0.515,0.925,0.717,0.25,0.621,0.179,0.975,0.853,0.0
0.235,0.347,0.058,0.234,0.168,0.056,0.344,0.672,0.913,0.245,0.441,0.303,0.245,0.697,0.0
0.063,0.143,0.083,0.458,0.467,0.401,0.704,0.782,0.172,0.928,0.891,0.844,0.568,0.932,0.0
0.135,0.595,0.699,0.529,0.391,0.505,0.002,0.847,0.952,0.727,0.992,0.606,0.939,0.927,0.0
0.135,0.077,0.041,0.911,0.016,0.406,0.545,0.74,0.894,0.977,0.984,0.391,0.735,0.734,0.0
0.009,0.007,0.483,0.612,0.093,0.342,0.792,0.218,0.586,0.619,0.664,0.111,0.913,0.876,0.0
0.376,0.552,0.278,0.238,0.121,0.014,0.167,0.388,0.613,0.918,0.54,0.736,0.81,0.564,8.192e-06
0.366,0.052,0.152,0.426,0.108,0.278,0.942,0.47,0.741,0.496,0.801,0.2,0.339,0.995,0.0
0.575,0.012,0.891,0.016,0.494,0.329,0.1,0.998,0.172,0.911,0.386,0.939,0.787,0.209,0.0
0.154,0.032,0.271,0.427,0.28,0.466,0.345,0.57,0.757,0.777,0.926,0.336,0.609,0.489,0.0
0.086,0.637,0.056,0.645,0.837,0.159,0.111,0.33,0.955,0.984,0.872,0.907,0.594,0.128,0.0
0.377,0.33,0.366,0.247,0.526,0.349,0.711,0.966,0.633,0.774,0.344,0.847,0.623,0.944,0.0
0.145,0.138,0.021,0.314,0.063,0.193,0.591,0.194,0.64,0.336,0.752,0.609,0.781,0.937,0.0
0.301,0.132,0.447,0.232,0.026,0.127,0.406,0.797,0.202,0.997,0.788,0.703,0.521,0.602,0.0
0.358,0.471,0.639,0.675,0.411,0.148,0.018,0.942,0.819,0.918,0.8,0.99,0.624,0.24,2.409e-06
0.243,0.037,0.287,0.851,0.316,0.596,0.71,0.591,0.047,0.886,0.945,0.489,0.947,0.971,0.0
0.2,0.753,0.317,0.099,0.35,0.098,0.332,0.843,0.912,0.706,0.33,0.77,0.806,0.714,0.0
0.109,0.146,0.319,0.023,0.097,0.301,0.068,0.136,0.602,0.957,0.326,0.687,0.871,0.362,0.0
0.63,0.465,0.064,0.635,0.628,0.128,0.037,0.807,0.79,0.334,0.969,0.732,0.507,0.681,0.0
0.607,0.344,0.011,0.835,0.172,0.264,0.145,0.883,0.982,0.778,0.984,0.174,0.891,0.762,0.0
0.245,0.049,0.263,0.419,0.297,0.144,0.557,0.92,0.242,0.64,0.89,0.382,0.763,0.651,0.0
0.014,0.155,0.257,0.65,0.401,0.016,0.487,0.381,0.22,0.777,0.711,0.783,0.242,0.881,0.0
0.011,0.889,0.158,0.44,0.414,0.298,0.065,0.468,0.897,0.314,0.852,0.565,0.38,0.99,0.0
0.279,0.2,0.128,0.413,0.01,0.13,0.004,0.521,0.526,0.345,0.506,0.375,0.403,0.886,0.0
0.571,0.211,0.256,0.147,0.292,0.41,0.015,0.699,0.846,0.6,0.531,0.595,0.559,0.332,0.0
0.47,0.898,0.089,0.427,0.289,0.182,0.35,0.504,0.92,0.555,0.785,0.416,0.554,0.916,0.0
0.612,0.236,0.199,0.216,0.847,0.705,0.059,0.945,0.61,0.651,0.241,0.935,0.816,0.624,0.0
0.216,0.631,0.012,0.04,0.098,0.171,0.361,0.969,0.873,0.092,0.129,0.811,0.374,0.826,0.0
0.162,0.546,0.176,0.281,0.337,0.657,0.584,0.588,0.794,0.874,0.692,0.577,0.924,0.85,0.0
0.892,0.018,0.271,0.415,0.032,0.557,0.019,0.998,0.766,0.756,0.837,0.324,0.667,0.051,0.0
0.349,0.341,0.283,0.152,0.11,0.373,0.242,0.971,0.584,0.685,0.673,0.953,0.43,0.671,0.0
0.836,0.441,0.669,0.082,0.485,0.146,0.46,0.841,0.574,0.841,0.641,0.831,0.874,0.826,0.0
0.355,0.162,0.346,0.232,0.405,0.331,0.385,0.7,0.359,0.459,0.713,0.771,0.524,0.977,0.0
0.234,0.092,0.883,0.541,0.831,0.287,0.28,0.894,0.347,0.953,0.696,0.855,0.375,0.567,0.0
0.044,0.049,0.154,0.875,0.454,0.236,0.424,0.626,0.971,0.625,0.992,0.683,0.4,0.546,0.0
0.226,0.466,0.261,0.033,0.264,0.102,0.1,0.681,0.648,0.802,0.986,0.579,0.874,0.154,0.0
0.546,0.384,0.285,0.686,0.186,0.244,0.493,0.672,0.978,0.787,0.879,0.418,0.29,0.852,0.0
0.035,0.239,0.077,0.663,0.062,0.267,0.096,0.33,0.934,0.84,0.794,0.149,0.747,0.528,0.0
0.586,0.278,0.642,0.042,0.724,0.219,0.232,0.913,0.36,0.74,0.115,0.965,0.393,0.343,0.0
0.024,0.465,0.263,0.246,0.553,0.067,0.616,0.365,0.72,0.941,0.597,0.689,0.564,0.984,0.0
0.169,0.296,0.34,0.643,0.341,0.153,0.397,0.239,0.62,0.894,0.77,0.57,0.223,0.909,0.0
0.167,0.173,0.041,0.389,0.156,0.498,0.055,0.273,0.357,0.92,0.98,0.839,0.52,0.743,0.0
0.694,0.456,0.05,0.154,0.345,0.332,0.115,0.807,0.459,0.958,0.376,0.715,0.609,0.14,0.0
0.015,0.584,0.159,0.123,0.439,0.809,0.007,0.576,0.591,0.438,0.366,0.812,0.965,0.853,0.0
0.462,0.705,0.475,0.282,0.834,0.027,0.3,0.497,0.751,0.691,0.507,0.924,0.622,0.935,0.0
0.598,0.031,0.294,0.016,0.173,0.097,0.229,0.75,0.803,0.486,0.628,0.415,0.637,0.71,0.0
0.23,0.564,0.459,0.245,0.61,0.407,0.796,0.873,0.81,0.99,0.823,0.65,0.923,0.848,9.64e-07
0.349,0.61,0.514,0.077,0.289,0.198,0.624,0.588,0.671,0.568,0.961,0.992,0.383,0.802,0.0
0.235,0.176,0.629,0.493,0.209,0.305,0.323,0.239,0.621,0.904,0.506,0.714,0.438,0.807,0.0
0.062,0.073,0.257,0.65,0.256,0.258,0.306,0.513,0.536,0.338,0.653,0.778,0.926,0.403,0.0
0.38,0.55,0.224,0.837,0.487,0.366,0.5,0.968,0.681,0.843,0.978,0.79,0.441,0.893,0.0
0.297,0.171,0.488,0.194,0.023,0.187,0.246,0.403,0.626,0.847,0.635,0.305,0.947,0.312,0.0
0.277,0.628,0.461,0.868,0.692,0.051,0.641,0.889,0.829,0.622,0.924,0.813,0.77,0.801,0.0
0.643,0.792,0.155,0.59,0.313,0.082,0.005,0.873,0.932,0.826,0.711,0.871,0.22,0.192,0.0
0.244,0.769,0.737,0.205,0.099,0.065,0.312,0.353,0.999,0.821,0.484,0.814,0.774,0.513,0.0
0.79,0.817,0.162,0.104,0.436,0.015,0.136,0.877,0.9,0.404,0.641,0.866,0.471,0.761,0.0
0.02,0.14,0.039,0.58,0.062,0.146,0.53,0.481,0.201,0.45,0.93,0.945,0.415,0.8,0.0
0.243,0.211,0.402,0.066,0.319,0.143,0.876,0.297,0.259,0.975,0.561,0.685,0.656,0.896,0.0
0.487,0.037,0.126,0.291,0.471,0.047,0.329,0.827,0.45,0.75,0.573,0.957,0.8,0.354,0.0
0.54,0.536,0.345,0.248,0.67,0.148,0.205,0.868,0.69,0.429,0.983,0.874,0.818,0.927,0.0
0.094,0.351,0.852,0.177,0.138,0.7,0.537,0.282,0.837,0.956,0.955,0.979,0.996,0.559,0.0
0.564,0.71,0.124,0.827,0.004,0.152,0.271,0.954,0.804,0.788,0.997,0.732,0.514,0.637,0.0
0.549,0.046,0.03,0.064,0.466,0.534,0.309,0.749,0.686,0.043,0.406,0.794,0.556,0.637,0.0
0.107,0.296,0.258,0.232,0.023,0.579,0.815,0.682,0.653,0.963,0.64,0.674,0.691,0.943,4.82e-07
0.182,0.325,0.226,0.597,0.801,0.121,0.437,0.626,0.813,0.37,0.975,0.849,0.435,0.675,0.0
0.554,0.104,0.562,0.628,0.621,0.786,0.094,0.812,0.203,0.563,0.713,0.732,0.813,0.998,0.0
0.037,0.291,0.538,0.089,0.264,0.167,0.644,0.074,0.946,0.842,0.704,0.355,0.285,0.925,0.0
0.479,0.134,0.154,0.816,0.321,0.25,0.462,0.483,0.314,0.923,0.985,0.423,0.653,0.563,0.0
0.36,0.047,0.179,0.014,0.146,0.254,0.189,0.754,0.884,0.608,0.307,0.849,0.266,0.682,0.0
0.132,0.616,0.346,0.654,0.114,0.143,0.104,0.26,0.944,0.841,0.759,0.123,0.697,0.621,0.0
0.541,0.63,0.755,0.363,0.742,0.122,0.171,0.939,0.794,0.951,0.804,0.849,0.805,0.734,0.0
0.524,0.331,0.799,0.023,0.196,0.377,0.3,0.904,0.999,0.968,0.8,0.392,0.851,0.945,8.3363e-05
0.411,0.441,0.141,0.739,0.171,0.552,0.44,0.537,0.508,0.59,0.774,0.512,0.709,0.864,0.0
0.219,0.112,0.268,0.04,0.06,0.0,0.426,0.887,0.698,0.391,0.861,0.241,0.391,0.769,0.0
0.337,0.512,0.033,0.493,0.091,0.631,0.14,0.873,0.537,0.371,0.503,0.166,0.81,0.368,0.0
0.176,0.701,0.682,0.037,0.106,0.484,0.057,0.948,0.904,0.705,1.0,0.316,0.77,0.992,0.0
0.496,0.24,0.271,0.333,0.834,0.106,0.16,0.821,0.888,0.399,0.913,0.934,0.921,0.808,0.0
0.203,0.027,0.715,0.496,0.17,0.311,0.148,0.47,0.695,0.744,0.892,0.522,0.707,0.959,0.0
0.14,0.466,0.068,0.767,0.292,0.181,0.823,0.637,0.547,0.278,0.823,0.842,0.416,0.848,0.0
0.031,0.455,0.003,0.039,0.015,0.475,0.226,0.638,0.694,0.393,0.36,0.338,0.49,0.432,0.0
0.292,0.193,0.018,0.423,0.302,0.497,0.395,0.309,0.882,0.475,0.874,0.995,0.847,0.928,0.0
0.072,0.056,0.09,0.074,0.482,0.18,0.322,0.638,0.625,0.593,0.297,0.619,0.327,0.347,0.0
0.743,0.089,0.012,0.609,0.41,0.174,0.084,0.977,0.993,0.812,0.826,0.736,0.528,0.538,0.0
0.224,0.62,0.775,0.458,0.319,0.226,0.588,0.988,0.843,0.883,0.458,0.328,0.472,0.633,0.0
0.172,0.894,0.163,0.026,0.243,0.446,0.258,0.873,0.917,0.535,0.894,0.349,0.589,0.587,0.0
0.181,0.073,0.217,0.464,0.371,0.128,0.648,0.849,0.786,0.657,0.515,0.407,0.348,0.881,0.0
0.359,0.133,0.136,0.423,0.602,0.361,0.317,0.638,0.197,0.609,0.899,0.667,0.56,0.651,0.0
0.253,0.232,0.283,0.816,0.548,0.845,0.242,0.626,0.302,0.728,0.871,0.94,0.977,0.921,0.0
0.08,0.359,0.232,0.04,0.155,0.248,0.678,0.539,0.422,0.723,0.82,0.881,0.821,0.979,0.0
0.081,0.587,0.349,0.169,0.791,0.974,0.687,0.217,0.845,0.667,0.934,0.919,0.978,0.733,0.0
0.861,0.324,0.328,0.094,0.155,0.345,0.073,0.97,0.649,0.91,0.559,0.455,0.402,0.151,0.0
0.463,0.365,0.796,0.616,0.642,0.077,0.411,0.5,0.755,0.913,0.803,0.853,0.09,0.533,0.0
0.103,0.054,0.402,0.074,0.034,0.099,0.672,0.398,0.148,0.457,0.615,0.977,0.829,0.99,0.0
0.717,0.408,0.355,0.099,0.079,0.374,0.498,0.779,0.994,0.549,0.792,0.309,0.385,0.773,0.0
0.395,0.365,0.356,0.557,0.279,0.113,0.57,0.778,0.946,0.868,0.617,0.566,0.173,0.858,0.0
0.142,0.641,0.677,0.797,0.234,0.279,0.241,0.563,0.997,0.874,0.926,0.924,0.848,0.688,0.0
0.13,0.135,0.064,0.392,0.286,0.129,0.413,0.251,0.405,0.472,0.687,0.751,0.465,0.724,0.0
0.34,0.103,0.332,0.566,0.6,0.04,0.772,0.602,0.421,0.734,0.916,0.729,0.493,0.785,0.0
0.436,0.181,0.885,0.021,0.707,0.556,0.206,0.457,0.659,0.954,0.777,0.844,0.598,0.618,0.0
0.611,0.269,0.113,0.087,0.329,0.617,0.197,0.767,0.427,0.947,0.697,0.525,0.736,0.576,1.927e-06
0.551,0.016,0.378,0.31,0.026,0.181,0.455,0.961,0.25,0.782,0.497,0.535,0.264,0.702,0.0
0.493,0.347,0.877,0.227,0.448,0.283,0.657,0.705,0.576,0.906,0.933,0.466,0.74,0.84,0.0
0.477,0.148,0.069,0.179,0.485,0.573,0.471,0.924,0.993,0.233,0.459,0.705,0.666,0.851,0.0
0.929,0.694,0.079,0.082,0.794,0.754,0.159,0.948,0.776,0.115,0.397,0.905,0.763,0.564,0.0
0.503,0.404,0.419,0.619,0.019,0.39,0.712,0.592,0.984,0.671,0.951,0.601,0.756,0.751,0.0
0.114,0.674,0.094,0.308,0.764,0.094,0.213,0.505,0.798,0.312,0.732,0.929,0.393,0.243,0.0
0.071,0.197,0.297,0.131,0.204,0.457,0.764,0.381,0.554,0.592,0.457,0.527,0.497,0.939,0.0
0.648,0.295,0.16,0.18,0.294,0.821,0.593,0.649,0.808,0.9,0.788,0.648,0.974,0.858,0.0
0.427,0.405,0.401,0.871,0.547,0.564,0.148,0.82,0.608,0.402,0.967,0.956,0.946,0.854,0.0
0.158,0.59,0.278,0.407,0.266,0.338,0.471,0.56,0.976,0.528,0.95,0.595,0.677,0.895,0.0
0.311,0.328,0.645,0.608,0.108,0.161,0.414,0.99,0.801,0.677,0.758,0.94,0.97,0.917,0.0
0.663,0.302,0.161,0.142,0.714,0.754,0.454,0.764,0.377,0.838,0.767,0.828,0.881,0.468,0.0
0.113,0.057,0.567,0.703,0.012,0.381,0.489,0.601,0.993,0.85,0.769,0.687,0.454,0.562,0.0
0.382,0.124,0.705,0.485,0.239,0.066,0.354,0.464,0.393,0.802,0.833,0.42,0.944,0.729,0.0
0.399,0.427,0.169,0.239,0.4,0.796,0.054,0.776,0.881,0.517,0.246,0.862,0.805,0.827,0.0
0.412,0.494,0.337,0.031,0.16,0.609,0.086,0.781,0.779,0.703,0.413,0.179,0.804,0.521,0.0
0.202,0.028,0.34,0.152,0.492,0.652,0.364,0.241,0.597,0.783,0.829,0.808,0.723,0.921,0.0
0.874,0.489,0.598,0.659,0.528,0.069,0.485,0.983,0.791,0.892,0.734,0.566,0.382,0.745,0.0
0.208,0.165,0.01,0.446,0.204,0.467,0.372,0.484,0.581,0.906,0.53,0.251,0.995,0.534,0.0
0.49,0.209,0.694,0.283,0.385,0.414,0.236,0.765,0.453,0.831,0.41,0.502,0.876,0.675,0.0
0.395,0.988,0.622,0.144,0.518,0.007,0.607,0.499,0.989,0.671,0.233,0.893,0.098,0.856,0.0
0.06,0.016,0.219,0.308,0.51,0.586,0.669,0.759,0.791,0.916,0.417,0.584,0.904,0.715,0.0
0.244,0.482,0.241,0.956,0.505,0.001,0.191,0.339,0.914,0.644,0.975,0.993,0.937,0.284,0.0
0.557,0.524,0.102,0.258,0.011,0.63,0.553,0.677,0.844,0.931,0.799,0.057,0.799,0.572,1.0601e-05
0.482,0.133,0.75,0.111,0.728,0.012,0.393,0.603,0.918,0.844,0.156,0.792,0.882,0.468,0.0
0.084,0.287,0.973,0.094,0.266,0.231,0.346,0.963,0.651,0.991,0.752,0.529,0.505,0.987,4.82e-07
0.677,0.074,0.282,0.386,0.162,0.391,0.738,0.721,0.119,0.586,0.539,0.453,0.52,0.948,0.0
0.035,0.036,0.307,0.646,0.203,0.847,0.374,0.491,0.878,0.893,0.744,0.645,0.897,0.521,0.0
0.079,0.544,0.659,0.446,0.066,0.536,0.433,0.662,0.751,0.766,0.635,0.693,0.915,0.515,0.0
0.702,0.216,0.116,0.242,0.303,0.154,0.627,0.992,0.657,0.82,0.479,0.575,0.833,0.862,0.0
0.152,0.164,0.306,0.057,0.22,0.1,0.666,0.56,0.48,0.906,0.094,0.517,0.632,0.669,0.0
0.063,0.158,0.094,0.195,0.921,0.157,0.099,0.854,0.722,0.959,0.656,0.939,0.682,0.274,0.0
0.551,0.084,0.775,0.033,0.074,0.091,0.471,0.558,0.489,0.876,0.665,0.349,0.137,0.833,0.0
0.265,0.216,0.147,0.439,0.741,0.283,0.039,0.859,0.331,0.988,0.509,0.84,0.919,0.642,0.0
0.087,0.281,0.309,0.232,0.229,0.707,0.215,0.96,0.784,0.65,0.904,0.741,0.818,0.595,0.0
0.381,0.492,0.064,0.25,0.071,0.005,0.227,0.481,0.682,0.926,0.965,0.275,0.755,0.714,0.000125286
0.82,0.408,0.761,0.474,0.096,0.4,0.19,0.942,0.841,0.828,0.923,0.193,0.521,0.714,0.0
0.224,0.252,0.471,0.445,0.266,0.296,0.381,0.936,0.649,0.932,0.727,0.315,0.341,0.714,1.927e-06
0.045,0.331,0.351,0.17,0.051,0.116,0.456,0.378,0.729,0.465,0.987,0.484,0.366,0.504,0.0
0.626,0.391,0.405,0.047,0.021,0.108,0.871,0.861,0.531,0.96,0.229,0.044,0.832,0.899,0.0
0.59,0.159,0.14,0.214,0.215,0.343,0.174,0.64,0.588,0.679,0.334,0.86,0.976,0.61,0.0
0.228,0.566,0.231,0.173,0.582,0.521,0.257,0.768,0.615,0.859,0.886,0.934,0.999,0.452,0.0
0.132,0.313,0.602,0.028,0.152,0.391,0.217,0.749,0.768,0.666,0.631,0.202,0.937,0.764,0.0
0.58,0.061,0.763,0.406,0.553,0.571,0.696,0.893,0.924,0.969,0.623,0.712,0.84,0.95,0.0
0.385,0.026,0.668,0.053,0.746,0.035,0.033,0.828,0.782,0.713,0.524,0.894,0.841,0.656,0.0
0.178,0.447,0.279,0.566,0.626,0.529,0.28,0.802,0.884,0.623,0.609,0.798,0.865,0.563,0.0
0.648,0.578,0.075,0.471,0.142,0.448,0.128,0.794,0.951,0.647,0.751,0.861,0.981,0.604,0.0
0.661,0.769,0.682,0.177,0.622,0.306,0.072,0.717,0.901,0.752,0.215,0.721,0.959,0.896,0.0
0.584,0.793,0.11,0.981,0.666,0.909,0.675,0.94,0.801,0.421,0.988,0.884,0.921,0.812,0.0
