0.409,0.408,0.414,0.489,0.269,0.094,0.056,0.087,0.735,0.946,0.553,0.548,0.319,0.883,0.463,0.309,0.0
0.002,0.633,0.303,0.04,0.46,0.402,0.22,0.236,0.696,0.84,0.849,0.924,0.934,0.512,0.417,0.463,0.0
0.277,0.35,0.196,0.17,0.018,0.26,0.468,0.106,0.69,0.351,0.984,0.609,0.598,0.645,0.752,0.337,0.0
0.174,0.125,0.133,0.007,0.103,0.893,0.279,0.744,0.712,0.295,0.687,0.846,0.657,0.936,0.535,0.773,0.0
0.352,0.161,0.247,0.18,0.289,0.058,0.064,0.086,0.962,0.447,0.335,0.881,0.4,0.385,0.188,0.876,0.0
0.17,0.571,0.065,0.02,0.234,0.224,0.835,0.545,0.452,0.924,0.604,0.91,0.942,0.269,0.978,0.763,0.0
0.436,0.626,0.642,0.082,0.445,0.629,0.486,0.289,0.937,0.953,0.903,0.19,0.655,0.852,0.528,0.719,0.0
0.026,0.402,0.184,0.396,0.229,0.44,0.075,0.476,0.433,0.476,0.529,0.762,0.435,0.52,0.879,0.828,0.0
0.79,0.639,0.261,0.703,0.011,0.396,0.36,0.077,0.874,0.699,0.693,0.886,0.977,0.468,0.922,0.243,0.0
0.471,0.813,0.681,0.021,0.568,0.277,0.06,0.142,0.688,0.896,0.919,0.193,0.885,0.657,0.355,0.201,0.0
0.113,0.182,0.861,0.374,0.36,0.412,0.042,0.421,0.95,0.497,0.962,0.809,0.621,0.792,0.131,0.483,0.0
0.088,0.465,0.479,0.28,0.213,0.356,0.109,0.546,0.602,0.575,0.988,0.546,0.234,0.642,0.373,0.926,0.0
0.021,0.052,0.317,0.269,0.133,0.356,0.558,0.145,0.552,0.356,0.702,0.908,0.305,0.949,0.671,0.611,0.0
0.381,0.142,0.275,0.655,0.525,0.424,0.199,0.873,0.632,0.543,0.678,0.718,0.614,0.838,0.478,0.974,0.0
0.737,0.72,0.413,0.344,0.069,0.05,0.01,0.641,0.808,0.936,0.938,0.487,0.46,0.523,0.025,0.936,0.0
0.382,0.017,0.711,0.724,0.662,0.125,0.116,0.285,0.572,0.033,0.771,0.782,0.836,0.19,0.929,0.567,0.0
0.976,0.645,0.196,0.22,0.117,0.25,0.36,0.066,0.988,0.926,0.92,0.946,0.356,0.454,0.489,0.318,0.0
0.216,0.141,0.169,0.054,0.191,0.224,0.837,0.216,0.877,0.233,0.471,0.72,0.825,0.561,0.964,0.301,0.0
0.367,0.296,0.05,0.576,0.079,0.082,0.051,0.297,0.562,0.969,0.657,0.591,0.417,0.182,0.234,0.669,0.0
0.521,0.248,0.329,0.219,0.126,0.89,0.074,0.015,0.944,0.409,0.648,0.647,0.664,0.925,0.521,0.493,0.0
0.881,0.634,0.282,0.231,0.173,0.739,0.039,0.38,0.897,0.824,0.944,0.335,0.675,0.916,0.741,0.492,0.0
0.477,0.219,0.15,0.191,0.745,0.194,0.412,0.072,0.867,0.885,0.825,0.881,0.983,0.462,0.461,0.833,0.0
0.211,0.249,0.013,0.226,0.004,0.643,0.345,0.358,0.819,0.724,0.835,0.447,0.634,0.872,0.868,0.421,0.0
0.32,0.305,0.04,0.867,0.036,0.765,0.491,0.196,0.905,0.626,0.425,0.9,0.659,0.832,0.845,0.604,0.0
0.552,0.306,0.047,0.506,0.13,0.564,0.473,0.689,0.879,0.547,0.066,0.988,0.269,0.963,0.516,0.903,0.0
0.141,0.671,0.177,0.053,0.569,0.01,0.097,0.048,0.629,0.852,0.42,0.919,0.669,0.044,0.202,0.708,0.0
0.086,0.434,0.064,0.047,0.094,0.594,0.153,0.063,0.61,0.731,0.335,0.355,0.719,0.654,0.493,0.731,0.0
0.19,0.188,0.533,0.649,0.395,0.338,0.232,0.766,0.222,0.983,0.942,0.769,0.829,0.387,0.45,0.935,0.0
0.388,0.14,0.495,0.467,0.543,0.308,0.166,0.378,0.447,0.241,0.873,0.965,0.745,0.859,0.394,0.419,0.0
0.505,0.423,0.777,0.109,0.561,0.352,0.003,0.118,0.98,0.829,0.911,0.533,0.683,0.673,0.465,0.769,0.0
0.169,0.475,0.133,0.909,0.589,0.018,0.205,0.578,0.412,0.956,0.617,0.973,0.903,0.316,0.756,0.921,0.0
0.733,0.291,0.228,0.526,0.668,0.625,0.323,0.299,0.972,0.36,0.648,0.679,0.932,0.878,0.54,0.482,0.0
0.03,0.121,0.552,0.127,0.508,0.285,0.383,0.871,0.466,0.122,0.742,0.541,0.883,0.67,0.562,0.984,0.0
0.257,0.016,0.14,0.03,0.153,0.294,0.294,0.044,0.526,0.439,0.446,0.856,0.406,0.909,0.841,0.505,0.0
0.48,0.165,0.542,0.768,0.698,0.699,0.349,0.291,0.538,0.849,0.603,0.913,0.977,0.928,0.872,0.417,0.0
0.194,0.383,0.238,0.409,0.367,0.446,0.439,0.516,0.623,0.716,0.601,0.783,0.955,0.922,0.816,0.692,0.0
0.798,0.229,0.02,0.511,0.622,0.077,0.138,0.074,0.878,0.51,0.212,0.973,0.702,0.09,0.907,0.318,0.0
0.504,0.172,0.023,0.011,0.546,0.121,0.116,0.748,0.919,0.426,0.539,0.906,0.591,0.882,0.516,0.913,0.0
0.524,0.252,0.068,0.564,0.082,0.276,0.271,0.06,0.637,0.254,0.194,0.917,0.136,0.98,0.808,0.369,0.0
0.102,0.237,0.801,0.783,0.615,0.595,0.106,0.235,0.893,0.867,0.866,0.95,0.915,0.713,0.722,0.392,0.0
0.577,0.086,0.747,0.15,0.569,0.033,0.36,0.404,0.702,0.953,0.828,0.15,0.578,0.2,0.509,0.452,0.0
0.101,0.461,0.446,0.526,0.601,0.487,0.729,0.472,0.144,0.896,0.492,0.935,0.677,0.663,0.895,0.943,0.0
0.723,0.258,0.23,0.804,0.33,0.105,0.253,0.158,0.839,0.851,0.642,0.878,0.834,0.323,0.574,0.506,0.0
0.288,0.296,0.202,0.24,0.503,0.544,0.181,0.069,0.951,0.38,0.637,0.67,0.831,0.617,0.383,0.214,0.0
0.259,0.106,0.297,0.147,0.504,0.068,0.608,0.07,0.729,0.768,0.359,0.331,0.829,0.877,0.737,0.484,0.0
0.398,0.51,0.134,0.174,0.497,0.15,0.416,0.143,0.868,0.637,0.557,0.411,0.92,0.972,0.87,0.647,0.0
0.951,0.243,0.078,0.287,0.208,0.034,0.534,0.191,0.989,0.884,0.2,0.953,0.454,0.388,0.902,0.203,0.0
0.253,0.441,0.418,0.473,0.679,0.522,0.171,0.767,0.316,0.871,0.674,0.687,0.907,0.914,0.275,0.772,0.0
0.346,0.087,0.274,0.538,0.034,0.474,0.094,0.16,0.593,0.875,0.419,0.781,0.375,0.914,0.161,0.245,0.0
0.08,0.328,0.367,0.427,0.094,0.198,0.126,0.039,0.376,0.449,0.666,0.519,0.282,0.629,0.139,0.457,0.0
0.538,0.905,0.343,0.064,0.06,0.018,0.345,0.546,0.544,0.944,0.957,0.664,0.233,0.426,0.409,0.729,0.0
0.783,0.601,0.964,0.337,0.292,0.054,0.285,0.415,0.979,0.704,0.98,0.669,0.876,0.882,0.891,0.471,0.0
0.154,0.322,0.592,0.375,0.407,0.284,0.294,0.194,0.464,0.863,0.665,0.635,0.952,0.802,0.352,0.21,0.0
0.317,0.31,0.866,0.051,0.018,0.226,0.415,0.053,0.629,0.402,0.962,0.355,0.984,0.548,0.819,0.98,0.0
0.602,0.318,0.398,0.151,0.506,0.253,0.204,0.1,0.722,0.867,0.873,0.967,0.73,0.26,0.607,0.638,0.0
0.005,0.431,0.464,0.152,0.126,0.241,0.113,0.222,0.573,0.544,0.674,0.796,0.646,0.719,0.733,0.481,0.0
0.223,0.165,0.374,0.258,0.185,0.023,0.051,0.088,0.69,0.55,0.603,0.724,0.503,0.393,0.514,0.83,0.0
0.455,0.517,0.434,0.317,0.402,0.291,0.44,0.544,0.784,0.885,0.806,0.857,0.471,0.634,0.74,0.935,2.7538e-05
0.609,0.042,0.194,0.54,0.702,0.196,0.452,0.079,0.61,0.723,0.792,0.662,0.825,0.742,0.973,0.999,0.0
0.444,0.422,0.149,0.211,0.423,0.093,0.033,0.626,0.758,0.994,0.539,0.492,0.589,0.567,0.493,0.89,0.000201373
0.231,0.338,0.043,0.008,0.163,0.602,0.267,0.201,0.828,0.382,0.671,0.869,0.562,0.79,0.738,0.511,0.0
0.616,0.731,0.657,0.089,0.119,0.475,0.605,0.216,0.747,0.865,0.767,0.214,0.431,0.523,0.903,0.729,0.0
0.736,0.86,0.196,0.453,0.275,0.668,0.572,0.113,0.798,0.865,0.663,0.948,0.744,0.772,0.693,0.975,0.0
0.743,0.868,0.193,0.164,0.143,0.001,0.11,0.146,0.931,0.954,0.932,0.842,0.476,0.617,0.564,0.237,0.0
0.029,0.148,0.41,0.268,0.355,0.462,0.755,0.539,0.639,0.352,0.479,0.703,0.875,0.616,0.841,0.648,0.0
0.276,0.436,0.071,0.689,0.501,0.289,0.1,0.383,0.634,0.711,0.282,0.721,0.684,0.902,0.924,0.927,0.0
0.107,0.225,0.063,0.146,0.207,0.176,0.395,0.135,0.633,0.594,0.588,0.356,0.359,0.237,0.728,0.337,0.0
0.436,0.418,0.358,0.07,0.148,0.262,0.887,0.568,0.477,0.895,0.602,0.571,0.153,0.961,0.931,0.645,0.0
0.471,0.429,0.596,0.289,0.59,0.088,0.575,0.142,0.569,0.614,0.74,0.392,0.593,0.636,0.825,0.906,0.0
0.481,0.584,0.099,0.132,0.638,0.183,0.517,0.37,0.762,0.641,0.833,0.692,0.988,0.319,0.542,0.468,0.0
0.521,0.441,0.378,0.229,0.896,0.374,0.759,0.447,0.744,0.996,0.886,0.514,0.934,0.435,0.926,0.898,0.0
0.073,0.309,0.071,0.191,0.301,0.16,0.925,0.84,0.426,0.826,0.763,0.845,0.815,0.882,0.994,0.903,0.000249565
0.398,0.114,0.162,0.06,0.617,0.062,0.65,0.066,0.99,0.635,0.939,0.908,0.978,0.386,0.74,0.375,0.0
0.184,0.182,0.113,0.419,0.036,0.473,0.189,0.416,0.207,0.372,0.69,0.544,0.69,0.523,0.338,0.525,0.0
0.228,0.408,0.463,0.214,0.173,0.272,0.113,0.219,0.877,0.913,0.629,0.537,0.612,0.838,0.712,0.272,0.0
0.196,0.313,0.455,0.181,0.407,0.063,0.144,0.719,0.946,0.569,0.717,0.653,0.962,0.367,0.605,0.985,0.0
0.591,0.556,0.178,0.419,0.74,0.015,0.741,0.05,0.616,0.853,0.439,0.544,0.966,0.267,0.946,0.892,0.0
0.506,0.86,0.701,0.471,0.89,0.397,0.552,0.379,0.719,0.872,0.816,0.523,0.971,0.629,0.648,0.459,0.0
0.379,0.229,0.112,0.019,0.803,0.176,0.007,0.113,0.453,0.983,0.615,0.291,0.922,0.783,0.985,0.244,0.0
0.108,0.239,0.13,0.008,0.749,0.386,0.637,0.365,0.383,0.73,0.578,0.949,0.993,0.758,0.807,0.899,0.0
0.515,0.35,0.41,0.763,0.096,0.278,0.015,0.708,0.603,0.906,0.939,0.815,0.824,0.694,0.582,0.853,0.0
0.283,0.09,0.133,0.154,0.205,0.784,0.168,0.632,0.679,0.582,0.332,0.711,0.764,0.865,0.893,1.0,0.00166778
0.179,0.219,0.845,0.007,0.267,0.284,0.496,0.061,0.822,0.775,0.965,0.295,0.651,0.915,0.662,0.867,6.885e-06
0.661,0.877,0.138,0.223,0.227,0.499,0.131,0.1,0.706,0.956,0.955,0.777,0.919,0.869,0.407,0.178,0.0
0.152,0.784,0.043,0.022,0.654,0.619,0.215,0.156,0.872,0.99,0.352,0.542,0.764,0.752,0.437,0.267,0.0
0.683,0.163,0.247,0.518,0.639,0.023,0.379,0.241,0.842,0.355,0.393,0.882,0.859,0.356,0.787,0.295,0.0
0.715,0.118,0.825,0.728,0.865,0.18,0.049,0.607,0.749,0.342,0.957,0.788,0.899,0.622,0.257,0.741,0.0
0.248,0.755,0.002,0.401,0.434,0.346,0.149,0.872,0.563,0.881,0.965,0.468,0.491,0.366,0.929,0.893,0.0
0.113,0.522,0.289,0.263,0.083,0.075,0.329,0.178,0.923,0.54,0.619,0.474,0.35,0.234,0.869,0.655,0.0
0.337,0.169,0.491,0.417,0.376,0.36,0.101,0.701,0.649,0.866,0.781,0.857,0.428,0.388,0.394,0.741,0.0
0.416,0.33,0.128,0.456,0.602,0.079,0.489,0.011,0.419,0.966,0.585,0.795,0.799,0.897,0.818,0.404,0.0
0.405,0.519,0.017,0.277,0.841,0.245,0.053,0.66,0.524,0.637,0.027,0.332,0.906,0.25,0.774,0.864,0.0
0.415,0.161,0.088,0.122,0.112,0.573,0.755,0.023,0.449,0.361,0.73,0.789,0.21,0.907,0.955,0.658,0.0
0.835,0.106,0.432,0.129,0.848,0.165,0.343,0.166,0.88,0.197,0.463,0.26,0.982,0.936,0.833,0.278,0.0
0.223,0.273,0.119,0.356,0.275,0.947,0.794,0.226,0.365,0.393,0.778,0.58,0.82,0.974,0.843,0.739,0.0
0.051,0.309,0.182,0.452,0.201,0.145,0.154,0.102,0.997,0.834,0.525,0.544,0.514,0.974,0.494,0.291,0.0
0.946,0.585,0.509,0.66,0.076,0.719,0.355,0.022,0.974,0.661,0.716,0.905,0.965,0.962,0.507,0.144,0.0
0.193,0.476,0.333,0.355,0.518,0.182,0.26,0.117,0.678,0.66,0.618,0.64,0.9,0.781,0.608,0.217,0.0
0.165,0.084,0.185,0.275,0.399,0.223,0.317,0.041,0.824,0.509,0.962,0.554,0.783,0.253,0.987,0.758,3.2702e-05
0.081,0.107,0.145,0.307,0.623,0.703,0.566,0.142,0.219,0.782,0.386,0.967,0.709,0.82,0.615,0.312,0.0
0.38,0.143,0.297,0.556,0.826,0.669,0.474,0.338,0.718,0.564,0.55,0.996,0.983,0.908,0.735,0.868,0.0
0.025,0.474,0.473,0.719,0.391,0.413,0.496,0.094,0.896,0.64,0.909,0.835,0.844,0.87,0.855,0.969,0.0
0.733,0.028,0.481,0.41,0.051,0.068,0.033,0.047,0.92,0.668,0.707,0.548,0.58,0.398,0.309,0.263,0.0
0.098,0.6,0.553,0.697,0.67,0.218,0.002,0.671,0.916,0.846,0.7,0.819,0.935,0.993,0.165,0.992,0.0
0.024,0.362,0.094,0.718,0.009,0.348,0.048,0.632,0.307,0.854,0.278,0.871,0.858,0.998,0.812,0.716,0.0
0.468,0.625,0.328,0.231,0.565,0.466,0.322,0.83,0.763,0.788,0.795,0.758,0.844,0.67,0.418,0.851,0.0
0.045,0.522,0.276,0.276,0.008,0.284,0.378,0.591,0.491,0.597,0.96,0.54,0.911,0.922,0.525,1.0,0.0
0.142,0.462,0.381,0.348,0.042,0.025,0.466,0.047,0.644,0.948,0.868,0.723,0.751,0.12,0.733,0.724,1.721e-06
0.261,0.199,0.381,0.055,0.421,0.029,0.328,0.31,0.437,0.725,0.817,0.983,0.859,0.978,0.717,0.409,0.0
0.533,0.833,0.467,0.299,0.221,0.062,0.132,0.328,0.65,0.93,0.472,0.358,0.415,0.875,0.599,0.363,0.0
0.626,0.278,0.495,0.074,0.149,0.207,0.659,0.239,0.883,0.994,0.703,0.68,0.231,0.309,0.978,0.848,0.0
0.115,0.133,0.475,0.095,0.319,0.025,0.653,0.288,0.159,0.136,0.957,0.416,0.766,0.733,0.685,0.297,0.0
0.143,0.035,0.236,0.72,0.135,0.199,0.902,0.624,0.88,0.167,0.96,0.793,0.38,0.85,0.96,0.652,0.0
0.866,0.576,0.691,0.429,0.703,0.54,0.309,0.144,0.992,0.624,0.846,0.469,0.726,0.997,0.906,0.592,0.0
0.508,0.029,0.441,0.11,0.168,0.06,0.512,0.94,0.565,0.518,0.918,0.663,0.38,0.52,0.894,0.968,6.885e-06
0.184,0.116,0.581,0.236,0.271,0.799,0.255,0.196,0.362,0.68,0.963,0.923,0.856,0.884,0.851,0.248,0.0
0.276,0.07,0.222,0.05,0.516,0.118,0.318,0.039,0.583,0.738,0.606,0.51,0.919,0.124,0.796,0.192,0.0
0.497,0.349,0.364,0.508,0.146,0.445,0.345,0.01,0.851,0.977,0.565,0.651,0.168,0.997,0.522,0.653,0.0
0.133,0.517,0.336,0.149,0.849,0.185,0.181,0.067,0.276,0.665,0.936,0.606,0.933,0.941,0.26,0.412,0.0
0.797,0.701,0.068,0.066,0.161,0.575,0.555,0.024,0.908,0.703,0.854,0.195,0.691,0.963,0.65,0.297,0.0
0.1,0.43,0.541,0.062,0.121,0.372,0.266,0.437,0.986,0.748,0.571,0.127,0.448,0.525,0.397,0.535,0.0
0.651,0.344,0.476,0.609,0.042,0.414,0.017,0.317,0.948,0.539,0.972,0.799,0.784,0.643,0.094,0.515,0.0
0.697,0.1,0.062,0.598,0.22,0.32,0.145,0.812,0.995,0.509,0.746,0.783,0.384,0.915,0.359,0.97,0.0
0.358,0.061,0.19,0.314,0.064,0.581,0.314,0.605,0.931,0.147,0.937,0.438,0.098,0.936,0.46,0.859,0.0
0.279,0.5,0.373,0.163,0.433,0.361,0.091,0.172,0.989,0.977,0.395,0.444,0.894,0.602,0.968,0.743,1.0327e-05
0.264,0.572,0.123,0.349,0.707,0.124,0.389,0.008,0.376,0.683,0.296,0.883,0.848,0.629,0.715,0.331,0.0
0.025,0.015,0.567,0.135,0.414,0.183,0.638,0.907,0.289,0.048,0.707,0.369,0.836,0.355,0.987,0.989,0.0
0.15,0.061,0.303,0.111,0.285,0.604,0.275,0.133,0.24,0.351,0.955,0.384,0.341,0.736,0.403,0.471,0.0
0.07,0.326,0.013,0.407,0.106,0.265,0.329,0.195,0.802,0.396,0.9,0.594,0.756,0.688,0.793,0.455,0.0
0.519,0.586,0.865,0.173,0.449,0.5,0.275,0.091,0.951,0.983,0.956,0.614,0.647,0.654,0.665,0.908,0.0
0.631,0.589,0.51,0.402,0.384,0.11,0.372,0.523,0.953,0.884,0.737,0.444,0.742,0.208,0.433,0.88,0.0
0.779,0.353,0.189,0.153,0.22,0.208,0.772,0.136,0.977,0.787,0.247,0.929,0.571,0.681,0.948,0.778,0.0
0.773,0.613,0.53,0.027,0.597,0.484,0.158,0.03,0.848,0.745,0.872,0.709,0.702,0.801,0.619,0.427,0.0
0.765,0.149,0.034,0.408,0.65,0.119,0.882,0.152,0.976,0.822,0.117,0.517,0.711,0.528,0.973,0.729,0.0
0.25,0.048,0.105,0.465,0.838,0.264,0.274,0.092,0.592,0.961,0.385,0.943,0.952,0.268,0.428,0.237,0.0
0.188,0.123,0.658,0.143,0.243,0.018,0.544,0.231,0.845,0.752,0.674,0.714,0.804,0.04,0.848,0.633,0.0
0.038,0.008,0.126,0.112,0.119,0.419,0.822,0.135,0.898,0.03,0.608,0.222,0.99,0.743,0.97,0.238,0.0
0.523,0.529,0.73,0.144,0.378,0.489,0.288,0.214,0.683,0.729,0.985,0.725,0.799,0.862,0.942,0.775,0.0
0.421,0.075,0.303,0.67,0.757,0.046,0.302,0.281,0.489,0.776,0.326,0.821,0.791,0.242,0.693,0.376,0.0
0.502,0.097,0.089,0.295,0.139,0.124,0.047,0.049,0.656,0.159,0.4,0.444,0.3,0.939,0.406,0.577,0.0
0.604,0.773,0.654,0.288,0.844,0.11,0.008,0.005,0.779,0.966,0.787,0.423,0.92,0.339,0.314,0.805,0.0
0.275,0.189,0.082,0.44,0.493,0.43,0.157,0.092,0.995,0.89,0.231,0.651,0.907,0.937,0.772,0.907,2.7538e-05
0.266,0.2,0.058,0.258,0.471,0.369,0.111,0.035,0.835,0.696,0.965,0.903,0.622,0.449,0.542,0.205,0.0
0.021,0.297,0.696,0.061,0.243,0.504,0.541,0.105,0.929,0.347,0.894,0.338,0.879,0.572,0.835,0.962,0.0
0.702,0.111,0.533,0.14,0.014,0.306,0.06,0.017,0.953,0.641,0.573,0.366,0.081,0.58,0.32,0.457,0.0
0.274,0.449,0.417,0.624,0.578,0.276,0.067,0.433,0.989,0.662,0.667,0.697,0.741,0.784,0.566,0.441,0.0
0.489,0.531,0.793,0.277,0.251,0.034,0.129,0.686,0.686,0.76,0.954,0.865,0.763,0.4,0.841,0.721,0.0
0.458,0.528,0.675,0.016,0.377,0.136,0.713,0.294,0.79,0.829,0.995,0.497,0.698,0.559,0.916,0.996,0.0
0.389,0.667,0.248,0.293,0.046,0.508,0.064,0.202,0.872,0.82,0.964,0.496,0.102,0.857,0.625,0.203,0.0
0.395,0.583,0.113,0.56,0.885,0.118,0.104,0.067,0.475,0.959,0.616,0.982,0.896,0.77,0.2,0.599,0.0
0.643,0.262,0.237,0.271,0.637,0.435,0.036,0.734,0.969,0.689,0.538,0.903,0.946,0.91,0.153,0.968,0.0
0.078,0.226,0.152,0.44,0.091,0.127,0.756,0.471,0.668,0.612,0.278,0.656,0.706,0.423,0.963,0.497,0.0
0.197,0.335,0.23,0.212,0.418,0.146,0.359,0.276,0.67,0.842,0.674,0.279,0.97,0.812,0.682,0.743,0.0
0.149,0.753,0.15,0.225,0.782,0.324,0.268,0.246,0.692,0.897,0.718,0.344,0.921,0.958,0.571,0.479,0.0
0.032,0.595,0.195,0.564,0.737,0.172,0.791,0.409,0.408,0.61,0.499,0.721,0.956,0.352,0.835,0.561,0.0
0.727,0.274,0.221,0.028,0.219,0.312,0.033,0.059,0.732,0.473,0.424,0.571,0.235,0.874,0.148,0.54,0.0
0.487,0.46,0.338,0.758,0.25,0.125,0.275,0.291,0.758,0.569,0.702,0.769,0.769,0.476,0.726,0.716,0.0
0.244,0.548,0.067,0.018,0.559,0.158,0.263,0.438,0.341,0.955,0.619,0.789,0.719,0.968,0.691,0.908,0.0
0.021,0.067,0.22,0.314,0.015,0.119,0.159,0.405,0.908,0.791,0.861,0.851,0.291,0.991,0.74,0.438,0.0
0.644,0.717,0.593,0.131,0.374,0.427,0.758,0.474,0.798,0.754,0.751,0.318,0.397,0.703,0.812,0.548,0.0
0.687,0.216,0.382,0.66,0.684,0.222,0.748,0.098,0.912,0.51,0.846,0.778,0.794,0.607,0.846,0.93,0.0
0.638,0.092,0.549,0.274,0.366,0.057,0.598,0.199,0.888,0.543,0.764,0.69,0.924,0.248,0.702,0.429,0.0
0.95,0.109,0.07,0.152,0.071,0.358,0.721,0.713,0.959,0.856,0.735,0.824,0.907,0.614,0.986,0.85,0.0
0.027,0.427,0.802,0.579,0.183,0.132,0.103,0.273,0.248,0.895,0.842,0.88,0.319,0.22,0.401,0.66,0.0
0.629,0.605,0.356,0.248,0.515,0.081,0.204,0.638,0.786,0.86,0.451,0.459,0.642,0.433,0.845,0.783,0.0
0.056,0.728,0.04,0.381,0.404,0.338,0.08,0.036,0.344,0.925,0.212,0.652,0.478,0.939,0.533,0.347,0.0
0.511,0.177,0.2,0.095,0.362,0.497,0.479,0.479,0.717,0.912,0.307,0.486,0.447,0.79,0.799,0.602,0.0
