0.07,0.964,0.41,0.482,0.025,0.923,0.0,0.603,0.089,0.919,0.211,0.973,0.142,0.63,0.41,0.669,0.0
0.05,0.242,0.272,0.624,0.576,0.699,0.108,1.0,0.221,0.389,0.395,0.777,0.0,0.791,0.291,0.396,0.0
0.607,0.941,0.341,0.399,0.0,0.091,0.08,0.768,0.395,1.0,0.264,0.724,0.326,0.708,0.262,0.456,0.0
0.0,0.537,0.614,0.66,0.297,1.0,0.0,0.683,0.116,0.93,0.26,0.81,0.048,0.525,0.839,0.965,2.9259e-05
0.45,0.61,0.138,0.897,0.338,0.457,0.552,1.0,0.086,1.0,0.146,0.627,0.112,0.872,0.41,0.448,0.0
0.0,0.59,0.225,0.805,0.217,0.537,0.0,0.853,0.03,0.7,0.268,0.827,0.546,0.7,0.406,0.538,0.0
0.178,0.714,0.0,0.678,0.0,0.78,0.505,0.675,0.151,0.701,0.682,0.723,0.219,0.537,0.632,1.0,0.0
0.353,1.0,0.362,0.463,0.357,0.581,0.353,0.447,0.086,0.526,0.333,0.807,0.304,0.762,0.389,0.855,0.0
0.37,0.674,0.134,0.981,0.564,0.564,0.08,0.821,0.632,0.638,0.276,0.942,0.165,0.649,0.0,0.744,0.0
0.177,0.562,0.0,0.789,0.046,0.98,0.0,0.757,0.856,0.926,0.09,0.85,0.042,0.696,0.261,0.971,2.9259e-05
0.346,0.859,0.221,0.764,0.416,0.586,0.099,0.891,0.239,0.498,0.833,1.0,0.297,0.534,0.221,0.719,0.0
0.636,0.723,0.339,0.933,0.302,1.0,0.412,0.958,0.327,0.459,0.455,0.549,0.285,0.555,0.0,0.749,0.0
0.28,0.372,0.581,0.701,0.139,0.434,0.472,0.618,0.379,0.952,0.269,1.0,0.0,0.938,0.333,0.623,0.0
0.323,0.739,0.033,0.912,0.248,1.0,0.0,0.793,0.415,0.532,0.243,0.677,0.077,0.875,0.549,0.904,0.00227534
0.309,0.585,0.0,0.728,0.221,1.0,0.337,0.869,0.067,0.639,0.344,0.732,0.572,0.852,0.569,0.647,1.721e-06
0.083,0.709,0.086,0.89,0.234,0.912,0.354,0.855,0.508,0.928,0.334,0.404,0.107,0.803,0.169,0.837,5.163e-06
0.415,0.931,0.343,0.693,0.233,0.767,0.207,0.859,0.106,0.823,0.011,0.689,0.19,0.645,0.0,0.719,0.0
0.402,1.0,0.396,0.789,0.421,0.931,0.0,0.843,0.366,0.798,0.436,0.98,0.06,0.376,0.3,0.768,0.0
0.439,0.825,0.249,1.0,0.004,0.578,0.282,0.33,0.136,0.51,0.389,0.461,0.264,0.984,0.446,0.503,0.0
0.121,0.955,0.237,0.921,0.31,1.0,0.411,0.625,0.125,0.959,0.48,0.776,0.033,1.0,0.0,0.693,0.0
0.002,0.462,0.528,0.992,0.221,1.0,0.0,0.693,0.0,0.793,0.008,0.891,0.282,0.61,0.419,0.75,0.004037782
0.153,0.627,0.0,0.446,0.54,1.0,0.436,1.0,0.658,0.771,0.361,0.487,0.429,0.567,0.367,0.989,0.0
0.295,0.941,0.0,0.77,0.504,1.0,0.564,0.602,0.462,0.55,0.407,0.603,0.0,0.744,0.217,0.271,0.0
0.497,0.66,0.495,0.935,0.356,0.534,0.38,0.794,0.271,0.455,0.233,0.639,0.152,0.42,0.393,0.889,0.0
0.0,0.881,0.005,0.857,0.098,0.754,0.169,0.612,0.523,0.731,0.281,0.597,0.301,1.0,0.284,0.714,7.7451e-05
0.29,0.356,0.372,0.388,0.242,0.871,0.279,0.509,0.0,0.6,0.627,1.0,0.32,1.0,0.223,1.0,0.0
0.396,0.619,0.55,0.882,0.0,0.781,0.46,0.688,0.266,0.488,0.308,0.716,0.163,0.719,0.111,0.259,0.0
0.139,0.809,0.0,0.912,0.159,0.766,0.0,0.601,0.0,0.822,0.262,1.0,0.0,0.669,0.124,0.56,5.3355e-05
0.044,0.683,0.413,0.729,0.411,0.671,0.0,0.659,0.483,0.876,0.401,0.614,0.055,0.613,0.181,0.306,0.0
0.518,1.0,0.231,0.78,0.0,0.522,0.393,0.667,0.219,0.992,0.0,0.629,0.398,0.532,0.102,1.0,9.6384e-05
0.302,0.804,0.0,0.709,0.188,0.778,0.131,0.815,0.51,0.608,0.509,0.719,0.317,0.335,0.226,0.62,0.0
0.0,0.784,0.269,1.0,0.197,0.849,0.455,1.0,0.257,1.0,0.0,0.66,0.293,0.709,0.085,0.909,0.003092879
0.0,0.707,0.163,0.994,0.222,0.604,0.113,0.883,0.253,0.633,0.036,0.584,0.138,0.549,0.545,0.883,0.005834647
0.317,0.515,0.0,0.565,0.352,0.834,0.377,0.961,0.356,1.0,0.317,0.649,0.0,0.857,0.209,0.661,0.0
0.537,0.689,0.0,0.26,0.177,0.657,0.141,0.863,0.26,1.0,0.26,0.425,0.169,1.0,0.232,0.698,0.000994816
0.108,1.0,0.0,0.616,0.31,0.656,0.685,0.841,0.361,1.0,0.104,1.0,0.294,0.796,0.298,0.968,8.9499e-05
0.491,0.907,0.252,0.582,0.767,0.811,0.062,0.807,0.337,0.403,0.015,0.806,0.416,1.0,0.628,0.87,0.0
0.234,1.0,0.319,0.979,0.464,0.696,0.0,0.601,0.493,0.624,0.481,0.492,0.472,0.978,0.309,0.673,0.0
0.442,1.0,0.388,0.739,0.0,0.953,0.06,0.674,0.166,1.0,0.538,1.0,0.105,0.565,0.212,0.798,0.0
0.0,0.802,0.473,0.551,0.312,0.888,0.116,0.72,0.228,0.909,0.649,1.0,0.031,0.961,0.319,0.742,0.0
0.201,0.619,0.029,1.0,0.533,0.691,0.185,0.492,0.624,0.87,0.475,0.678,0.06,0.266,0.224,0.315,0.0
0.216,0.758,0.174,0.518,0.08,0.738,0.186,1.0,0.439,0.515,0.375,0.497,0.188,0.35,0.409,0.626,0.0
0.237,0.708,0.357,0.694,0.245,1.0,0.0,0.553,0.14,0.675,0.286,0.849,0.329,0.903,0.596,0.626,0.0
0.14,1.0,0.0,0.872,0.189,0.829,0.029,0.611,0.374,0.809,0.758,0.796,0.481,1.0,0.23,0.572,0.0
0.13,1.0,0.01,0.51,0.412,1.0,0.107,0.737,0.17,1.0,0.528,0.572,0.327,1.0,0.224,0.613,0.000163508
0.222,0.728,0.157,0.333,0.524,0.817,0.115,0.723,0.151,0.773,0.202,0.477,0.322,0.779,0.44,0.933,0.0
0.216,0.828,0.172,0.59,0.266,1.0,0.427,0.549,0.574,0.578,0.247,1.0,0.153,0.631,0.418,0.838,0.0
0.138,1.0,0.742,0.796,0.0,0.861,0.039,0.641,0.2,0.499,0.172,0.873,0.299,0.439,0.437,0.879,0.000251286
0.043,0.784,0.128,0.68,0.0,0.48,0.04,1.0,0.078,0.587,0.474,0.51,0.301,0.733,0.377,0.993,0.000146296
0.393,1.0,0.0,0.745,0.334,0.717,0.356,0.69,0.0,0.844,0.059,0.703,0.439,0.533,0.148,0.814,0.0
0.0,0.829,0.306,0.954,0.457,0.862,0.204,0.463,0.452,0.508,0.054,0.746,0.043,0.855,0.0,0.526,0.0
0.492,1.0,0.251,0.355,0.277,0.979,0.462,0.702,0.386,0.67,0.309,0.993,0.0,0.785,0.0,0.62,0.0
0.57,0.978,0.314,0.684,0.425,0.752,0.343,1.0,0.539,0.859,0.319,0.614,0.289,0.353,0.583,0.843,0.0
0.593,0.629,0.482,0.843,0.06,0.83,0.371,0.525,0.347,0.765,0.418,0.983,0.208,0.426,0.016,0.927,0.0
0.253,1.0,0.165,0.989,0.103,0.471,0.264,0.89,0.362,0.554,0.358,0.715,0.56,0.724,0.395,0.839,0.00110669
0.465,0.563,0.334,1.0,0.461,0.964,0.437,0.853,0.0,0.74,0.176,0.85,0.599,0.805,0.134,1.0,4.1307e-05
0.362,0.772,0.099,0.161,0.361,1.0,0.3,0.654,0.349,0.513,0.534,0.586,0.282,0.974,0.323,0.643,0.0
0.262,0.696,0.277,0.459,0.358,0.438,0.722,0.99,0.092,0.943,0.506,1.0,0.083,0.615,0.051,1.0,0.0
0.197,1.0,0.175,1.0,0.357,1.0,0.407,0.671,0.239,0.974,0.308,0.718,0.363,0.701,0.0,0.566,0.0
0.0,0.416,0.02,0.824,0.257,0.445,0.206,0.622,0.406,0.704,0.065,1.0,0.051,0.776,0.0,0.853,0.000134249
0.06,0.966,0.116,1.0,0.469,1.0,0.219,0.781,0.121,1.0,0.402,0.503,0.117,1.0,0.183,1.0,0.000452658
0.079,0.516,0.16,0.488,0.106,0.901,0.411,0.897,0.322,0.672,0.0,0.897,0.069,1.0,0.272,0.798,0.000134249
0.482,0.566,0.255,0.657,0.387,0.499,0.0,0.384,0.368,0.672,0.218,0.345,0.464,0.641,0.167,0.859,0.0
0.0,0.856,0.44,0.458,0.327,0.909,0.299,0.577,0.358,0.849,0.0,0.914,0.639,0.883,0.215,0.872,0.0
0.243,0.856,0.668,0.754,0.282,0.659,0.369,0.857,0.168,0.334,0.128,0.774,0.0,0.751,0.38,0.776,0.0
0.07,0.516,0.41,1.0,0.015,0.763,0.0,0.692,0.131,0.56,0.554,0.558,0.145,0.767,0.228,0.695,0.0
0.568,0.686,0.28,0.627,0.19,0.434,0.288,1.0,0.304,1.0,0.153,0.661,0.134,0.75,0.547,0.721,0.0
0.276,0.76,0.0,0.583,0.47,0.657,0.361,0.929,0.0,0.826,0.743,0.887,0.446,0.736,0.174,0.738,1.721e-06
0.133,0.843,0.194,0.507,0.274,0.716,0.329,0.758,0.211,0.632,0.35,0.625,0.226,0.626,0.638,1.0,0.0
0.355,1.0,0.362,0.544,0.324,0.829,0.239,0.435,0.0,0.8,0.209,0.84,0.336,0.785,0.361,0.611,0.0
0.0,0.754,0.141,0.485,0.361,0.411,0.401,1.0,0.697,0.979,0.178,1.0,0.02,0.798,0.477,0.611,0.0
0.241,0.454,0.036,0.75,0.0,0.665,0.094,0.479,0.052,0.885,0.456,0.646,0.335,0.495,0.217,0.401,0.0
0.58,0.586,0.226,1.0,0.249,0.685,0.079,0.455,0.0,0.35,0.123,0.893,0.277,1.0,0.385,0.877,0.000531831
0.395,0.639,0.126,0.882,0.398,0.731,0.354,0.876,0.627,0.917,0.362,0.546,0.142,1.0,0.464,0.509,0.0
0.544,0.598,0.147,0.54,0.102,0.653,0.582,0.646,0.431,0.505,0.0,0.403,0.342,1.0,0.336,1.0,0.000141133
0.092,0.794,0.124,0.656,0.408,0.792,0.179,0.259,0.44,0.792,0.142,0.561,0.238,0.446,0.504,0.599,0.0
0.116,0.89,0.169,0.883,0.505,0.576,0.446,0.664,0.631,0.774,0.538,1.0,0.603,0.695,0.178,0.766,0.0
0.395,0.859,0.313,0.353,0.328,1.0,0.575,0.661,0.322,1.0,0.312,0.376,0.015,0.621,0.273,0.888,0.0
0.389,1.0,0.0,0.684,0.035,0.845,0.0,0.628,0.623,0.731,0.253,0.954,0.0,0.856,0.69,0.718,0.0
0.425,1.0,0.027,0.909,0.635,0.811,0.619,0.655,0.102,0.77,0.23,1.0,0.227,0.85,0.14,1.0,0.0
0.367,0.713,0.332,0.703,0.482,0.632,0.197,0.616,0.538,1.0,0.173,1.0,0.474,0.844,0.369,0.545,0.0
0.0,0.527,0.479,0.695,0.37,1.0,0.223,0.5,0.0,0.951,0.668,0.719,0.542,0.59,0.0,0.777,0.0
0.321,1.0,0.45,1.0,0.203,0.647,0.455,0.992,0.0,0.535,0.427,0.461,0.39,0.937,0.307,0.725,0.0
0.245,0.609,0.299,1.0,0.499,1.0,0.147,0.879,0.21,0.418,0.044,0.604,0.194,0.408,0.039,0.833,0.000232353
0.0,0.571,0.216,0.72,0.498,1.0,0.037,0.801,0.004,0.607,0.0,0.496,0.342,0.806,0.131,0.841,2.5817e-05
0.013,0.761,0.076,0.389,0.227,0.649,0.12,1.0,0.515,0.995,0.0,0.611,0.0,0.942,0.266,0.522,8.606e-06
0.045,0.915,0.114,0.855,0.091,0.986,0.132,1.0,0.36,0.618,0.215,1.0,0.0,0.988,0.602,0.672,0.000533552
0.253,0.379,0.456,1.0,0.204,0.994,0.395,0.619,0.245,0.824,0.119,0.774,0.202,1.0,0.149,0.881,5.8519e-05
0.435,0.573,0.447,0.777,0.249,1.0,0.206,0.67,0.055,0.813,0.219,0.722,0.148,0.816,0.476,0.484,0.0
0.365,0.673,0.018,0.851,0.325,0.937,0.241,0.851,0.549,0.926,0.09,0.274,0.379,0.681,0.159,1.0,0.000700502
0.0,0.658,0.0,0.827,0.031,0.889,0.299,0.847,0.165,0.398,0.199,0.795,0.239,0.961,0.262,0.648,6.7124e-05
0.0,0.745,0.218,0.845,0.0,0.861,0.28,0.397,0.375,0.801,0.521,0.647,0.025,0.483,0.622,1.0,0.0
0.532,0.595,0.248,0.85,0.335,0.593,0.037,0.988,0.079,0.814,0.503,0.547,0.549,0.84,0.507,0.807,0.0
0.167,0.897,0.0,0.726,0.189,0.893,0.0,0.784,0.032,0.838,0.182,0.744,0.226,0.923,0.152,0.812,0.055005749
0.397,0.683,0.0,0.256,0.001,0.955,0.422,1.0,0.341,0.564,0.12,0.734,0.486,0.593,0.0,0.572,0.0
0.731,0.761,0.419,0.575,0.0,0.811,0.15,0.694,0.03,0.944,0.221,0.894,0.224,0.281,0.258,0.653,0.0
0.462,1.0,0.34,0.522,0.0,0.507,0.198,1.0,0.355,0.482,0.308,0.784,0.084,0.988,0.0,0.802,0.0
0.044,0.873,0.208,0.384,0.554,1.0,0.0,0.783,0.438,0.832,0.05,0.873,0.128,0.552,0.413,0.837,0.0
0.053,0.815,0.496,0.716,0.141,0.712,0.558,0.964,0.314,0.656,0.0,0.693,0.047,0.656,0.209,0.87,0.0
0.182,0.662,0.748,0.806,0.196,0.288,0.309,0.353,0.124,0.631,0.36,0.662,0.395,1.0,0.175,0.78,0.0
0.427,0.698,0.08,0.772,0.302,0.918,0.229,0.629,0.36,0.702,0.204,0.678,0.304,0.95,0.332,0.702,0.000466428
0.395,0.689,0.386,0.907,0.186,0.274,0.502,0.856,0.0,0.702,0.366,0.656,0.213,1.0,0.196,0.782,0.0
0.292,0.669,0.393,0.885,0.301,0.957,0.381,1.0,0.428,1.0,0.131,1.0,0.524,0.688,0.413,0.63,0.0
0.257,0.315,0.115,1.0,0.391,0.606,0.074,0.794,0.0,0.781,0.148,0.762,0.387,0.621,0.221,0.957,0.000189325
0.0,0.272,0.144,0.45,0.37,0.73,0.0,0.799,0.145,0.969,0.148,0.718,0.189,0.435,0.402,1.0,0.0
0.522,0.794,0.169,0.885,0.423,0.567,0.483,0.513,0.192,0.596,0.421,0.601,0.028,0.645,0.291,1.0,2.9259e-05
0.633,1.0,0.696,0.8,0.479,0.701,0.083,1.0,0.13,0.762,0.336,0.728,0.222,0.784,0.047,0.109,0.0
0.743,1.0,0.292,0.998,0.338,1.0,0.779,0.866,0.393,1.0,0.197,0.387,0.236,0.496,0.53,0.808,0.0
0.0,0.897,0.899,1.0,0.131,0.382,0.129,0.623,0.602,0.715,0.2,0.506,0.315,0.994,0.0,0.899,3.7865e-05
0.041,0.605,0.439,0.511,0.692,0.99,0.0,0.744,0.258,0.764,0.342,0.434,0.316,0.686,0.0,0.602,0.0
0.643,0.925,0.04,1.0,0.378,1.0,0.0,0.574,0.0,0.479,0.155,0.587,0.407,0.507,0.309,0.727,0.000154902
0.0,0.996,0.264,0.44,0.366,0.947,0.172,1.0,0.072,0.894,0.206,0.511,0.236,0.724,0.038,0.818,0.0
0.456,0.496,0.241,0.861,0.373,0.579,0.405,0.475,0.28,0.776,0.0,0.474,0.488,0.716,0.0,0.872,0.0
0.539,0.603,0.091,0.977,0.118,1.0,0.182,0.576,0.353,0.581,0.0,0.838,0.317,0.837,0.54,0.816,0.001144555
0.513,0.586,0.252,0.798,0.595,1.0,0.113,0.579,0.265,0.87,0.133,0.849,0.145,1.0,0.26,0.822,2.0654e-05
0.309,0.497,0.117,0.745,0.332,1.0,0.018,0.83,0.442,0.764,0.387,0.696,0.204,0.908,0.546,0.656,0.0
0.573,0.667,0.696,0.734,0.41,0.664,0.471,0.615,0.151,0.766,0.204,0.723,0.467,0.488,0.234,0.418,0.0
0.0,0.745,0.153,0.893,0.423,1.0,0.37,0.453,0.189,0.624,0.039,0.746,0.306,0.338,0.669,0.865,6.885e-06
0.0,0.885,0.512,0.556,0.535,0.645,0.23,1.0,0.243,0.718,0.191,0.439,0.433,0.649,0.311,0.673,0.0
0.001,0.849,0.488,0.724,0.424,0.75,0.271,1.0,0.372,0.862,0.05,1.0,0.469,0.709,0.326,0.672,0.0
0.0,0.438,0.176,0.51,0.305,0.918,0.799,0.876,0.145,0.796,0.196,0.892,0.0,0.802,0.0,0.721,0.0
0.074,1.0,0.445,0.889,0.585,0.933,0.0,0.813,0.37,0.868,0.234,0.845,0.335,0.561,0.44,0.548,0.0
0.339,0.627,0.252,0.596,0.286,0.374,0.272,0.336,0.156,0.576,0.437,0.683,0.047,0.715,0.0,0.782,0.0
0.135,0.671,0.441,0.693,0.183,0.676,0.041,1.0,0.34,0.652,0.475,1.0,0.323,0.555,0.369,0.704,0.0
0.0,0.633,0.579,0.655,0.0,0.895,0.0,0.758,0.0,0.561,0.153,0.605,0.352,0.571,0.172,1.0,0.00031841
0.35,0.598,0.0,0.584,0.072,0.586,0.534,0.605,0.362,0.702,0.214,0.742,0.095,0.637,0.595,0.659,0.0
0.384,0.568,0.0,0.952,0.162,0.348,0.408,0.558,0.252,0.684,0.336,0.765,0.0,0.592,0.472,0.595,0.0
0.121,0.692,0.245,0.964,0.419,0.522,0.516,0.746,0.117,0.643,0.0,0.706,0.0,0.882,0.097,0.78,0.0
0.662,1.0,0.51,0.77,0.016,0.99,0.68,1.0,0.479,0.799,0.067,0.832,0.229,0.433,0.214,1.0,0.0
0.0,0.542,0.325,1.0,0.252,0.602,0.0,0.616,0.02,0.879,0.099,0.657,0.477,0.724,0.128,0.512,0.0
0.097,0.913,0.59,0.614,0.243,0.557,0.288,0.77,0.0,0.639,0.464,0.69,0.42,0.521,0.415,0.528,0.0
0.0,0.511,0.184,0.614,0.157,0.653,0.306,0.647,0.558,0.84,0.0,0.78,0.144,1.0,0.44,0.692,1.721e-06
0.202,0.77,0.0,0.675,0.007,0.215,0.339,0.601,0.0,0.82,0.229,0.992,0.656,1.0,0.416,0.526,0.0
0.0,0.457,0.398,0.745,0.08,0.714,0.4,1.0,0.166,0.69,0.126,0.633,0.0,0.888,0.512,0.879,0.0
0.057,0.669,0.376,0.474,0.316,1.0,0.186,0.592,0.333,0.829,0.386,0.49,0.609,0.96,0.336,1.0,2.4096e-05
0.161,0.752,0.426,0.46,0.074,0.758,0.04,0.896,0.104,0.568,0.44,0.962,0.292,0.524,0.234,0.823,0.0
