0.325,0.825,0.162,0.662
0.217,0.717,0.466,0.966
0.002,0.502,0.234,0.734
0.346,0.846,0.684,1.0
0.413,0.913,0.134,0.634
0.41,0.91,0.26,0.76
0.201,0.701,0.19,0.69
0.202,0.702,0.227,0.727
0.191,0.691,0.443,0.943
0.126,0.626,0.344,0.844
0.131,0.631,0.0,0.441
0.539,1.0,0.001,0.501
0.017,0.517,0.4,0.9
0.017,0.517,0.201,0.701
0.35,0.85,0.463,0.963
0.369,0.869,0.113,0.613
0.602,1.0,0.089,0.589
0.32,0.82,0.528,1.0
0.391,0.891,0.264,0.764
0.082,0.582,0.0,0.497
0.128,0.628,0.0,0.253
0.39,0.89,0.327,0.827
0.0,0.419,0.624,1.0
0.322,0.822,0.139,0.639
0.286,0.786,0.257,0.757
0.217,0.717,0.023,0.523
0.0,0.432,0.243,0.743
0.353,0.853,0.202,0.702
0.101,0.601,0.235,0.735
0.267,0.767,0.353,0.853
0.215,0.715,0.287,0.787
0.314,0.814,0.418,0.918
0.014,0.514,0.158,0.658
0.0,0.409,0.145,0.645
0.329,0.829,0.383,0.883
0.292,0.792,0.31,0.81
0.137,0.637,0.371,0.871
0.471,0.971,0.431,0.931
0.143,0.643,0.373,0.873
0.283,0.783,0.495,0.995
0.194,0.694,0.199,0.699
0.311,0.811,0.431,0.931
0.196,0.696,0.291,0.791
0.191,0.691,0.361,0.861
0.096,0.596,0.294,0.794
0.443,0.943,0.476,0.976
0.0,0.409,0.09,0.59
0.0,0.477,0.381,0.881
0.279,0.779,0.168,0.668
0.088,0.588,0.289,0.789
0.412,0.912,0.232,0.732
0.359,0.859,0.526,1.0
0.327,0.827,0.422,0.922
0.343,0.843,0.834,1.0
0.497,0.997,0.18,0.68
0.357,0.857,0.114,0.614
0.303,0.803,0.351,0.851
0.0,0.451,0.251,0.751
0.379,0.879,0.105,0.605
0.383,0.883,0.111,0.611
0.344,0.844,0.255,0.755
0.297,0.797,0.218,0.718
0.042,0.542,0.136,0.636
0.268,0.768,0.202,0.702
0.313,0.813,0.429,0.929
0.392,0.892,0.35,0.85
0.228,0.728,0.383,0.883
0.109,0.609,0.318,0.818
0.23,0.73,0.284,0.784
0.106,0.606,0.134,0.634
0.123,0.623,0.252,0.752
0.253,0.753,0.602,1.0
0.112,0.612,0.189,0.689
0.077,0.577,0.141,0.641
0.046,0.546,0.149,0.649
0.382,0.882,0.0,0.402
0.399,0.899,0.153,0.653
0.078,0.578,0.25,0.75
0.184,0.684,0.205,0.705
0.192,0.692,0.424,0.924
0.46,0.96,0.268,0.768
0.284,0.784,0.303,0.803
0.284,0.784,0.228,0.728
0.197,0.697,0.37,0.87
0.0,0.427,0.097,0.597
0.225,0.725,0.321,0.821
0.433,0.933,0.05,0.55
0.183,0.683,0.084,0.584
0.383,0.883,0.291,0.791
0.0,0.453,0.307,0.807
0.313,0.813,0.479,0.979
0.476,0.976,0.156,0.656
0.037,0.537,0.132,0.632
0.324,0.824,0.049,0.549
0.271,0.771,0.144,0.644
0.133,0.633,0.628,1.0
0.463,0.963,0.465,0.965
0.273,0.773,0.044,0.544
0.519,1.0,0.257,0.757
0.387,0.887,0.272,0.772
0.414,0.914,0.222,0.722
0.238,0.738,0.149,0.649
0.059,0.559,0.402,0.902
0.365,0.865,0.242,0.742
0.215,0.715,0.394,0.894
0.063,0.563,0.432,0.932
0.362,0.862,0.0,0.485
0.136,0.636,0.567,1.0
0.252,0.752,0.247,0.747
0.056,0.556,0.113,0.613
0.36,0.86,0.001,0.501
0.261,0.761,0.625,1.0
0.158,0.658,0.149,0.649
0.328,0.828,0.032,0.532
0.313,0.813,0.068,0.568
0.234,0.734,0.345,0.845
0.549,1.0,0.199,0.699
0.448,0.948,0.277,0.777
0.192,0.692,0.284,0.784
0.259,0.759,0.089,0.589
0.05,0.55,0.31,0.81
0.202,0.702,0.261,0.761
0.305,0.805,0.263,0.763
0.296,0.796,0.341,0.841
0.0,0.497,0.317,0.817
0.065,0.565,0.408,0.908
0.14,0.64,0.471,0.971
0.361,0.861,0.135,0.635
0.244,0.744,0.27,0.77
0.155,0.655,0.22,0.72
0.301,0.801,0.304,0.804
0.26,0.76,0.35,0.85
0.333,0.833,0.429,0.929
0.412,0.912,0.239,0.739
0.102,0.602,0.42,0.92
0.273,0.773,0.518,1.0
0.0,0.436,0.447,0.947
0.16,0.66,0.563,1.0
0.336,0.836,0.554,1.0
0.195,0.695,0.034,0.534
0.257,0.757,0.167,0.667
0.019,0.519,0.314,0.814
0.178,0.678,0.0,0.27
0.0,0.488,0.215,0.715
0.169,0.669,0.254,0.754
0.0,0.424,0.448,0.948
0.17,0.67,0.476,0.976
0.018,0.518,0.193,0.693
0.689,1.0,0.388,0.888
0.324,0.824,0.234,0.734
0.022,0.522,0.419,0.919
0.0,0.27,0.292,0.792
0.075,0.575,0.271,0.771
0.298,0.798,0.302,0.802
0.15,0.65,0.308,0.808
0.417,0.917,0.41,0.91
0.438,0.938,0.381,0.881
0.175,0.675,0.288,0.788
0.469,0.969,0.443,0.943
0.333,0.833,0.348,0.848
0.11,0.61,0.236,0.736
0.364,0.864,0.064,0.564
0.543,1.0,0.438,0.938
0.344,0.844,0.735,1.0
0.388,0.888,0.0,0.488
0.247,0.747,0.4,0.9
0.353,0.853,0.291,0.791
0.482,0.982,0.209,0.709
0.086,0.586,0.506,1.0
0.372,0.872,0.285,0.785
0.429,0.929,0.348,0.848
0.012,0.512,0.236,0.736
0.219,0.719,0.05,0.55
0.0,0.273,0.117,0.617
0.217,0.717,0.455,0.955
0.679,1.0,0.337,0.837
0.065,0.565,0.0,0.414
0.507,1.0,0.085,0.585
0.361,0.861,0.473,0.973
0.449,0.949,0.082,0.582
0.392,0.892,0.142,0.642
0.298,0.798,0.307,0.807
0.179,0.679,0.314,0.814
0.393,0.893,0.333,0.833
0.205,0.705,0.288,0.788
0.162,0.662,0.215,0.715
0.01,0.51,0.098,0.598
0.561,1.0,0.451,0.951
0.463,0.963,0.214,0.714
0.315,0.815,0.399,0.899
0.249,0.749,0.23,0.73
0.339,0.839,0.305,0.805
0.226,0.726,0.134,0.634
0.367,0.867,0.303,0.803
0.412,0.912,0.055,0.555
0.262,0.762,0.075,0.575
0.524,1.0,0.379,0.879
0.421,0.921,0.357,0.857
0.396,0.896,0.595,1.0
0.024,0.524,0.571,1.0
0.392,0.892,0.0,0.396
0.164,0.664,0.342,0.842
0.382,0.882,0.242,0.742
0.314,0.814,0.032,0.532
0.462,0.962,0.043,0.543
0.09,0.59,0.322,0.822
0.373,0.873,0.232,0.732
0.342,0.842,0.338,0.838
0.257,0.757,0.149,0.649
0.383,0.883,0.0,0.498
0.652,1.0,0.166,0.666
0.303,0.803,0.134,0.634
0.141,0.641,0.134,0.634
0.406,0.906,0.399,0.899
0.285,0.785,0.134,0.634
0.318,0.818,0.0,0.432
0.081,0.581,0.203,0.703
0.396,0.896,0.354,0.854
0.299,0.799,0.266,0.766
0.313,0.813,0.529,1.0
0.234,0.734,0.48,0.98
0.3,0.8,0.434,0.934
0.29,0.79,0.211,0.711
0.279,0.779,0.382,0.882
0.393,0.893,0.118,0.618
0.057,0.557,0.078,0.578
0.401,0.901,0.0,0.466
0.199,0.699,0.06,0.56
0.325,0.825,0.173,0.673
0.206,0.706,0.071,0.571
0.227,0.727,0.34,0.84
0.394,0.894,0.661,1.0
0.276,0.776,0.362,0.862
0.134,0.634,0.296,0.796
0.388,0.888,0.019,0.519
0.112,0.612,0.409,0.909
0.666,1.0,0.075,0.575
0.092,0.592,0.393,0.893
0.319,0.819,0.113,0.613
0.102,0.602,0.353,0.853
0.313,0.813,0.421,0.921
0.223,0.723,0.204,0.704
0.493,0.993,0.284,0.784
0.303,0.803,0.363,0.863
0.118,0.618,0.732,1.0
0.447,0.947,0.499,0.999
0.274,0.774,0.516,1.0
0.19,0.69,0.35,0.85
0.209,0.709,0.245,0.745
0.168,0.668,0.332,0.832
0.085,0.585,0.588,1.0
0.217,0.717,0.456,0.956
0.096,0.596,0.203,0.703
0.024,0.524,0.39,0.89
0.293,0.793,0.225,0.725
0.465,0.965,0.336,0.836
0.0,0.397,0.265,0.765
0.001,0.501,0.22,0.72
0.378,0.878,0.345,0.845
0.051,0.551,0.221,0.721
0.268,0.768,0.173,0.673
0.34,0.84,0.058,0.558
0.284,0.784,0.222,0.722
0.293,0.793,0.191,0.691
0.275,0.775,0.383,0.883
0.211,0.711,0.114,0.614
0.339,0.839,0.136,0.636
0.401,0.901,0.271,0.771
0.161,0.661,0.053,0.553
0.218,0.718,0.215,0.715
0.598,1.0,0.378,0.878
0.457,0.957,0.329,0.829
0.051,0.551,0.581,1.0
0.21,0.71,0.101,0.601
0.253,0.753,0.076,0.576
0.318,0.818,0.236,0.736
0.077,0.577,0.417,0.917
0.401,0.901,0.531,1.0
0.133,0.633,0.26,0.76
0.141,0.641,0.506,1.0
0.412,0.912,0.005,0.505
0.127,0.627,0.2,0.7
0.257,0.757,0.713,1.0
0.418,0.918,0.39,0.89
0.213,0.713,0.486,0.986
0.007,0.507,0.0,0.44
0.438,0.938,0.037,0.537
0.658,1.0,0.26,0.76
0.506,1.0,0.255,0.755
0.498,0.998,0.444,0.944
0.074,0.574,0.348,0.848
0.146,0.646,0.092,0.592
0.17,0.67,0.193,0.693
0.273,0.773,0.314,0.814
0.055,0.555,0.348,0.848
0.0,0.331,0.143,0.643
0.151,0.651,0.474,0.974
0.341,0.841,0.439,0.939
0.186,0.686,0.347,0.847
0.25,0.75,0.0,0.406
0.167,0.667,0.305,0.805
0.485,0.985,0.019,0.519
0.245,0.745,0.433,0.933
0.167,0.667,0.0,0.306
0.146,0.646,0.106,0.606
0.41,0.91,0.354,0.854
0.316,0.816,0.295,0.795
0.207,0.707,0.237,0.737
0.152,0.652,0.337,0.837
0.42,0.92,0.0,0.384
0.012,0.512,0.576,1.0
0.26,0.76,0.25,0.75
0.386,0.886,0.0,0.488
0.09,0.59,0.226,0.726
0.301,0.801,0.273,0.773
0.265,0.765,0.218,0.718
0.27,0.77,0.412,0.912
0.047,0.547,0.0,0.446
0.145,0.645,0.112,0.612
0.277,0.777,0.21,0.71
0.357,0.857,0.132,0.632
0.05,0.55,0.155,0.655
0.139,0.639,0.405,0.905
0.238,0.738,0.319,0.819
0.0,0.5,0.154,0.654
0.012,0.512,0.425,0.925
0.276,0.776,0.483,0.983
0.322,0.822,0.435,0.935
0.062,0.562,0.327,0.827
0.214,0.714,0.565,1.0
0.0,0.446,0.193,0.693
0.282,0.782,0.0,0.443
0.221,0.721,0.582,1.0
0.387,0.887,0.188,0.688
0.397,0.897,0.35,0.85
0.295,0.795,0.0,0.404
0.13,0.63,0.451,0.951
0.308,0.808,0.0,0.391
0.0,0.347,0.362,0.862
0.079,0.579,0.405,0.905
0.452,0.952,0.598,1.0
0.174,0.674,0.214,0.714
0.121,0.621,0.37,0.87
0.382,0.882,0.104,0.604
0.135,0.635,0.339,0.839
0.354,0.854,0.503,1.0
0.298,0.798,0.203,0.703
0.272,0.772,0.358,0.858
0.357,0.857,0.31,0.81
0.178,0.678,0.419,0.919
0.265,0.765,0.0,0.451
0.065,0.565,0.331,0.831
0.0,0.491,0.219,0.719
0.434,0.934,0.375,0.875
0.15,0.65,0.299,0.799
0.421,0.921,0.258,0.758
0.419,0.919,0.249,0.749
0.058,0.558,0.234,0.734
0.156,0.656,0.04,0.54
0.208,0.708,0.44,0.94
0.343,0.843,0.286,0.786
0.443,0.943,0.0,0.474
0.042,0.542,0.155,0.655
0.0,0.477,0.451,0.951
0.186,0.686,0.11,0.61
0.108,0.608,0.337,0.837
0.108,0.608,0.147,0.647
0.32,0.82,0.0,0.378
0.213,0.713,0.347,0.847
0.542,1.0,0.309,0.809
0.085,0.585,0.225,0.725
0.425,0.925,0.19,0.69
0.162,0.662,0.447,0.947
0.173,0.673,0.443,0.943
0.309,0.809,0.217,0.717
0.301,0.801,0.154,0.654
0.165,0.665,0.083,0.583
0.146,0.646,0.24,0.74
0.07,0.57,0.265,0.765
0.573,1.0,0.304,0.804
0.063,0.563,0.363,0.863
0.215,0.715,0.0,0.48
0.06,0.56,0.29,0.79
0.055,0.555,0.28,0.78
0.21,0.71,0.0,0.42
0.413,0.913,0.221,0.721
0.103,0.603,0.223,0.723
0.223,0.723,0.099,0.599
0.452,0.952,0.582,1.0
0.424,0.924,0.126,0.626
0.533,1.0,0.0,0.382
0.492,0.992,0.291,0.791
0.008,0.508,0.25,0.75
0.063,0.563,0.528,1.0
0.144,0.644,0.199,0.699
0.068,0.568,0.378,0.878
0.0,0.393,0.285,0.785
0.161,0.661,0.216,0.716
0.102,0.602,0.435,0.935
0.214,0.714,0.221,0.721
0.213,0.713,0.37,0.87
0.085,0.585,0.09,0.59
0.115,0.615,0.229,0.729
0.223,0.723,0.043,0.543
0.191,0.691,0.182,0.682
0.232,0.732,0.416,0.916
0.377,0.877,0.134,0.634
0.113,0.613,0.157,0.657
0.432,0.932,0.162,0.662
0.0,0.387,0.258,0.758
0.395,0.895,0.092,0.592
0.307,0.807,0.341,0.841
0.248,0.748,0.273,0.773
0.133,0.633,0.053,0.553
0.446,0.946,0.158,0.658
0.368,0.868,0.078,0.578
0.093,0.593,0.0,0.324
0.296,0.796,0.0,0.473
0.087,0.587,0.273,0.773
0.0,0.348,0.438,0.938
0.333,0.833,0.2,0.7
0.121,0.621,0.204,0.704
0.0,0.453,0.052,0.552
0.286,0.786,0.468,0.968
0.355,0.855,0.405,0.905
0.228,0.728,0.287,0.787
0.501,1.0,0.272,0.772
0.388,0.888,0.19,0.69
0.1,0.6,0.104,0.604
0.306,0.806,0.166,0.666
0.158,0.658,0.053,0.553
0.245,0.745,0.235,0.735
0.379,0.879,0.269,0.769
0.0,0.416,0.0,0.441
0.057,0.557,0.14,0.64
0.366,0.866,0.0,0.496
0.28,0.78,0.4,0.9
0.213,0.713,0.5,1.0
0.13,0.63,0.376,0.876
0.49,0.99,0.483,0.983
0.517,1.0,0.305,0.805
0.212,0.712,0.15,0.65
0.196,0.696,0.487,0.987
0.232,0.732,0.162,0.662
0.0,0.489,0.223,0.723
0.537,1.0,0.044,0.544
0.163,0.663,0.334,0.834
0.493,0.993,0.312,0.812
0.034,0.534,0.345,0.845
0.0,0.467,0.414,0.914
0.292,0.792,0.24,0.74
0.231,0.731,0.247,0.747
0.205,0.705,0.335,0.835
0.361,0.861,0.0,0.459
0.396,0.896,0.192,0.692
0.423,0.923,0.285,0.785
0.015,0.515,0.0,0.402
0.227,0.727,0.477,0.977
0.102,0.602,0.203,0.703
0.275,0.775,0.0,0.477
0.024,0.524,0.0,0.363
0.235,0.735,0.15,0.65
0.198,0.698,0.119,0.619
0.493,0.993,0.451,0.951
0.339,0.839,0.149,0.649
0.214,0.714,0.305,0.805
0.353,0.853,0.103,0.603
0.192,0.692,0.262,0.762
0.081,0.581,0.36,0.86
0.427,0.927,0.293,0.793
0.271,0.771,0.291,0.791
0.454,0.954,0.375,0.875
0.219,0.719,0.465,0.965
0.348,0.848,0.374,0.874
0.454,0.954,0.411,0.911
0.48,0.98,0.35,0.85
0.147,0.647,0.324,0.824
0.001,0.501,0.45,0.95
0.252,0.752,0.32,0.82
0.0,0.46,0.17,0.67
0.595,1.0,0.583,1.0
0.363,0.863,0.421,0.921
0.432,0.932,0.078,0.578
0.503,1.0,0.164,0.664
0.396,0.896,0.432,0.932
0.43,0.93,0.312,0.812
0.32,0.82,0.277,0.777
0.223,0.723,0.131,0.631
0.274,0.774,0.557,1.0
0.208,0.708,0.103,0.603
0.385,0.885,0.0,0.46
0.0,0.5,0.143,0.643
0.005,0.505,0.0,0.245
0.162,0.662,0.451,0.951
0.494,0.994,0.445,0.945
0.322,0.822,0.168,0.668
0.482,0.982,0.22,0.72
0.189,0.689,0.341,0.841
0.269,0.769,0.022,0.522
0.453,0.953,0.138,0.638
0.144,0.644,0.571,1.0
0.022,0.522,0.502,1.0
0.343,0.843,0.551,1.0
0.403,0.903,0.0,0.477
0.387,0.887,0.206,0.706
0.156,0.656,0.606,1.0
0.394,0.894,0.246,0.746
0.301,0.801,0.274,0.774
0.187,0.687,0.275,0.775
0.067,0.567,0.293,0.793
0.729,1.0,0.138,0.638
0.036,0.536,0.454,0.954
0.019,0.519,0.163,0.663
0.265,0.765,0.259,0.759
0.396,0.896,0.259,0.759
0.116,0.616,0.109,0.609
0.183,0.683,0.206,0.706
0.32,0.82,0.408,0.908
0.0,0.475,0.454,0.954
0.224,0.724,0.112,0.612
0.314,0.814,0.12,0.62
0.115,0.615,0.335,0.835
0.059,0.559,0.265,0.765
0.455,0.955,0.277,0.777
0.221,0.721,0.317,0.817
0.211,0.711,0.163,0.663
0.072,0.572,0.171,0.671
0.25,0.75,0.242,0.742
0.356,0.856,0.086,0.586
0.398,0.898,0.091,0.591
0.38,0.88,0.466,0.966
0.686,1.0,0.069,0.569
0.76,1.0,0.153,0.653
0.299,0.799,0.296,0.796
0.126,0.626,0.0,0.449
0.118,0.618,0.167,0.667
0.035,0.535,0.272,0.772
0.043,0.543,0.038,0.538
0.332,0.832,0.107,0.607
0.41,0.91,0.573,1.0
0.399,0.899,0.13,0.63
0.245,0.745,0.192,0.692
0.581,1.0,0.482,0.982
0.185,0.685,0.237,0.737
0.108,0.608,0.188,0.688
0.431,0.931,0.429,0.929
0.023,0.523,0.322,0.822
0.056,0.556,0.418,0.918
0.249,0.749,0.229,0.729
0.381,0.881,0.405,0.905
0.141,0.641,0.084,0.584
0.275,0.775,0.226,0.726
0.087,0.587,0.363,0.863
0.149,0.649,0.182,0.682
0.37,0.87,0.242,0.742
0.184,0.684,0.237,0.737
0.198,0.698,0.654,1.0
0.139,0.639,0.287,0.787
0.199,0.699,0.176,0.676
0.073,0.573,0.15,0.65
0.327,0.827,0.069,0.569
0.0,0.423,0.325,0.825
0.473,0.973,0.617,1.0
0.299,0.799,0.4,0.9
0.46,0.96,0.383,0.883
0.172,0.672,0.403,0.903
0.0,0.481,0.058,0.558
0.19,0.69,0.094,0.594
0.507,1.0,0.267,0.767
0.0,0.368,0.0,0.48
0.515,1.0,0.209,0.709
0.388,0.888,0.255,0.755
0.339,0.839,0.431,0.931
0.132,0.632,0.375,0.875
0.015,0.515,0.0,0.428
0.334,0.834,0.404,0.904
0.395,0.895,0.419,0.919
0.338,0.838,0.24,0.74
0.453,0.953,0.286,0.786
0.454,0.954,0.001,0.501
0.312,0.812,0.076,0.576
0.0,0.275,0.576,1.0
0.219,0.719,0.429,0.929
0.0,0.434,0.346,0.846
0.461,0.961,0.038,0.538
0.265,0.765,0.0,0.486
