0.413,0.503,0.114,0.494,0.086,0.654,0.149,1.0,0.351,0.675,0.404,0.937,0.471,0.759,0.301,0.89,0.061,0.823,0.508,0.875,0.0
0.045,0.719,0.357,1.0,0.478,0.831,0.522,0.85,0.0,0.651,0.67,0.705,0.346,0.674,0.172,0.214,0.412,0.824,0.653,0.775,0.0
0.0,0.605,0.243,0.737,0.067,0.877,0.457,1.0,0.257,0.927,0.046,0.832,0.091,0.607,0.201,0.698,0.477,0.846,0.0,0.836,0.0
0.304,0.879,0.641,0.941,0.137,0.309,0.706,0.764,0.27,1.0,0.75,1.0,0.0,0.651,0.462,0.98,0.544,0.72,0.328,0.928,0.0
0.135,0.931,0.167,0.762,0.194,1.0,0.013,0.477,0.0,0.629,0.272,1.0,0.0,0.239,0.495,0.627,0.261,0.609,0.546,0.851,0.0
0.235,0.817,0.397,0.784,0.219,1.0,0.123,0.449,0.0,0.897,0.038,0.539,0.32,0.475,0.231,0.663,0.0,0.547,0.628,0.939,0.0
0.137,0.964,0.447,0.503,0.586,0.88,0.375,0.613,0.0,0.7,0.0,0.617,0.597,0.698,0.344,0.642,0.478,1.0,0.481,0.657,0.0
0.5,0.986,0.534,0.552,0.118,0.839,0.516,0.602,0.529,0.894,0.484,0.873,0.242,0.544,0.24,0.702,0.123,0.403,0.219,0.926,0.0
0.185,0.315,0.533,0.654,0.502,0.718,0.51,0.671,0.371,0.685,0.163,0.611,0.022,0.956,0.438,0.524,0.0,0.864,0.085,0.905,0.0
0.167,0.554,0.345,0.71,0.0,0.42,0.216,0.845,0.33,0.701,0.433,1.0,0.256,0.508,0.299,0.992,0.0,0.651,0.173,0.423,0.0
0.245,0.621,0.0,0.35,0.208,0.396,0.604,1.0,0.139,0.379,0.0,0.771,0.254,0.5,0.105,1.0,0.333,0.669,0.209,0.762,0.0
0.0,0.881,0.261,0.918,0.136,0.55,0.457,0.713,0.102,0.656,0.191,0.901,0.048,0.904,0.0,0.685,0.383,0.803,0.514,0.772,0.0
0.063,1.0,0.012,0.948,0.381,0.739,0.0,0.692,0.256,0.764,0.322,1.0,0.609,1.0,0.0,0.388,0.466,0.902,0.378,0.476,0.0
0.411,0.507,0.414,0.47,0.315,0.663,0.262,0.869,0.0,0.803,0.088,1.0,0.207,0.811,0.214,0.69,0.419,0.425,0.051,0.823,0.0
0.0,0.504,0.174,0.268,0.0,0.777,0.869,0.879,0.384,0.653,0.292,0.784,0.165,0.689,0.274,0.732,0.0,0.867,0.272,0.61,0.0
0.05,1.0,0.286,0.654,0.455,0.842,0.246,0.608,0.033,0.567,0.603,1.0,0.018,0.92,0.442,1.0,0.447,1.0,0.038,1.0,1.0327e-05
0.337,0.701,0.0,0.769,0.0,0.905,0.294,0.913,0.395,0.835,0.42,0.446,0.555,0.874,0.045,0.581,0.252,0.848,0.029,0.676,0.0
0.376,0.766,0.626,0.676,0.552,0.678,0.48,0.742,0.297,0.941,0.145,0.835,0.52,1.0,0.767,0.831,0.019,0.937,0.43,0.824,0.0
0.436,0.604,0.095,0.505,0.341,0.527,0.351,0.944,0.0,0.701,0.034,0.653,0.0,0.486,0.085,0.897,0.041,0.813,0.0,0.878,0.0
0.603,0.771,0.232,0.869,0.274,1.0,0.302,0.894,0.415,0.725,0.515,0.661,0.509,0.899,0.0,0.768,0.346,0.934,0.201,0.865,0.0
0.333,0.389,0.0,0.873,0.0,0.839,0.0,0.28,0.411,0.687,0.374,0.384,0.32,0.779,0.132,0.224,0.13,0.804,0.105,0.985,0.0
0.198,0.292,0.112,0.74,0.026,0.168,0.101,1.0,0.189,1.0,0.348,0.811,0.0,0.728,0.505,0.511,0.447,0.972,0.111,0.855,0.0
0.391,0.439,0.013,0.928,0.257,1.0,0.329,0.599,0.204,0.97,0.201,0.515,0.232,0.526,0.377,0.567,0.654,0.769,0.315,1.0,0.0
0.536,0.574,0.216,1.0,0.0,0.607,0.287,0.893,0.112,0.939,0.0,0.539,0.264,0.865,0.527,0.709,0.307,0.675,0.286,0.734,0.0
0.41,0.582,0.529,0.614,0.314,0.4,0.492,0.677,0.149,1.0,0.0,0.6,0.1,0.957,0.653,1.0,0.023,0.579,0.0,0.816,0.0
0.452,0.483,0.0,0.788,0.276,0.946,0.635,0.905,0.08,0.526,0.19,0.97,0.158,0.77,0.654,0.693,0.18,0.761,0.581,0.743,0.0
0.087,0.747,0.296,0.576,0.567,0.887,0.227,0.795,0.068,1.0,0.363,0.687,0.297,0.689,0.906,1.0,0.662,1.0,0.511,0.632,0.0
0.511,0.59,0.555,0.902,0.791,0.793,0.568,0.71,0.0,0.827,0.105,0.692,0.0,0.66,0.409,0.667,0.0,0.857,0.125,0.813,0.0
0.0,0.742,0.058,0.65,0.342,0.624,0.465,0.656,0.25,0.851,0.188,0.935,0.175,0.867,0.309,0.903,0.291,1.0,0.201,1.0,8.6057e-05
0.05,0.546,0.246,0.52,0.159,1.0,0.154,0.302,0.0,0.85,0.179,0.727,0.151,1.0,0.248,0.81,0.0,0.728,0.186,0.487,0.000192767
0.492,0.954,0.474,0.754,0.0,0.657,0.0,0.631,0.741,0.929,0.545,1.0,0.27,1.0,0.0,0.766,0.0,0.712,0.425,0.748,0.0
0.739,0.757,0.233,0.525,0.0,0.475,0.527,0.927,0.226,0.952,0.0,0.336,0.047,0.807,0.543,0.943,0.575,1.0,0.229,0.675,0.0
0.135,0.243,0.0,0.849,0.183,0.987,0.405,0.427,0.089,0.726,0.235,1.0,0.415,0.513,0.0,0.564,0.151,0.721,0.26,1.0,0.0
0.428,0.474,0.0,0.684,0.224,0.83,0.176,0.56,0.301,0.939,0.041,0.713,0.0,0.709,0.65,0.706,0.155,0.829,0.16,0.777,1.721e-06
0.481,0.679,0.006,0.323,0.271,0.774,0.44,0.857,0.0,0.351,0.0,0.8,0.387,0.718,0.0,0.845,0.0,0.654,0.434,0.488,0.0
0.292,0.452,0.31,0.51,0.048,0.51,0.604,0.608,0.475,0.902,0.22,0.587,0.152,0.282,0.362,0.719,0.299,0.689,0.18,0.501,0.0
0.348,0.785,0.837,1.0,0.222,1.0,0.765,0.791,0.0,0.772,0.352,1.0,0.056,0.659,0.479,0.579,0.0,0.796,0.1,0.823,0.0
0.013,0.665,0.663,1.0,0.453,0.609,0.237,0.575,0.405,1.0,0.327,1.0,0.268,1.0,0.218,1.0,0.55,0.806,0.0,0.698,4.3028e-05
0.762,0.923,0.0,0.848,0.192,0.748,0.355,0.566,0.01,0.94,0.269,0.941,0.0,0.76,0.287,0.953,0.09,0.534,0.029,0.679,3.442e-06
0.206,0.684,0.188,0.862,0.62,0.874,0.161,1.0,0.038,0.436,0.026,0.442,0.47,0.73,0.298,1.0,0.376,0.95,0.386,0.551,0.0
0.392,0.468,0.135,0.748,0.344,0.386,0.443,0.489,0.377,0.915,0.192,1.0,0.407,0.641,0.094,0.92,0.237,0.818,0.16,0.766,0.0
0.537,0.555,0.259,1.0,0.823,1.0,0.072,1.0,0.05,0.726,0.087,0.927,0.341,1.0,0.229,0.362,0.215,0.323,0.242,0.656,0.0
0.0,0.887,0.395,0.796,0.221,0.237,0.33,0.81,0.172,1.0,0.123,0.821,0.132,0.59,0.566,0.76,0.199,0.665,0.038,0.39,0.0
0.0,0.748,0.444,1.0,0.586,0.716,0.029,0.365,0.17,0.692,0.358,1.0,0.396,0.724,0.324,1.0,0.499,0.821,0.436,1.0,1.721e-06
0.184,0.505,0.15,0.998,0.093,0.765,0.427,0.744,0.469,0.663,0.398,0.934,0.34,0.729,0.472,1.0,0.549,0.983,0.374,0.654,0.0
0.126,0.796,0.378,0.756,0.148,0.83,0.731,0.785,0.258,1.0,0.064,0.554,0.349,0.962,0.629,0.783,0.623,0.905,0.0,0.905,0.0
0.0,0.773,0.0,0.311,0.27,0.958,0.025,0.995,0.27,1.0,0.184,1.0,0.133,0.489,0.0,0.664,0.147,0.528,0.0,0.611,3.442e-06
0.128,0.624,0.024,0.504,0.02,0.948,0.059,0.731,0.0,0.861,0.433,0.457,0.351,0.491,0.0,0.726,0.248,0.686,0.299,0.873,0.0
0.111,0.732,0.267,0.379,0.0,0.389,0.006,0.752,0.0,0.733,0.457,0.649,0.154,0.784,0.521,0.537,0.01,0.958,0.366,0.74,0.0
0.233,1.0,0.308,0.972,0.02,0.423,0.33,0.954,0.642,0.957,0.81,0.914,0.13,0.943,0.318,0.769,0.423,0.781,0.235,0.861,0.0
0.192,0.587,0.307,0.64,0.44,0.464,0.428,0.476,0.217,0.837,0.545,0.961,0.018,0.878,0.11,0.859,0.373,1.0,0.052,0.752,0.0
0.746,0.907,0.318,0.853,0.492,0.902,0.0,0.502,0.2,0.794,0.395,0.473,0.606,0.828,0.327,0.998,0.049,0.738,0.033,0.788,0.0
0.366,0.502,0.347,0.568,0.0,0.772,0.566,0.764,0.311,0.621,0.0,0.669,0.35,0.856,0.24,0.891,0.0,0.368,0.093,1.0,0.0
0.417,0.526,0.412,0.415,0.039,0.918,0.124,0.57,0.198,1.0,0.599,0.839,0.467,0.658,0.458,1.0,0.524,0.766,0.244,0.754,0.0
0.398,1.0,0.618,0.926,0.164,0.322,0.0,0.903,0.428,0.64,0.571,0.879,0.0,0.427,0.082,0.934,0.0,0.613,0.0,0.64,0.0
0.205,0.771,0.0,0.78,0.317,0.657,0.323,0.671,0.33,0.916,0.357,0.745,0.422,1.0,0.174,0.307,0.16,1.0,0.632,0.686,0.0
0.547,0.565,0.007,0.771,0.459,0.716,0.0,0.832,0.406,0.891,0.357,0.742,0.173,0.678,0.308,0.564,0.21,0.806,0.219,0.781,0.0
0.226,0.893,0.454,0.746,0.245,0.889,0.323,0.395,0.051,0.593,0.041,0.788,0.14,0.572,0.29,0.598,0.19,0.376,0.684,0.782,0.0
0.283,0.809,0.159,0.703,0.0,0.852,0.185,1.0,0.378,1.0,0.254,0.938,0.558,0.579,0.45,1.0,0.201,0.897,0.594,0.727,0.0
0.095,0.635,0.33,0.932,0.285,0.675,0.0,0.546,0.411,0.526,0.243,0.474,0.0,0.46,0.165,0.869,0.128,0.957,0.479,0.503,0.0
0.0,0.982,0.518,0.634,0.0,0.591,0.232,0.611,0.277,0.772,0.534,0.558,0.0,0.708,0.551,0.971,0.283,1.0,0.341,0.948,0.0
0.167,0.889,0.339,0.351,0.144,0.64,0.364,0.526,0.0,0.623,0.148,1.0,0.23,0.93,0.488,0.824,0.033,0.889,0.171,1.0,0.0
0.0,0.901,0.312,1.0,0.707,0.753,0.402,0.598,0.378,0.444,0.54,1.0,0.199,0.589,0.036,0.323,0.248,0.938,0.605,0.881,0.0
0.111,0.295,0.016,0.952,0.456,0.513,0.512,0.633,0.15,0.414,0.177,0.701,0.0,0.78,0.034,0.28,0.044,0.978,0.535,0.743,0.0
0.798,0.918,0.419,0.626,0.282,0.598,0.0,0.525,0.46,0.828,0.357,1.0,0.36,0.424,0.384,0.397,0.284,0.456,0.0,0.627,0.0
0.0,0.224,0.035,0.701,0.322,1.0,0.421,0.803,0.23,0.634,0.316,0.991,0.0,0.623,0.05,0.85,0.136,1.0,0.421,0.745,0.0
0.043,0.454,0.121,0.693,0.425,0.967,0.143,0.903,0.151,0.701,0.509,0.847,0.218,0.846,0.15,0.586,0.0,0.919,0.442,0.821,0.0
0.488,0.855,0.662,0.715,0.096,0.318,0.337,0.993,0.251,0.918,0.0,0.354,0.505,0.735,0.242,1.0,0.0,0.591,0.0,0.756,0.0
0.0,0.784,0.066,0.73,0.347,0.649,0.151,0.889,0.203,0.696,0.384,0.727,0.148,1.0,0.005,0.931,0.329,0.825,0.452,1.0,0.000148018
0.476,0.86,0.556,0.748,0.057,0.863,0.0,0.839,0.15,0.7,0.354,0.806,0.423,0.943,0.0,0.432,0.546,1.0,0.137,0.505,0.0
0.247,0.677,0.082,0.676,0.143,1.0,0.168,0.282,0.373,0.507,0.068,0.691,0.264,0.403,0.17,0.242,0.154,0.941,0.277,0.439,0.0
0.296,0.592,0.456,0.579,0.02,0.33,0.467,0.537,0.298,0.547,0.0,0.875,0.143,1.0,0.17,0.887,0.12,0.77,0.535,0.88,0.0
0.239,0.557,0.0,0.593,0.28,0.628,0.003,0.897,0.283,1.0,0.499,0.655,0.094,0.402,0.552,0.758,0.194,1.0,0.066,0.904,0.0
0.194,0.727,0.406,0.771,0.303,1.0,0.134,1.0,0.0,0.54,0.269,0.615,0.084,0.422,0.38,1.0,0.503,0.636,0.0,0.736,0.0
0.691,0.811,0.383,1.0,0.0,0.649,0.458,0.494,0.016,0.686,0.326,1.0,0.33,0.745,0.0,0.722,0.0,0.525,0.603,0.702,0.0
0.316,0.896,0.538,0.786,0.0,0.366,0.155,0.863,0.174,0.555,0.397,0.432,0.247,0.623,0.373,0.653,0.072,0.758,0.0,0.803,0.0
0.135,1.0,0.197,0.712,0.201,0.572,0.285,0.945,0.0,0.524,0.0,0.782,0.388,0.822,0.291,0.562,0.516,0.817,0.257,0.487,0.0
0.293,0.581,0.42,0.905,0.141,0.863,0.585,0.635,0.501,0.566,0.0,0.907,0.653,0.749,0.0,0.498,0.055,0.627,0.276,0.728,0.0
0.0,0.875,0.0,0.92,0.0,0.806,0.0,0.505,0.546,0.754,0.612,0.824,0.015,0.879,0.32,0.662,0.005,0.819,0.306,1.0,0.0
0.071,0.873,0.291,0.341,0.21,0.572,0.083,0.623,0.197,0.221,0.499,0.907,0.242,0.792,0.148,0.858,0.083,0.897,0.0,0.663,0.0
0.0,0.735,0.306,0.796,0.275,0.625,0.382,0.933,0.094,1.0,0.104,0.967,0.187,0.733,0.074,0.736,0.383,1.0,0.385,0.683,0.0
0.292,0.7,0.211,0.431,0.267,0.719,0.14,0.55,0.0,0.733,0.033,0.543,0.0,0.616,0.188,0.762,0.501,0.671,0.832,0.904,0.0
0.002,0.604,0.249,0.371,0.621,0.673,0.434,0.909,0.346,0.522,0.18,1.0,0.474,0.861,0.646,0.684,0.0,0.856,0.311,0.839,0.0
0.131,1.0,0.1,0.842,0.447,0.963,0.0,0.485,0.21,0.92,0.012,0.651,0.0,0.845,0.028,0.588,0.0,0.823,0.032,0.616,0.000562811
0.227,0.688,0.184,0.59,0.655,0.941,0.179,0.615,0.0,0.652,0.577,0.791,0.511,0.551,0.191,1.0,0.815,0.859,0.773,0.896,0.0
0.166,0.995,0.63,0.93,0.0,0.607,0.0,0.555,0.0,0.622,0.0,0.832,0.372,0.63,0.036,0.807,0.251,0.419,0.243,0.667,0.0
0.51,0.752,0.0,0.535,0.442,0.45,0.006,0.544,0.546,0.611,0.27,1.0,0.055,0.981,0.217,0.824,0.284,0.316,0.873,0.946,0.0
0.0,0.698,0.79,1.0,0.282,0.5,0.295,0.523,0.327,1.0,0.0,0.629,0.516,1.0,0.0,0.558,0.336,0.947,0.098,0.804,0.0
0.587,1.0,0.682,0.706,0.626,1.0,0.327,0.505,0.328,0.524,0.405,0.915,0.588,0.797,0.0,0.832,0.258,1.0,0.015,0.986,0.0
0.081,0.369,0.647,0.717,0.334,0.392,0.139,1.0,0.036,0.903,0.269,0.517,0.176,0.856,0.382,0.409,0.473,0.675,0.336,1.0,0.0
0.206,0.693,0.118,0.85,0.193,0.237,0.468,0.78,0.085,0.588,0.394,0.796,0.466,0.839,0.272,1.0,0.402,0.665,0.343,0.728,0.0
0.404,0.997,0.248,0.884,0.0,0.651,0.43,0.713,0.074,0.83,0.062,0.916,0.27,0.778,0.0,0.615,0.2,0.872,0.121,0.899,0.0
0.227,0.871,0.56,0.698,0.162,0.937,0.017,0.991,0.46,0.626,0.078,0.887,0.613,0.999,0.267,1.0,0.065,0.384,0.29,0.851,0.0
0.289,0.461,0.288,0.873,0.227,0.962,0.257,0.541,0.0,0.741,0.479,0.518,0.066,0.858,0.14,0.904,0.451,1.0,0.032,0.5,0.0
0.283,0.729,0.401,0.693,0.329,0.635,0.384,0.871,0.324,0.959,0.683,0.688,0.292,0.978,0.0,0.813,0.235,0.855,0.221,0.732,0.0
0.0,0.829,0.419,1.0,0.0,0.643,0.006,0.708,0.298,0.358,0.213,1.0,0.0,0.613,0.294,1.0,0.086,0.984,0.065,0.293,0.002295994
0.06,0.501,0.003,0.942,0.24,0.8,0.028,0.964,0.464,1.0,0.071,0.941,0.0,0.911,0.151,0.962,0.013,0.767,0.151,0.989,0.000332179
0.623,0.875,0.163,0.801,0.19,0.635,0.0,0.821,0.0,0.785,0.472,0.744,0.192,0.446,0.154,0.772,0.0,0.79,0.0,0.621,0.0
0.024,0.956,0.744,0.752,0.188,0.804,0.085,0.911,0.088,0.493,0.327,0.998,0.119,0.505,0.635,0.993,0.345,0.379,0.538,0.63,0.0
0.196,0.341,0.101,1.0,0.43,1.0,0.631,0.755,0.721,0.814,0.041,0.893,0.049,0.689,0.314,0.751,0.312,1.0,0.335,0.369,0.0
0.206,0.24,0.578,1.0,0.051,0.678,0.529,0.687,0.0,0.913,0.24,0.412,0.0,0.58,0.543,0.637,0.562,1.0,0.396,1.0,0.0
0.389,0.71,0.196,0.246,0.298,0.402,0.384,0.755,0.264,0.438,0.565,0.923,0.705,1.0,0.605,1.0,0.605,0.815,0.254,0.814,0.0
0.0,0.792,0.44,1.0,0.021,0.637,0.122,0.342,0.087,0.719,0.549,0.703,0.0,0.787,0.306,0.566,0.0,0.873,0.082,1.0,3.442e-06
0.276,0.376,0.327,1.0,0.228,0.461,0.159,0.479,0.267,0.597,0.558,0.956,0.254,0.958,0.0,0.385,0.189,0.787,0.341,0.883,0.0
0.0,0.424,0.0,0.714,0.0,0.895,0.281,0.889,0.0,0.673,0.877,0.945,0.377,0.917,0.354,0.905,0.696,1.0,0.005,0.56,0.0
0.437,0.663,0.695,0.925,0.156,0.663,0.586,0.654,0.253,0.766,0.359,0.766,0.188,0.97,0.038,1.0,0.199,0.229,0.402,0.941,0.0
0.0,0.83,0.226,0.462,0.361,0.728,0.421,0.541,0.0,0.752,0.291,0.824,0.326,1.0,0.198,0.682,0.244,0.876,0.207,0.835,0.0
0.072,0.864,0.46,0.608,0.362,0.826,0.225,1.0,0.225,0.521,0.277,0.965,0.57,0.654,0.469,0.704,0.085,0.838,0.111,0.639,0.0
0.097,1.0,0.23,1.0,0.294,0.476,0.235,0.723,0.0,0.678,0.551,0.62,0.579,0.605,0.25,0.576,0.107,0.123,0.059,0.503,0.0
0.629,0.693,0.405,0.773,0.007,0.485,0.0,0.957,0.227,0.811,0.816,0.868,0.169,0.271,0.184,0.326,0.0,0.657,0.0,0.76,0.0
0.468,1.0,0.0,0.44,0.259,1.0,0.15,0.419,0.572,0.89,0.258,0.688,0.459,1.0,0.009,0.877,0.099,0.113,0.038,0.452,0.0
0.209,0.64,0.0,0.911,0.132,0.234,0.691,0.859,0.588,0.594,0.076,0.792,0.298,0.651,0.33,0.585,0.421,0.441,0.361,0.995,0.0
0.073,0.754,0.481,0.491,0.148,1.0,0.262,0.768,0.535,0.819,0.534,1.0,0.353,0.663,0.326,0.441,0.197,0.928,0.0,0.887,0.0
0.0,0.657,0.333,0.993,0.492,1.0,0.541,0.63,0.527,0.817,0.436,0.792,0.278,0.99,0.123,0.633,0.329,0.581,0.0,0.68,0.0
0.215,0.235,0.356,1.0,0.212,0.872,0.158,0.776,0.47,0.508,0.144,0.764,0.303,1.0,0.203,1.0,0.257,1.0,0.407,1.0,0.0
0.247,1.0,0.478,0.796,0.149,0.55,0.462,0.94,0.071,0.903,0.115,0.769,0.142,0.78,0.218,0.664,0.742,1.0,0.455,1.0,0.0
0.032,0.612,0.399,0.661,0.544,0.966,0.457,0.487,0.082,1.0,0.004,0.903,0.02,0.168,0.217,0.992,0.563,1.0,0.03,0.626,0.0
0.566,0.728,0.0,0.576,0.113,0.989,0.426,0.54,0.334,0.884,0.0,0.881,0.446,0.501,0.272,0.442,0.23,0.646,0.071,0.773,0.0
0.15,0.976,0.215,0.225,0.268,0.516,0.458,1.0,0.521,0.677,0.146,1.0,0.314,0.831,0.368,1.0,0.429,0.647,0.188,0.607,0.0
0.234,0.56,0.635,0.639,0.573,0.609,0.207,0.685,0.0,0.964,0.0,0.568,0.249,0.996,0.33,0.73,0.057,0.727,0.168,0.609,0.0
0.394,0.795,0.006,0.688,0.349,0.361,0.28,0.578,0.0,0.79,0.546,0.938,0.138,0.995,0.465,0.986,0.519,0.667,0.36,1.0,0.0
0.131,1.0,0.0,0.799,0.323,0.857,0.0,0.408,0.83,0.918,0.56,0.613,0.0,0.855,0.406,0.454,0.446,0.556,0.243,0.617,0.0
0.0,0.667,0.347,0.841,0.0,0.744,0.0,0.961,0.24,1.0,0.368,0.94,0.0,0.772,0.251,1.0,0.0,0.524,0.129,0.77,3.442e-06
0.289,0.672,0.0,0.886,0.292,0.572,0.306,0.432,0.195,0.539,0.577,0.79,0.274,0.92,0.246,0.748,0.251,0.707,0.0,0.601,0.000239238
0.207,0.699,0.085,0.787,0.34,0.614,0.261,1.0,0.516,0.664,0.121,0.645,0.362,1.0,0.232,0.396,0.209,0.579,0.0,0.629,0.0
0.0,0.693,0.356,0.528,0.489,0.761,0.397,0.631,0.0,0.795,0.0,0.871,0.0,0.432,0.62,0.654,0.483,0.53,0.103,1.0,0.0
0.164,0.479,0.253,0.785,0.093,0.857,0.317,0.907,0.095,1.0,0.491,0.857,0.119,0.609,0.142,0.792,0.0,0.18,0.344,1.0,0.0
0.548,1.0,0.317,0.572,0.496,0.736,0.228,0.946,0.11,0.868,0.185,0.542,0.076,0.738,0.176,1.0,0.367,0.651,0.0,0.656,1.721e-06
0.631,0.739,0.219,0.795,0.023,0.916,0.136,0.965,0.699,0.846,0.129,1.0,0.0,0.514,0.206,0.477,0.119,1.0,0.174,0.674,0.0
0.197,1.0,0.29,0.39,0.076,0.615,0.334,0.904,0.215,0.723,0.193,0.733,0.009,0.282,0.587,0.803,0.091,0.793,0.114,0.833,0.0
0.0,0.369,0.618,0.66,0.173,0.675,0.556,1.0,0.375,1.0,0.385,0.792,0.352,0.514,0.406,1.0,0.0,0.51,0.354,0.474,0.0
0.228,0.752,0.109,0.535,0.698,1.0,0.528,0.634,0.0,0.702,0.276,0.468,0.221,0.295,0.107,1.0,0.346,0.742,0.004,0.921,0.0
0.414,1.0,0.453,0.537,0.33,1.0,0.23,1.0,0.183,1.0,0.299,0.479,0.027,0.955,0.0,0.728,0.304,0.778,0.093,0.982,0.0
0.493,0.873,0.243,0.797,0.372,1.0,0.035,0.889,0.217,0.679,0.109,0.673,0.384,0.983,0.264,0.395,0.552,0.796,0.364,0.974,0.0
0.847,0.94,0.138,0.645,0.234,0.778,0.009,0.927,0.466,0.508,0.013,0.953,0.296,0.922,0.567,1.0,0.0,0.772,0.358,0.676,0.0
0.579,0.694,0.403,0.923,0.234,0.884,0.704,0.859,0.575,0.587,0.101,0.779,0.287,0.817,0.0,0.711,0.427,0.703,0.149,0.944,0.0
0.594,0.75,0.203,1.0,0.0,0.696,0.151,0.776,0.591,0.663,0.072,0.76,0.222,1.0,0.0,0.524,0.439,0.541,0.305,0.793,0.0
0.528,0.734,0.377,0.714,0.403,0.647,0.222,0.846,0.19,0.9,0.221,0.926,0.466,1.0,0.369,0.773,0.272,1.0,0.225,0.559,0.0
0.416,0.612,0.413,0.849,0.326,0.558,0.213,0.681,0.454,0.639,0.114,0.891,0.372,0.717,0.164,0.984,0.589,0.647,0.645,0.705,0.0
0.0,0.853,0.124,0.672,0.116,1.0,0.398,0.57,0.02,0.846,0.469,0.598,0.346,0.971,0.262,0.466,0.196,0.612,0.371,0.611,0.0
0.393,0.429,0.177,0.751,0.03,0.976,0.159,0.863,0.324,0.428,0.188,0.77,0.202,0.778,0.432,0.72,0.373,0.97,0.527,0.761,0.0
0.035,0.427,0.347,1.0,0.294,0.986,0.377,0.447,0.026,0.726,0.428,0.44,0.38,0.779,0.441,1.0,0.231,0.803,0.129,0.301,0.0
0.181,0.664,0.122,0.87,0.098,1.0,0.833,0.967,0.037,0.654,0.356,0.948,0.389,0.518,0.546,1.0,0.102,0.97,0.136,0.553,0.0
0.174,0.544,0.367,1.0,0.523,0.943,0.0,0.215,0.092,0.993,0.412,0.429,0.531,0.547,0.59,0.84,0.0,0.663,0.175,0.999,0.0
0.351,0.561,0.201,1.0,0.727,0.936,0.524,1.0,0.0,0.786,0.512,0.821,0.396,0.761,0.16,0.626,0.034,0.661,0.012,0.778,0.0
0.167,0.556,0.359,0.784,0.725,0.832,0.219,1.0,0.422,1.0,0.159,1.0,0.262,0.784,0.626,0.846,0.266,0.651,0.252,0.338,0.0
0.03,0.541,0.011,0.8,0.459,0.573,0.512,1.0,0.482,0.874,0.0,0.873,0.124,0.544,0.361,0.411,0.023,0.901,0.145,0.899,0.0
0.0,0.853,0.325,0.689,0.411,0.873,0.4,0.631,0.0,0.619,0.008,0.804,0.23,1.0,0.171,0.735,0.51,0.998,0.186,1.0,0.0
0.358,0.522,0.129,0.553,0.3,0.958,0.42,1.0,0.114,1.0,0.196,0.737,0.276,0.69,0.415,1.0,0.0,0.798,0.172,1.0,0.0
0.607,0.633,0.304,1.0,0.144,0.462,0.309,0.717,0.094,0.684,0.089,1.0,0.285,0.798,0.3,1.0,0.046,0.962,0.432,0.842,0.000175556
0.709,0.847,0.148,0.844,0.294,0.818,0.024,0.718,0.047,0.817,0.551,0.693,0.041,0.772,0.0,0.762,0.241,0.688,0.493,0.994,0.0
0.77,1.0,0.0,0.714,0.563,0.739,0.162,0.537,0.438,0.447,0.384,0.663,0.047,0.879,0.0,0.934,0.141,0.968,0.131,0.917,0.0
0.49,1.0,0.017,0.955,0.086,0.616,0.157,0.396,0.5,0.778,0.0,0.786,0.029,0.241,0.338,0.576,0.521,0.689,0.487,1.0,0.0
