-0.486,0.464,-0.229,0.389,-0.08,-0.51,1.938,0.0
-0.644,-0.736,-0.327,0.259,-0.735,0.748,3.601,0.0
0.723,-0.791,-0.983,-0.74,0.025,0.983,0.026,0.51822
0.607,-0.237,0.083,-0.921,-0.218,0.269,4.321,0.0
-0.91,0.975,0.581,-0.074,0.442,0.511,3.859,0.0
0.787,-0.052,0.606,-0.494,0.715,-0.463,3.697,0.0
0.159,-0.27,0.605,-0.195,-0.679,-0.42,1.519,0.0
-0.963,0.125,0.898,-0.791,0.678,0.673,1.179,0.0
0.613,0.513,0.286,0.206,-0.272,0.692,4.317,0.0
0.93,-0.446,-0.614,-0.648,-0.568,0.489,0.109,0.45653
0.979,0.402,-0.326,-0.7,0.424,0.289,2.684,0.0
-0.081,0.34,-0.934,-0.141,-0.087,-0.567,1.702,0.0
-0.044,0.919,0.467,0.764,-0.921,-0.058,0.825,0.05996
0.547,-0.722,0.224,0.867,0.037,0.568,2.261,0.0
0.03,-0.712,0.096,0.207,0.698,-0.658,0.716,0.0
-0.868,-0.055,0.802,-0.652,-0.237,-0.415,3.841,0.0
-0.664,-0.11,-0.649,0.873,0.55,0.142,2.082,0.0
-0.731,-0.299,0.755,-0.313,0.773,-0.198,2.3,0.0
0.262,0.98,-0.047,-0.116,0.102,-0.873,3.963,0.0
-0.702,0.498,0.623,0.289,0.206,0.392,2.126,0.0
0.635,-0.516,0.427,-0.719,0.218,-0.973,0.244,0.04007
0.548,0.108,0.212,-0.466,-0.996,0.028,1.702,0.0
0.714,0.857,0.207,-0.111,0.802,-0.272,3.575,0.0
-0.337,-0.123,-0.501,-0.133,0.726,0.272,1.899,0.0
-0.919,-0.095,0.1,0.18,0.081,-0.351,4.182,0.0
0.393,0.144,0.341,0.969,-0.238,-0.064,2.942,0.0
-0.278,0.973,-0.304,0.756,-0.669,0.678,2.388,0.0
0.999,0.435,-0.637,0.758,-0.607,-0.767,2.78,0.0
-0.922,0.334,0.474,0.917,0.395,-0.686,0.445,0.0199
-0.246,-0.034,-0.072,-0.727,0.094,0.448,4.155,0.0
0.96,0.171,0.503,0.19,-0.88,0.603,1.96,0.0
-0.118,-0.163,0.425,0.657,0.139,-0.99,3.579,0.0
0.341,0.709,-0.71,0.567,-0.962,0.525,0.677,0.16186
0.641,0.188,-0.516,-0.864,0.089,-0.754,0.375,0.00635
0.796,0.224,0.777,-0.811,0.269,-0.003,0.375,0.92735
-0.05,0.74,-0.775,-0.459,0.679,0.278,4.107,0.0
0.763,-0.731,0.475,0.477,0.11,-0.723,0.594,0.03357
-0.964,-0.022,-0.651,-0.217,0.375,0.478,2.885,0.0
0.091,0.104,-0.673,0.838,0.441,-0.225,1.432,0.0
0.265,-0.341,0.493,0.475,-0.445,-0.685,2.693,0.0
-0.167,-0.227,0.673,-0.841,0.662,0.758,1.515,0.0
-0.989,0.801,-0.557,-0.603,-0.958,-0.995,1.157,0.0
-0.847,0.191,0.756,-0.947,0.05,0.141,2.065,0.0
-0.213,0.018,0.82,-0.969,-0.773,0.092,1.506,0.0
0.645,0.939,-0.407,0.991,-0.238,0.119,0.044,0.99581
0.668,0.408,0.987,0.921,0.842,0.707,4.016,0.0
0.767,-0.108,-0.895,-0.333,0.338,0.527,4.173,0.0
-0.854,-0.629,-0.164,-0.403,-0.595,0.072,2.601,0.0
-0.784,0.195,0.162,-0.758,-0.315,-0.432,0.14,1e-05
0.776,0.812,-0.299,0.433,0.783,-0.488,3.003,0.0
0.713,0.363,0.606,-0.306,-0.29,0.571,0.969,0.13905
0.53,-0.64,0.204,-0.119,-0.26,0.773,0.672,0.05198
0.426,-0.338,0.917,-0.654,0.46,0.705,3.619,0.0
-0.443,0.905,-0.851,-0.765,-0.758,0.097,0.829,0.0
-0.976,0.655,-0.931,-0.516,0.625,0.687,1.868,0.0
0.438,-0.654,-0.452,-0.827,-0.769,0.437,1.816,0.0
-0.353,-0.958,-0.117,0.915,0.275,-0.774,3.169,0.0
-0.616,-0.826,0.446,-0.222,-0.81,0.995,0.017,0.03876
0.634,-0.45,-0.151,0.076,-0.915,0.399,1.148,0.0
-0.623,0.662,0.529,-0.171,-0.962,0.745,3.069,0.0
0.895,-0.111,-0.226,-0.681,-0.407,0.269,3.509,0.0
-0.339,0.198,-0.833,-0.36,-0.412,0.33,1.811,0.0
0.594,-0.233,0.254,0.36,-0.815,0.706,2.951,0.0
0.225,-0.035,0.264,-0.536,0.177,-0.08,3.396,0.0
0.909,0.41,0.584,-0.303,0.812,-0.733,3.893,0.0
0.181,0.018,-0.269,-0.781,-0.74,-0.683,3.064,0.0
-0.897,0.37,-0.243,-0.013,0.358,-0.073,2.846,0.0
-0.868,-0.282,0.226,0.195,-0.56,-0.783,1.109,0.0
-0.213,0.996,0.943,0.264,0.306,0.665,2.702,0.0
0.439,-0.824,0.079,0.423,0.254,0.391,0.079,0.6631
-0.368,-0.717,0.206,0.849,0.521,-0.382,2.322,0.0
0.929,-0.678,0.239,0.206,0.757,-0.812,4.09,0.0
-0.381,0.155,0.076,-0.196,0.989,0.404,1.715,0.0
-0.156,-0.626,-0.49,0.845,0.091,-0.521,3.509,0.0
-0.331,-0.291,-0.309,-0.635,-0.429,-0.128,-3.365,1.0
0.209,-0.789,0.623,-0.716,0.695,-0.747,1.65,0.0
-0.891,0.691,-0.59,-0.532,0.474,-0.643,1.122,0.0
-0.73,0.257,0.983,0.756,0.712,0.212,0.065,0.89621
-0.057,0.697,0.473,0.307,0.992,-0.027,1.157,0.04806
0.257,0.462,0.67,0.961,-0.321,0.148,3.448,0.0
0.214,-0.638,0.025,-0.776,0.911,0.498,4.317,0.0
0.736,-0.867,-0.062,-0.266,-0.39,0.162,1.964,0.0
0.853,0.966,-0.824,-0.734,-0.807,0.319,0.956,0.10955
0.2,0.055,-0.473,0.435,0.354,-0.469,1.24,0.0
-0.721,-0.172,-0.599,-0.13,0.618,0.033,4.173,0.0
-0.991,-0.469,0.388,-0.511,0.684,-0.61,2.645,0.0
-0.534,-0.729,-0.308,0.121,-0.544,0.104,1.563,0.0
0.662,0.947,-0.781,-0.952,-0.264,-0.826,1.825,0.0
0.666,0.889,-0.295,0.046,-0.681,0.956,2.296,0.0
-0.398,0.099,-0.659,0.46,0.506,-0.014,1.986,0.0
0.108,-0.368,0.93,-0.487,0.451,-0.942,2.37,0.0
-0.222,0.228,0.448,0.129,-0.112,0.167,0.031,0.80926
-0.677,0.088,0.813,0.656,0.708,0.883,0.947,0.03224
-0.421,0.4,0.108,-0.933,0.987,-0.299,2.933,0.0
0.524,-0.989,0.632,-0.846,0.519,-0.257,2.837,0.0
0.648,-0.308,-0.418,0.596,-0.779,0.331,2.344,0.0
0.527,0.4,0.852,-0.377,0.871,0.915,2.187,0.0
-0.084,0.487,0.765,-0.612,-0.243,-0.239,2.846,0.0
-0.063,0.517,-0.867,-0.115,0.79,-0.441,0.14,0.32607
-0.738,0.189,-0.118,0.376,-0.751,-0.255,0.358,0.0
0.742,0.373,0.056,-0.839,0.783,0.772,3.134,0.0
0.659,-0.855,0.141,0.866,0.513,-0.006,2.571,0.0
-0.46,0.178,-0.054,-0.951,-0.746,-0.368,0.236,0.0
0.296,-0.039,0.739,0.248,0.12,-0.679,0.672,0.00042
-0.393,0.249,0.488,-0.225,-0.392,0.214,1.371,0.0
-0.048,0.556,-0.437,-0.919,0.392,0.577,3.649,0.0
-0.129,-0.529,-0.778,-0.308,0.461,-0.006,0.109,0.0
0.057,0.077,-0.072,-0.618,0.364,0.08,0.485,0.0
0.139,-0.33,-0.813,-0.641,0.226,-0.104,2.156,0.0
-0.957,-0.276,0.713,0.93,-0.352,-0.806,0.463,1e-05
-0.907,0.533,-0.862,0.496,0.065,-0.792,0.62,0.0
-0.186,-0.399,-0.079,0.879,0.474,0.397,0.485,0.06256
-0.169,0.953,-0.562,0.31,-0.177,-0.45,2.85,0.0
-0.375,0.022,0.68,-0.492,0.885,0.764,2.052,0.0
0.015,-0.762,0.717,-0.942,0.734,0.704,3.697,0.0
0.418,-0.752,0.071,0.106,0.557,0.839,2.859,0.0
0.928,0.086,-0.274,0.318,-0.333,0.007,1.288,0.0
-0.347,-0.005,-0.824,0.607,0.567,0.893,1.576,0.0
0.442,0.088,0.627,0.52,-0.747,0.114,0.79,0.00074
0.34,0.914,0.241,-0.616,-0.854,0.149,1.117,1e-05
-0.0,0.352,0.451,-0.077,-0.666,0.187,1.58,0.0
0.651,-0.757,-0.273,-0.226,0.071,-0.395,0.14,0.086
-0.173,-0.755,0.376,-0.722,-0.43,0.725,1.436,0.0
-0.175,0.773,-0.549,-0.416,-0.96,-0.605,0.083,0.052
-0.661,-0.355,-0.538,0.978,0.504,0.377,2.217,0.0
-0.016,0.045,-0.223,0.07,0.607,0.809,0.458,0.36244
0.417,-0.812,0.522,0.557,0.807,0.512,1.759,0.00023
-0.646,-0.458,-0.591,0.313,0.544,-0.7,1.065,0.0
-0.611,-0.674,-0.525,-0.493,-0.066,0.001,2.54,0.0
-0.482,-0.302,-0.462,-0.647,0.637,0.302,2.828,0.0
0.096,0.768,-0.065,0.537,-0.457,0.219,3.252,0.0
0.714,0.294,-0.809,-0.753,0.03,0.868,4.308,0.0
-0.664,0.579,-0.51,0.778,-0.184,0.472,0.371,0.08853
0.283,0.806,0.942,-0.578,-0.576,-0.564,3.335,0.0
-0.634,0.351,-0.986,0.954,0.406,0.148,0.956,0.0
0.385,0.097,-0.459,-0.453,-0.834,-0.496,2.641,0.0
-0.491,0.388,-0.092,0.284,-0.806,0.743,1.401,0.0
0.103,0.739,0.7,0.175,-0.564,0.79,0.231,0.94706
-0.931,-0.611,0.215,0.033,-0.613,0.728,0.825,0.0
0.935,0.818,-0.619,-0.685,0.939,-0.844,0.777,0.29141
0.813,-0.337,-0.113,0.672,-0.173,0.791,3.304,0.0
-0.775,-0.397,0.834,0.699,-0.278,0.416,0.642,0.0
-0.671,-0.826,0.07,0.312,-0.7,0.999,3.374,0.0
0.6,-0.74,-0.908,0.674,-0.362,-0.144,2.1,0.0
0.572,0.245,0.05,0.846,-0.872,-0.51,1.445,0.0
-0.409,0.395,-0.515,-0.091,0.328,-0.124,2.191,0.0
-0.484,-0.051,0.189,0.757,0.714,-0.472,1.969,0.0
0.372,0.393,0.354,0.186,0.629,0.661,1.611,0.0008
-0.395,-0.941,0.341,0.876,0.683,0.573,2.444,0.0
-0.419,0.842,-0.647,-0.173,0.06,-0.585,2.558,0.0
-0.666,0.829,0.849,-0.854,-0.183,-0.235,1.309,0.0
-0.225,-0.987,-0.94,-0.365,-0.501,0.559,0.14,0.00019
0.935,0.266,0.332,-0.476,0.685,0.444,3.23,0.0
0.171,-0.26,-0.593,-0.916,-0.029,-0.672,0.537,0.0
-0.54,0.871,0.25,0.376,0.495,0.775,3.221,0.0
0.318,0.561,0.782,0.426,0.222,0.637,1.222,0.15762
0.481,0.027,0.798,-0.807,0.059,0.361,1.528,0.0
0.606,0.945,-0.313,-0.298,-0.594,-0.644,2.977,0.0
-0.513,0.396,0.008,0.12,-0.104,-0.247,1.532,0.0
-0.052,-0.71,-0.9,-0.8,0.357,0.686,0.65,0.0
0.619,-0.79,0.218,0.364,-0.523,-0.202,0.188,0.13017
-0.502,-0.173,-0.301,0.235,-0.898,-0.688,3.13,0.0
-0.764,0.178,-0.837,0.297,-0.571,0.098,1.44,0.0
0.416,-0.341,-0.575,0.486,-0.998,0.872,4.077,0.0
-0.883,0.088,0.513,-0.161,-0.695,-0.679,3.815,0.0
-0.107,-0.421,0.692,-0.824,-0.037,0.154,0.934,0.0
0.745,0.741,-0.514,-0.483,-0.669,0.032,3.649,0.0
-0.063,-0.642,-0.861,-0.496,-0.055,-0.829,-3.754,1.0
-0.812,0.446,-0.853,0.414,-0.797,0.905,0.074,0.09872
0.698,0.582,-0.104,-0.961,-0.855,-0.311,0.629,0.01074
-0.78,-0.359,-0.41,0.004,-0.803,-0.816,2.348,0.0
0.287,0.079,0.276,0.169,0.471,-0.268,4.147,0.0
0.767,0.223,-0.895,0.184,0.9,0.696,2.693,0.0
-0.034,-0.156,-0.923,0.672,0.341,0.241,2.676,0.0
-0.659,0.829,0.865,0.305,0.746,-0.38,1.209,0.01017
-0.301,-0.58,-0.286,-0.626,-0.68,-0.059,-0.34,0.00242
0.563,-0.269,0.687,0.321,-0.169,-0.481,1.632,0.0
0.154,-0.798,-0.604,-0.012,0.355,-0.044,2.03,0.0
-0.813,0.085,0.363,0.234,0.286,-0.447,2.532,0.0
0.089,0.934,-0.365,0.43,0.647,0.528,2.034,9e-05
0.887,0.882,-0.402,-0.696,-0.111,0.362,0.065,0.98631
-0.266,0.16,0.509,-0.095,-0.851,-0.78,3.745,0.0
0.613,0.98,0.372,0.967,-0.549,0.505,2.964,0.0
-0.858,0.059,-0.494,-0.817,0.251,0.827,1.584,0.0
-0.754,-0.69,-0.325,-0.948,-0.433,-0.263,-1.187,0.54176
-0.287,-0.461,0.13,0.037,-0.594,0.628,3.348,0.0
-0.838,-0.081,0.292,0.755,0.38,0.336,3.876,0.0
-0.045,-0.737,-0.137,0.751,0.437,0.442,3.619,0.0
0.962,-0.895,0.495,0.759,0.949,0.968,2.248,0.0012
-0.951,-0.034,0.658,-0.988,0.124,-0.612,2.61,0.0
0.936,-0.218,-0.972,-0.225,-0.739,-0.495,0.415,2e-05
0.084,0.201,0.388,-0.707,-0.683,-0.193,3.649,0.0
-0.42,-0.993,0.779,0.676,-0.337,0.09,2.724,0.0
-0.028,0.539,-0.84,0.584,0.456,-0.927,0.17,0.23677
0.503,0.044,-0.978,0.761,0.189,0.636,3.54,0.0
0.795,-0.743,-0.53,0.794,-0.163,-0.751,0.052,0.29459
-0.827,0.21,0.455,-0.561,-0.632,-0.255,2.366,0.0
-0.743,0.57,-0.037,-0.65,0.196,-0.363,3.732,0.0
-0.961,-0.495,-0.084,-0.044,0.494,0.503,0.965,0.0
0.365,-0.628,-0.316,-0.911,0.049,-0.376,3.889,0.0
0.165,0.313,-0.523,-0.441,-0.085,0.02,1.737,0.0
-0.051,-0.263,-0.131,0.065,-0.006,0.509,2.885,0.0
0.651,-0.151,-0.363,0.446,0.385,0.913,1.672,0.00051
0.452,0.313,-0.251,-0.887,-0.723,-0.805,2.746,0.0
0.199,0.476,0.175,-0.75,0.342,0.549,0.367,0.6806
0.744,0.966,0.904,0.693,0.38,-0.816,0.659,0.77468
0.576,0.737,-0.164,-0.879,0.466,-0.776,0.423,0.3444
-0.597,0.001,-0.595,-0.369,-0.683,0.599,0.266,0.0
-0.04,-0.604,-0.192,-0.52,0.889,-0.087,2.344,0.0
-0.383,0.81,0.952,0.197,-0.559,-0.807,1.68,0.0
-0.108,0.257,0.63,0.554,0.817,0.876,2.008,0.0
-0.133,0.163,-0.217,0.301,0.857,0.24,0.703,0.0086
0.757,0.375,-0.476,-0.18,0.292,-0.743,2.772,0.0
0.194,0.965,-0.031,0.988,-0.29,0.117,3.103,0.0
-0.217,0.399,0.788,-0.87,0.742,-0.682,2.785,0.0
0.515,-0.836,-0.422,-0.843,-0.343,0.446,1.41,0.0
-0.222,0.201,-0.832,-0.719,0.342,-0.849,2.693,0.0
-0.33,0.753,0.127,0.185,-0.606,-0.225,2.571,0.0
-0.541,-0.824,-0.955,-0.055,0.797,-0.572,1.873,0.0
-0.463,-0.806,-0.501,0.229,0.87,-0.769,0.388,0.0
0.775,-0.498,-0.601,0.412,0.746,0.441,2.728,0.0
-0.053,0.758,-0.208,-0.769,-0.199,-0.349,2.326,0.0
-0.818,-0.456,-0.289,0.228,-0.574,-0.939,3.693,0.0
0.698,-0.532,0.757,0.717,0.363,0.502,0.55,0.73504
0.798,-0.214,0.503,0.187,-0.101,-0.23,1.624,0.0
-0.54,-0.515,-0.518,-0.936,0.954,-0.562,3.287,0.0
-0.583,0.035,0.547,-0.702,-0.363,0.361,0.943,0.0
0.164,-0.634,0.768,-0.591,-0.915,-0.482,0.227,5e-05
-0.959,0.822,-0.904,0.516,0.381,-0.749,0.55,0.00192
0.57,-0.267,-0.96,0.602,0.586,0.502,4.195,0.0
0.405,-0.361,0.971,-0.601,-0.269,0.892,1.528,0.0
-0.672,-0.275,0.247,-0.162,0.841,0.546,2.449,0.0
0.633,-0.306,-0.152,-0.867,-0.8,-0.048,4.317,0.0
0.75,-0.673,0.487,-0.753,-0.225,-0.456,1.96,0.0
0.021,-0.213,0.917,-0.034,0.065,-0.617,0.017,0.33128
0.906,0.715,-0.161,-0.899,0.337,-0.59,3.514,0.0
0.836,0.317,-0.238,0.026,-0.533,0.378,0.502,0.56662
-0.961,-0.422,0.159,0.104,-0.56,-0.036,0.751,0.0
0.089,-0.352,0.955,-0.01,0.231,-0.401,3.488,0.0
-0.413,0.608,-0.651,-0.17,0.209,-0.712,3.667,0.0
0.983,0.312,-0.274,-0.42,0.894,-0.748,3.518,0.0
-0.313,0.069,0.961,-0.546,0.635,0.634,1.702,0.0
-0.156,-0.331,0.745,0.881,0.148,0.757,1.397,3e-05
-0.195,0.538,0.374,-0.236,0.208,0.573,2.086,0.0
-0.457,0.977,-0.381,0.732,0.09,0.558,2.038,0.0
-0.034,0.716,0.691,0.771,0.887,0.145,2.235,1e-05
0.345,-0.922,0.99,-0.686,0.429,-0.784,0.471,0.00539
0.466,-0.467,0.91,0.707,-0.604,0.819,2.588,0.0
0.549,0.202,0.88,0.999,0.673,0.205,0.986,0.51787
-0.813,0.733,0.106,-0.433,0.424,-0.804,0.0,0.16433
0.081,-0.779,0.172,0.725,-0.382,0.84,0.72,0.01289
-0.906,-0.169,0.695,-0.424,0.521,0.018,0.301,0.00374
-0.57,0.86,0.381,0.036,0.859,0.351,2.658,0.0
-0.334,-0.669,0.448,-0.644,0.674,-0.415,3.108,0.0
0.617,-0.128,0.721,-0.046,0.87,-0.985,1.711,0.0
0.891,0.019,0.811,0.983,0.404,-0.372,1.091,0.16515
0.068,0.956,0.611,0.821,-0.521,0.938,0.354,0.94174
0.96,-0.328,-0.409,-0.395,-0.743,-0.66,1.99,0.0
0.027,-0.775,-0.58,-0.87,0.904,0.853,4.313,0.0
0.71,0.107,0.433,-0.47,0.282,0.579,3.378,0.0
-0.641,0.893,0.266,-0.184,0.78,-0.116,1.803,0.0
0.782,0.426,0.312,-0.04,-0.831,0.641,1.144,0.02027
-0.215,-0.45,0.548,0.483,-0.849,0.622,0.921,0.0
0.313,0.635,0.953,0.629,0.16,-0.932,2.313,0.0
-0.909,-0.71,-0.297,0.697,-0.449,-0.414,0.738,0.0
-0.268,-0.54,0.776,-0.302,0.763,-0.4,3.466,0.0
0.706,-0.455,-0.463,0.587,0.182,0.413,0.035,0.9122
0.261,0.098,0.52,0.632,0.256,0.183,1.624,0.0
-0.364,0.874,-0.37,-0.724,0.338,-0.838,3.291,0.0
0.389,-0.448,0.115,0.954,-0.65,-0.938,0.1,0.084
-0.614,-0.335,0.738,-0.966,-0.117,0.169,1.986,0.0
0.748,-0.382,-0.119,0.876,0.625,0.805,3.61,0.0
-0.481,-0.994,-0.235,0.108,0.294,0.272,1.279,0.0
0.528,-0.896,0.358,-0.502,0.565,0.74,0.201,0.6306
