-0.395,0.266,-0.641,0.807,0.373,-0.414,0.869,-0.22,0.528,0.26535
-0.097,-0.278,0.839,-0.274,-0.145,0.967,0.494,0.649,1.707,0.02002
-0.222,0.531,0.317,-0.254,0.031,0.271,0.331,0.276,0.527,0.88425
0.695,0.656,0.989,-0.818,-0.063,0.242,-0.311,-0.278,-0.247,0.98263
0.538,-0.991,0.457,0.213,-0.678,-0.068,0.967,-0.46,0.595,0.13501
0.103,0.387,0.283,-0.05,-0.642,-0.393,-0.4,-0.561,-0.949,0.65714
-0.251,0.045,0.92,-0.204,-0.991,-0.672,-0.058,-0.994,-1.084,0.11803
-0.84,-0.003,-0.874,-0.801,-0.372,0.865,-0.47,0.681,-0.244,0.28369
0.614,0.545,0.898,0.73,0.301,0.894,0.92,-0.353,1.233,0.95806
-0.465,-0.504,-0.684,-0.304,-0.196,0.633,0.006,-0.918,-1.217,0.36835
-0.794,0.641,-0.588,-0.096,0.444,0.321,-0.394,-0.903,-1.21,0.41181
0.866,-0.056,-0.364,0.162,0.03,0.053,-0.644,0.459,0.198,0.75264
0.593,-0.282,-0.255,-0.656,0.128,0.884,-0.255,0.887,0.836,0.60258
-0.895,0.564,-0.315,0.394,-0.692,0.048,-0.424,0.585,-0.11,0.30877
-0.935,0.895,-0.478,0.346,0.389,-0.944,0.824,0.312,0.682,0.41403
0.508,-0.367,-0.315,0.008,0.093,0.373,0.641,0.085,0.778,0.63006
-0.241,-0.474,0.631,-0.562,-0.215,-0.782,0.249,-0.371,-0.36,0.09323
0.929,-0.797,0.004,0.467,0.381,0.219,-0.121,-0.404,-0.174,0.69469
0.17,-0.322,0.662,-0.337,0.537,0.485,0.998,-0.474,0.966,0.17807
-0.912,-0.92,-0.468,0.516,0.952,-0.894,-0.615,0.647,-0.389,0.09181
-0.788,-0.723,0.987,-0.789,0.009,0.913,0.572,-0.085,0.169,0.3692
0.684,-0.164,-0.206,0.502,-0.999,0.193,0.854,0.366,1.112,0.68635
-0.762,0.867,-0.183,0.496,-0.953,-0.536,0.823,-0.74,-0.336,0.39116
0.621,-0.333,-0.669,0.333,0.732,-0.596,-0.214,-0.18,-0.622,0.98979
-0.27,-0.462,0.572,-0.08,-0.612,0.435,-0.739,0.494,-0.405,0.38171
0.507,0.598,-0.667,0.165,-0.377,0.81,-0.672,-0.447,-0.774,0.91014
-0.492,-0.471,-0.014,0.313,-0.297,-0.006,0.365,0.877,0.803,0.03974
-0.846,-0.768,-0.481,0.557,-0.952,0.651,-0.163,-0.238,-0.865,0.14319
-0.274,-0.562,0.774,0.983,0.859,-0.762,0.164,0.448,0.622,0.33879
0.993,-0.531,-0.2,0.404,0.098,-0.12,0.095,0.016,0.394,0.60419
-0.844,-0.748,-0.226,0.915,0.987,0.209,-0.94,-0.047,-1.297,0.70043
0.049,-0.877,0.007,-0.419,0.311,-0.592,-0.985,0.838,-0.421,0.21069
0.736,0.567,0.85,-0.894,0.695,0.886,-0.237,-0.195,1.146,0.1384
0.048,-0.585,0.972,0.867,0.481,-0.598,-0.932,0.828,0.099,0.39559
0.118,0.22,-0.349,-0.535,0.416,-0.735,-0.941,0.515,-0.39,0.33873
-0.262,-0.384,0.317,-0.294,0.038,-0.285,0.201,-0.137,-0.205,0.25025
-0.611,0.167,0.775,0.5,0.05,0.387,0.057,0.499,0.826,0.10259
-0.876,-0.612,0.762,0.412,-0.22,-0.001,0.162,0.813,0.489,0.16473
-0.348,-0.82,-0.755,0.584,-0.677,-0.067,0.966,-0.19,-0.209,0.6277
0.303,-0.539,0.508,0.407,-0.328,0.233,0.39,0.933,1.188,0.70285
-0.084,0.373,-0.486,0.423,-0.77,0.425,-0.419,-0.795,-1.223,0.88502
0.454,-0.43,-0.272,-0.054,0.837,-0.946,0.97,0.581,0.921,0.84739
0.099,0.795,-0.115,0.5,0.817,-0.514,-0.25,-0.833,-0.631,0.74669
-0.046,0.548,-0.264,0.214,0.844,0.119,0.824,0.593,1.831,0.23099
-0.281,0.715,-0.273,0.844,-0.759,-0.724,0.938,0.011,0.509,0.63452
-0.639,-0.009,-0.222,-0.675,0.754,0.945,-0.498,0.113,-0.363,0.5631
-0.826,-0.247,-0.448,0.802,-0.409,0.711,-0.87,-0.209,-1.08,0.14161
-0.982,-0.649,-0.418,0.82,0.563,0.839,0.589,0.571,1.132,0.07337
0.117,-0.291,0.038,0.258,0.201,-0.288,-0.55,0.053,-0.622,0.94094
-0.319,-0.677,-0.148,0.615,0.4,0.52,0.392,-0.55,-0.109,0.36012
0.637,0.774,-0.66,0.371,0.575,-0.036,0.752,0.971,2.027,0.76105
0.045,0.233,-0.912,-0.745,-0.511,-0.57,-0.334,0.161,-0.877,0.81151
-0.524,-0.509,-0.665,0.627,0.115,-0.034,0.996,-0.886,-0.356,0.47987
-0.963,0.642,0.66,0.176,-0.569,-0.209,0.316,-0.855,-0.703,0.32032
-0.439,-0.413,0.563,-0.807,-0.793,0.255,-0.699,-0.796,-1.637,0.15459
0.518,0.653,-0.189,0.583,0.098,-0.694,-0.022,0.309,0.946,0.18847
-0.334,-0.51,-0.304,0.574,0.144,0.33,-0.363,0.136,-0.252,0.22925
-0.829,-0.681,0.29,-0.02,0.852,0.577,-0.615,0.562,-0.428,0.74161
0.063,-0.049,0.59,0.059,-0.43,-0.514,0.605,0.383,0.491,0.9138
-0.722,-0.506,0.759,-0.86,-0.473,-0.243,-0.681,0.713,-0.701,0.39695
0.235,0.972,-0.618,-0.736,-0.924,0.575,0.685,-0.473,0.55,0.2813
0.543,-0.289,-0.659,0.875,0.38,0.173,0.38,-0.357,0.296,0.63785
0.456,-0.234,-0.349,0.542,0.995,-0.567,0.127,0.596,0.734,0.80096
-0.141,-0.602,0.408,-0.855,0.846,0.38,0.514,0.251,0.955,0.03007
0.347,-0.855,-0.983,-0.324,-0.616,0.35,-0.583,-0.29,-0.757,0.04177
-0.214,-0.266,0.355,-0.836,-0.905,-0.119,0.918,0.305,0.676,0.14559
-0.071,-0.873,-0.608,0.999,0.382,-0.219,-0.245,-0.815,-1.433,0.68474
-0.177,-0.109,-0.577,0.947,0.839,-0.23,0.983,-0.066,0.835,0.4905
0.476,0.3,0.875,0.404,-0.79,-0.977,0.201,0.148,0.016,0.92618
0.18,-0.637,-0.625,0.855,-0.572,0.33,-0.664,0.453,-0.313,0.43172
-0.057,-0.154,0.329,0.967,0.485,0.283,0.512,0.174,1.077,0.26354
-0.888,-0.814,-0.388,-0.714,-0.698,-0.934,-0.885,-0.306,-2.618,0.54853
0.265,0.459,-0.168,0.935,-0.255,0.46,0.134,-0.444,0.25,0.53155
0.436,0.323,0.812,0.566,-0.977,0.477,0.923,0.234,1.748,0.11755
-0.62,-0.06,0.683,0.937,-0.827,0.727,-0.826,0.631,-0.167,0.45263
0.908,0.874,-0.826,0.122,0.775,0.198,-0.2,-0.238,0.271,0.86801
-0.404,-0.072,-0.565,0.48,0.935,-0.201,0.398,0.953,0.865,0.91806
0.536,-0.327,0.325,0.322,-0.979,0.755,0.905,-0.875,0.061,0.74996
-0.575,-0.894,0.82,0.138,-0.146,-0.619,-0.042,0.705,-0.011,0.36668
0.587,0.736,-0.001,0.33,-0.256,0.554,0.984,-0.658,0.782,0.86001
-0.441,-0.074,-0.985,-0.509,-0.284,0.828,0.705,0.781,1.111,0.22274
-0.339,0.257,0.164,0.675,-0.273,0.178,0.145,-0.843,-0.613,0.66991
0.011,-0.185,-0.162,-0.812,0.903,0.321,-0.975,0.699,0.09,0.0837
0.005,-0.933,0.952,-0.13,-0.246,-0.501,-0.01,0.838,0.443,0.35827
-0.462,-0.406,0.578,0.678,-0.696,-0.284,0.173,-0.422,-0.495,0.17831
-0.407,-0.674,0.191,-0.02,0.084,0.86,0.411,-0.638,-0.341,0.49176
-0.593,0.227,0.511,0.841,-0.741,0.169,-0.138,-0.686,-0.869,0.559
-0.402,-0.465,0.211,-0.203,0.516,-0.22,0.657,-0.967,-0.444,0.2314
0.558,-0.82,0.994,0.012,-0.376,0.974,0.578,-0.132,0.165,0.91679
0.53,-0.358,-0.005,0.659,-0.363,0.552,-0.64,0.685,0.053,0.94587
-0.262,0.551,-0.877,-0.464,-0.924,0.781,0.847,-0.618,0.358,0.0835
0.027,-0.729,-0.453,-0.188,-0.531,0.853,0.872,-0.301,0.417,0.24781
-0.026,0.308,-0.273,-0.315,-0.708,-0.338,-0.483,0.174,-0.764,0.88231
0.903,0.131,-0.601,-0.572,0.996,0.803,0.798,0.222,1.527,0.76623
-0.853,0.177,-0.359,-0.062,-0.958,0.865,-0.168,0.678,0.261,0.13106
-0.629,-0.612,0.713,-0.059,0.071,-0.435,-0.641,-0.097,-1.047,0.25922
0.386,0.918,0.085,0.564,0.125,-0.384,-0.678,-0.013,-0.454,0.98594
0.298,-0.212,-0.645,-0.244,0.89,-0.176,-0.748,-0.381,-0.844,0.35593
-0.705,-0.058,-0.578,0.544,-0.369,-0.191,0.924,-0.507,-0.043,0.07923
0.427,-0.499,0.855,0.284,0.715,-0.576,0.099,0.048,0.227,0.74851
-0.508,-0.83,0.942,0.994,-0.876,0.127,0.241,0.154,0.034,0.36121
0.156,0.153,0.122,0.637,0.545,-0.02,0.224,-0.058,0.4,0.95536
0.615,0.998,-0.486,-0.979,-0.406,0.716,0.071,0.128,1.416,0.06315
-0.181,-0.472,0.084,0.829,0.719,-0.661,-0.718,-0.317,-0.885,0.29993
-0.327,-0.537,0.639,0.002,0.091,-0.951,-0.628,0.634,-0.571,0.5866
-0.518,0.458,-0.673,-0.266,0.102,-0.167,0.583,-0.98,-0.602,0.27614
0.985,0.841,0.656,-0.51,-0.484,0.026,-0.488,-0.017,0.799,0.16035
-0.93,-0.227,0.138,-0.287,-0.53,0.629,0.196,-0.301,-0.308,0.01919
-0.612,-0.818,-0.781,-0.074,-0.444,-0.179,0.04,0.092,-1.016,0.61108
0.262,0.871,0.169,0.448,-0.976,0.039,0.813,-0.927,0.068,0.77379
0.33,-0.27,-0.366,-0.658,-0.627,-0.343,-0.566,-0.97,-1.556,0.13289
-0.495,-0.693,-0.223,0.25,-0.009,-0.777,-0.511,0.849,0.047,0.00489
0.069,-0.104,0.344,-0.326,-0.73,0.498,0.722,-0.617,0.431,0.00742
-0.02,-0.101,0.967,0.813,-0.772,-0.037,0.889,-0.719,0.096,0.64487
-0.486,0.567,0.028,-0.828,0.147,-0.319,0.245,0.472,0.32,0.59118
0.46,-0.744,-0.693,-0.519,0.79,0.107,-0.198,-0.37,-0.163,0.04057
-0.89,-0.819,0.732,0.86,0.715,0.566,-0.747,-0.757,-1.321,0.37902
0.942,-0.043,-0.569,-0.416,-0.956,0.332,0.698,0.029,0.771,0.51698
-0.669,0.912,0.537,0.339,0.572,-0.529,-0.922,-0.156,-1.039,0.76443
0.179,-0.927,0.077,0.79,0.5,-0.726,-0.049,0.987,0.708,0.40477
-0.684,0.779,0.128,-0.966,-0.399,0.035,0.28,-0.275,0.349,0.01335
0.517,0.684,0.426,-0.161,-0.538,0.95,-0.909,-0.439,-0.154,0.29937
-0.554,0.248,0.785,-0.875,-0.219,0.319,0.637,0.087,0.676,0.12373
-0.596,0.627,-0.392,-0.67,-0.852,0.068,0.186,0.777,0.613,0.18907
-0.578,-0.812,0.882,0.733,0.792,0.299,0.583,-0.523,0.083,0.45431
-0.48,-0.35,0.834,0.63,0.221,-0.862,0.882,-0.607,-0.198,0.57619
-0.253,-0.174,-0.469,0.686,0.896,0.699,0.31,0.722,1.125,0.58558
-0.98,-0.984,0.76,0.362,-0.481,-0.248,0.362,0.086,-0.094,0.07962
-0.162,-0.796,0.032,0.416,-0.878,0.239,-0.078,-0.236,-0.56,0.24034
-0.157,0.237,0.035,0.092,-0.946,0.411,-0.894,0.565,0.093,0.007
-0.411,-0.156,-0.849,-0.628,0.852,-0.075,-0.579,-0.253,-0.825,0.01335
-0.891,-0.462,0.176,-0.39,-0.007,0.021,0.166,-0.945,-1.268,0.29345
-0.815,-0.24,0.345,-0.805,0.722,0.048,0.805,-0.554,-0.301,0.62374
0.433,0.886,-0.793,0.889,0.026,0.1,-0.964,0.731,0.091,0.83279
-0.148,0.665,-0.903,-0.303,0.524,-0.207,-0.002,0.928,0.554,0.85915
0.011,0.945,0.732,-0.992,-0.643,-0.947,-0.521,0.164,-0.401,0.46721
0.894,-0.305,0.2,-0.405,-0.907,0.176,0.913,0.316,1.149,0.58352
-0.825,0.652,0.814,-0.014,-0.985,-0.889,-0.135,-0.587,-1.579,0.84096
0.187,-0.858,-0.958,-0.301,0.99,0.193,0.999,-0.501,0.662,0.03985
-0.637,-0.909,-0.003,-0.654,-0.553,-0.364,0.582,-0.781,-1.306,0.51326
0.57,-0.222,-0.222,0.178,-0.812,0.304,-0.363,0.83,0.526,0.48893
0.783,-0.672,0.949,-0.257,0.224,0.601,0.783,0.352,1.601,0.44841
0.667,-0.8,-0.389,0.697,-0.285,0.013,-0.702,0.658,0.076,0.38499
-0.002,-0.424,-0.939,-0.137,-0.153,0.927,-0.234,-0.44,-0.934,0.75789
-0.093,0.975,0.561,-0.198,0.388,-0.061,-0.486,-0.225,-0.527,0.97637
0.039,0.561,-0.64,0.389,-0.787,-0.885,0.303,0.153,0.547,0.02951
-0.302,-0.298,-0.949,-0.807,0.063,0.616,0.263,-0.09,-0.169,0.32754
-0.755,-0.533,0.062,-0.319,-0.121,-0.907,0.755,0.023,0.145,0.05638
0.362,-0.403,0.376,0.048,-0.58,0.896,0.663,-0.368,0.377,0.65644
0.281,-0.314,-0.101,-0.915,0.784,-0.537,0.618,-0.95,-0.277,0.26689
-0.918,-0.763,0.099,-0.298,-0.264,-0.193,-0.629,0.736,-1.287,0.92919
-0.304,0.175,0.706,-0.069,0.374,0.02,-0.675,0.817,0.44,0.20903
0.722,-0.159,-0.207,0.19,-0.28,0.748,-0.918,0.614,0.083,0.76146
-0.495,0.422,-0.799,0.956,-0.244,0.757,0.328,0.919,1.356,0.26375
-0.281,0.83,-0.786,-0.626,0.298,-0.124,0.223,-0.087,-0.008,0.56922
-0.093,-0.7,0.336,-0.377,0.231,0.277,-0.227,-0.583,-0.915,0.52982
0.938,-0.968,-0.124,0.202,0.72,0.497,0.166,-0.417,0.057,0.69541
0.592,0.539,0.472,0.332,0.788,0.553,0.109,0.318,1.92,0.07406
-0.463,0.382,-0.725,0.849,0.594,-0.611,-0.75,-0.476,-1.401,0.81707
0.79,-0.818,0.178,0.613,-0.577,0.493,0.935,0.652,2.242,0.00829
-0.285,-0.749,0.377,0.643,0.716,-0.985,-0.15,0.794,-0.06,0.75277
-0.99,-0.151,0.842,-0.621,-0.461,0.155,-0.542,0.769,-0.181,0.13605
0.818,0.744,-0.331,-0.735,-0.179,-0.638,0.57,0.204,0.753,0.75719
-0.927,-0.695,-0.292,0.859,0.265,0.173,0.606,0.997,0.77,0.62115
-0.793,0.7,-0.003,0.729,0.616,-0.936,-0.998,-0.895,-1.711,0.42494
-0.235,-0.677,-0.732,-0.517,-0.998,0.084,0.266,-0.384,-0.838,0.31099
0.552,0.047,-0.712,-0.992,-0.858,0.523,0.313,-0.481,0.279,0.01056
0.643,-0.594,0.655,0.994,0.383,-0.331,-0.576,0.015,-0.08,0.53493
-0.528,-0.794,0.332,-0.829,-0.604,-0.876,-0.99,0.573,-1.745,0.75314
-0.825,-0.35,-0.313,-0.635,0.228,0.099,0.305,-0.639,-0.898,0.35006
0.977,-0.51,-0.378,-0.567,-0.915,0.736,0.845,0.724,1.588,0.38598
-0.475,0.367,0.959,0.442,-0.816,0.612,-0.126,0.527,0.327,0.7986
0.753,0.08,-0.63,0.227,-0.787,-0.671,0.561,-0.961,-0.476,0.55074
-0.65,-0.943,0.334,-0.678,-0.743,0.792,-0.238,0.706,0.07,0.09809
-0.687,-0.903,0.602,-0.559,0.098,-0.25,-0.33,0.068,-0.744,0.20282
-0.001,-0.059,-0.717,-0.395,-0.469,-0.937,-0.691,-0.485,-1.608,0.40117
-0.555,0.409,-0.977,0.927,-0.589,-0.377,-0.046,0.556,0.011,0.48329
-0.684,-0.698,0.968,0.539,-0.871,-0.421,0.901,-0.982,-0.466,0.14551
0.856,-0.854,-0.788,-0.826,-0.951,0.805,-0.754,0.074,-0.786,0.49906
-0.699,0.791,-0.423,-0.761,-0.215,-0.769,-0.204,0.897,0.233,0.29605
-0.36,-0.579,-0.596,0.061,-0.052,0.637,0.932,0.417,1.003,0.22663
-0.421,0.368,0.457,0.303,-0.067,0.636,-0.351,0.856,0.741,0.46907
-0.413,-0.972,0.265,0.081,0.746,-0.791,-0.149,0.2,-1.195,0.94458
-0.138,0.014,-0.888,0.482,0.012,0.664,0.812,-0.059,0.924,0.1428
-0.254,-0.786,-0.755,-0.365,-0.282,-0.867,0.458,0.901,0.641,0.03333
0.714,-0.206,0.154,-0.207,-0.867,-0.667,-0.776,-0.461,-1.559,0.96029
-0.874,0.011,0.448,0.355,0.381,-0.944,-0.657,0.745,-0.076,0.1211
0.916,0.624,0.084,0.213,-0.197,-0.896,0.872,-0.037,0.727,0.96497
0.208,-0.97,-0.098,-0.429,0.691,-0.25,-0.085,0.374,0.292,0.11799
0.673,0.454,-0.532,0.176,0.073,0.467,0.407,0.077,0.807,0.86372
-0.805,-0.916,-0.906,0.613,0.775,-0.233,-0.512,-0.79,-1.389,0.06321
0.904,-0.683,0.909,0.944,-0.714,0.282,-0.24,0.445,0.92,0.17427
0.766,-0.528,-0.007,0.61,0.41,-0.049,0.191,0.926,1.337,0.6259
0.531,0.419,0.475,-0.272,0.908,-0.779,-0.665,0.042,-0.388,0.93299
0.93,0.262,0.575,-0.717,-0.51,-0.694,-0.218,-0.425,-0.529,0.82472
-0.803,-0.115,-0.39,0.956,0.252,0.282,0.421,0.205,0.505,0.13333
-0.317,-0.717,-0.041,0.667,-0.142,-0.409,0.327,-0.931,-0.863,0.28409
-0.71,-0.084,-0.343,0.234,0.156,-0.777,0.204,-0.945,-1.444,0.68159
-0.275,-0.423,-0.4,-0.828,-0.847,-0.077,0.239,-0.254,-0.715,0.32008
-0.309,-0.823,0.77,0.483,0.526,-0.682,-0.35,-0.807,-1.835,0.90668
-0.036,-0.932,-0.577,0.963,0.488,0.947,-0.764,-0.249,-0.533,0.2691
-0.351,-0.71,0.768,-0.909,-0.288,-0.076,-0.475,-0.649,-1.446,0.33987
0.187,0.602,0.745,0.782,-0.116,-0.601,-0.934,-0.937,-1.531,0.87848
-0.651,-0.412,0.042,0.627,0.185,-0.821,-0.753,0.646,-0.842,0.72244
-0.824,-0.302,0.111,0.039,-0.696,-0.832,-0.316,0.592,-1.014,0.81192
0.709,-0.082,-0.877,0.45,0.998,0.632,0.776,0.035,0.973,0.92632
-0.384,-0.609,-0.141,0.517,-0.253,0.786,0.724,0.307,1.147,0.03622
-0.088,-0.479,0.115,0.811,0.006,0.888,0.903,0.958,1.349,0.9165
0.69,-0.323,0.91,0.746,-0.522,-0.502,-0.001,-0.643,-0.466,0.74917
0.565,-0.088,-0.428,-0.321,0.349,-0.286,-0.424,0.443,0.151,0.54944
0.309,-0.287,-0.987,-0.502,-0.643,-0.686,-0.629,0.162,-1.329,0.89777
0.57,0.864,0.176,0.736,0.163,-0.22,-0.21,0.267,0.733,0.60734
0.378,0.063,-0.517,-0.394,-0.835,0.665,-0.703,0.098,-0.258,0.18252
0.252,-0.198,-0.039,-0.112,-0.565,0.815,-0.508,0.042,-0.426,0.78264
-0.468,0.665,0.955,-0.097,0.658,-0.161,0.167,0.628,0.927,0.60909
0.32,0.337,0.69,-0.551,-0.511,-0.98,-0.797,-0.996,-1.447,0.24797
0.716,0.054,0.823,0.753,-0.797,-0.366,-0.353,-0.545,-0.675,0.96488
0.579,0.472,-0.761,-0.692,0.555,-0.732,0.927,-0.631,0.145,0.84352
-0.063,0.785,0.81,-0.799,-0.958,0.939,-0.114,0.673,0.881,0.46783
0.302,0.079,0.478,0.442,0.574,0.058,-0.614,0.951,0.702,0.88703
0.328,0.975,-0.512,-0.155,-0.726,-0.658,0.302,0.129,0.07,0.84751
-0.381,-0.166,-0.978,-0.015,-0.497,0.608,0.745,0.24,0.497,0.36195
0.75,0.746,0.153,0.809,-0.409,-0.264,-0.068,-0.53,-0.15,0.91615
-0.818,-0.043,-0.886,0.612,0.836,0.841,-0.841,-0.613,-0.993,0.12468
0.784,-0.735,-0.907,-0.444,0.433,-0.71,-0.893,0.071,-0.635,0.10734
-0.169,-0.473,-0.991,-0.414,0.889,-0.51,0.614,-0.124,-0.482,0.9095
-0.414,0.528,-0.478,-0.485,-0.191,-0.23,-0.196,0.355,-0.499,0.93261
-0.539,-0.398,-0.713,0.582,-0.289,-0.605,-0.225,0.879,-0.21,0.52086
0.209,0.164,-0.368,0.566,-0.735,-0.571,0.113,-0.668,-0.717,0.63827
-0.718,0.956,0.843,-0.18,0.919,-0.01,0.972,-0.998,0.827,0.07046
-0.243,0.616,0.775,-0.448,-0.242,0.349,0.131,-0.91,-0.497,0.57112
-0.529,0.416,-0.074,-0.952,0.083,0.083,0.05,0.553,-0.119,0.94946
-0.113,0.258,0.396,-0.565,0.463,-0.609,0.225,0.896,0.707,0.86325
-0.202,-0.388,0.355,0.266,0.084,-0.58,-0.594,0.939,-0.097,0.73315
-0.075,-0.466,0.32,0.396,-0.161,0.349,0.484,0.349,0.835,0.20477
0.249,0.946,0.852,0.63,-0.187,-0.87,-0.582,-0.935,-0.833,0.48604
-0.826,0.965,0.775,-0.604,-0.571,0.874,0.188,-0.674,-0.475,0.65743
0.722,0.187,0.229,-0.635,-0.212,0.358,0.371,0.021,0.791,0.52077
0.537,-0.213,0.168,-0.9,0.522,0.818,-0.932,0.879,0.293,0.76014
-0.272,-0.889,-0.205,0.05,0.641,-0.021,-0.635,-0.659,-1.469,0.45438
0.477,0.474,-0.717,0.901,0.972,-0.979,0.51,-0.359,0.259,0.84131
0.486,0.031,-0.181,-0.757,0.624,0.362,0.033,-0.685,-0.372,0.9162
-0.616,0.353,0.943,0.078,0.315,0.662,0.011,0.943,1.361,0.21615
0.35,0.457,-0.225,-0.209,-0.422,-0.718,-0.672,-0.29,-0.919,0.55055
0.781,0.899,-0.187,0.665,-0.131,-0.785,0.165,0.148,0.548,0.82379
0.24,0.381,0.897,-0.641,-0.109,0.617,0.377,0.931,1.966,0.10249
-0.904,0.837,-0.355,0.413,-0.486,0.791,0.754,0.162,1.16,0.10197
-0.444,-0.348,0.579,-0.057,0.886,-0.718,0.502,-0.93,-0.998,0.86296
0.13,-0.412,0.853,-0.343,0.583,0.717,-0.236,0.706,0.759,0.64772
-0.25,-0.55,-0.159,-0.714,0.778,-0.817,-0.225,-0.822,-1.678,0.72394
0.303,0.794,0.632,0.673,0.217,0.474,-0.414,0.933,2.296,0.0072
0.71,-0.198,-0.702,0.33,-0.714,-0.651,-0.054,0.994,0.265,0.95039
0.668,-0.092,0.031,-0.331,0.513,-0.481,-0.178,-0.781,-0.54,0.38934
0.783,0.264,-0.046,-0.145,0.268,0.176,-0.925,-0.872,-0.562,0.05563
0.354,0.437,0.496,0.594,-0.811,-0.379,0.822,-0.433,0.496,0.63886
-0.368,-0.271,-0.323,0.034,-0.45,-0.072,0.716,-0.244,-0.037,0.31791
0.254,0.241,0.782,0.43,-0.242,0.335,0.013,0.973,1.09,0.98126
0.584,0.875,0.376,0.076,0.814,-0.826,0.297,-0.413,0.271,0.87234
-0.114,-0.887,0.503,0.064,-0.363,-0.452,-0.821,0.093,-0.907,0.16174
0.707,0.189,-0.392,-0.272,0.892,0.82,-0.568,0.208,0.798,0.19969
-0.286,0.682,0.88,-0.829,0.987,0.851,-0.166,-0.819,-0.547,0.91335
0.403,-0.93,-0.89,-0.356,0.346,0.133,-0.053,-0.74,-0.456,0.01087
