0.872,-0.844,-0.564,-0.28,0.168,0.26549
-0.878,0.959,-0.897,0.139,-0.465,0.72354
-0.059,-0.765,0.603,-0.524,-0.07,0.1548
0.77,0.698,-0.545,-0.761,0.645,0.25145
-0.9,-0.858,0.181,0.62,-0.433,0.19227
0.559,-0.717,0.985,-0.891,0.0,0.58456
-0.206,0.182,-0.311,0.836,-0.057,0.79647
0.974,0.145,-0.795,0.038,0.433,0.56935
0.48,0.896,0.098,-0.21,0.402,0.72957
-0.344,0.98,0.819,-0.929,0.814,0.07277
-0.704,0.049,0.894,-0.908,-0.08,0.10955
-0.552,-0.988,-0.454,0.058,-1.116,0.7573
0.25,0.346,0.415,0.299,0.417,0.50066
-0.425,-0.831,-0.038,-0.015,-0.357,0.21033
-0.381,-0.98,-0.811,-0.647,-0.682,0.29243
0.783,0.485,-0.944,-0.716,0.188,0.68946
0.937,-0.513,0.823,0.635,0.412,0.77475
0.029,-0.114,0.401,-0.358,-0.116,0.89635
0.028,-0.086,-0.818,-0.52,-0.43,0.84806
0.955,0.696,0.443,0.72,0.474,0.98986
0.176,0.484,-0.267,0.812,0.279,0.68784
0.796,-0.7,-0.336,0.864,0.141,0.64505
0.765,0.42,-0.727,0.834,0.331,0.87689
0.51,0.217,-0.876,-0.805,-0.052,0.69417
-0.932,-0.983,-0.688,0.448,-0.495,0.03998
0.017,0.614,-0.714,0.317,0.026,0.74463
0.022,0.298,-0.605,0.126,-0.104,0.9038
0.8,-0.272,-0.798,-0.524,0.15,0.31374
0.396,-0.683,0.047,-0.648,-0.194,0.56225
0.371,-0.957,0.17,0.674,-0.457,0.85434
0.018,0.769,0.418,-0.624,0.053,0.83498
0.004,0.806,0.193,-0.684,0.094,0.67968
0.716,-0.409,-0.98,-0.992,-0.185,0.53458
-0.894,-0.571,-0.184,0.597,-0.386,0.10023
-0.29,0.462,0.516,0.926,0.38,0.38194
0.081,-0.959,-0.18,0.232,-0.207,0.3959
0.731,-0.656,0.916,0.118,0.402,0.43515
0.754,0.683,-0.503,-0.8,0.143,0.88599
-0.164,-0.623,0.61,-0.629,-0.207,0.30928
-0.197,-0.967,-0.967,0.613,-1.199,0.95294
0.698,0.065,-0.326,0.474,0.293,0.83977
0.706,0.676,0.253,0.68,0.595,0.83554
-0.6,0.387,-0.792,-0.721,-0.436,0.43188
0.546,0.117,-0.552,0.077,0.291,0.39349
-0.554,0.056,0.835,-0.296,-0.146,0.40172
-0.645,-0.696,0.182,0.447,-0.309,0.18917
0.228,-0.124,-0.828,0.31,-0.022,0.47493
0.217,-0.707,-0.295,-0.206,-0.266,0.54396
0.221,0.997,-0.535,0.049,0.35,0.52871
0.73,-0.272,-0.433,-0.825,-0.014,0.63532
0.872,0.769,-0.671,0.173,0.322,0.92731
0.685,0.902,0.431,0.936,0.416,0.99013
0.195,0.517,-0.735,0.076,-0.1,0.96184
0.403,-0.194,-0.152,-0.657,0.014,0.41249
-0.678,-0.95,-0.258,-0.062,-0.54,0.17545
0.857,-0.191,-0.773,0.764,0.347,0.56814
0.025,0.887,0.617,-0.534,0.064,0.90823
0.531,0.226,-0.689,-0.938,0.281,0.1066
-0.304,-0.735,-0.182,0.856,-0.179,0.26894
-0.73,-0.957,0.312,-0.27,-0.543,0.24588
0.651,-0.135,0.883,0.274,0.341,0.93716
-0.012,-0.946,-0.842,0.497,-0.146,0.13499
-0.243,-0.32,-0.281,-0.747,-0.438,0.44527
-0.374,0.44,-0.444,-0.515,0.006,0.12888
-0.393,-0.416,0.63,-0.929,-0.459,0.56352
-0.101,-0.363,0.198,0.17,-0.202,0.69739
-0.057,-0.91,0.031,-0.744,-0.409,0.39634
0.192,-0.06,-0.872,-0.078,-0.046,0.26618
-0.165,-0.602,0.45,-0.333,-0.19,0.32009
0.987,-0.887,0.103,0.374,0.188,0.61462
0.601,0.865,-0.246,0.178,0.502,0.67338
0.121,0.827,0.077,0.226,0.931,0.03707
-0.03,-0.718,0.633,-0.515,-0.081,0.21972
-0.937,-0.595,-0.931,0.631,-0.499,0.06952
-0.92,0.076,0.538,-0.102,-0.527,0.84184
0.147,0.213,0.575,-0.09,0.206,0.74008
0.035,0.965,0.217,0.184,0.539,0.41319
0.286,-0.957,-0.555,0.722,0.012,0.25994
0.295,-0.466,0.262,-0.392,-0.033,0.50902
0.033,-0.228,0.736,-0.996,-0.045,0.38773
0.177,-0.416,0.574,0.693,0.237,0.3595
0.161,0.667,-0.192,-0.549,0.101,0.66765
-0.924,0.951,0.48,0.755,-0.223,0.86685
0.097,0.954,-0.826,-0.673,-0.122,0.7973
-0.243,0.186,-0.352,0.533,-0.054,0.57907
0.14,-0.959,0.604,0.18,0.117,0.18792
-0.226,-0.419,-0.096,-0.551,-0.545,0.73354
-0.85,0.288,-0.874,0.621,-0.072,0.02339
0.122,-0.4,-0.185,-0.833,-0.337,0.59123
-0.79,-0.683,0.862,0.79,-0.355,0.46586
-0.073,-0.481,-0.388,0.382,-0.254,0.54667
0.739,-0.589,0.714,-0.672,0.134,0.59958
0.131,0.181,-0.33,0.192,0.099,0.55803
-0.944,-0.813,0.603,-0.75,-0.732,0.35789
-0.757,-0.909,-0.444,0.309,-1.298,0.90321
-0.508,-0.261,0.164,-0.352,-0.328,0.2377
0.353,0.788,0.288,-0.517,0.858,0.1278
-0.056,0.715,-0.835,0.448,0.068,0.62467
-0.903,-0.83,0.46,-0.654,-0.597,0.19149
-0.238,-0.957,0.268,-0.899,-0.821,0.66793
-0.689,0.608,-0.164,0.764,-0.071,0.561
-0.603,-0.867,0.043,0.945,-0.404,0.40208
0.56,-0.778,0.842,-0.217,0.118,0.54828
0.379,-0.22,0.453,0.676,0.219,0.79668
0.117,-0.901,-0.069,-0.242,-0.85,0.93976
0.513,0.088,-0.858,-0.106,0.204,0.27191
0.811,0.467,0.402,0.527,0.481,0.96118
0.244,0.549,0.083,-0.702,0.204,0.55841
-0.744,-0.378,0.425,0.091,-0.349,0.24523
0.662,0.296,0.706,0.826,0.689,0.68473
-0.565,0.745,-0.404,-0.55,-0.204,0.48355
0.772,0.153,-0.777,-0.093,0.253,0.68246
0.413,-0.642,0.093,-0.708,0.069,0.15298
-0.891,-0.533,-0.804,0.596,-0.459,0.07036
-0.575,-0.255,0.625,-0.369,-0.456,0.71528
-0.357,-0.755,0.772,-0.631,-0.35,0.37241
0.434,-0.226,0.937,0.852,0.599,0.28797
-0.655,0.972,-0.446,0.721,0.056,0.48198
-0.777,0.201,0.776,0.476,-0.049,0.37128
0.678,0.223,-0.979,0.425,0.329,0.55748
0.754,-0.875,-0.696,0.035,0.12,0.2814
0.499,-0.355,-0.972,-0.433,-0.282,0.7415
-0.462,0.079,-0.396,-0.098,-0.269,0.23044
0.297,-0.639,0.643,-0.618,-0.136,0.60835
-0.634,0.4,0.351,-0.934,-0.255,0.44895
-0.644,-0.29,-0.931,-0.448,-0.393,0.00952
-0.936,-0.536,0.454,-0.991,-0.499,0.10746
0.497,0.085,-0.519,0.938,0.143,0.91273
-0.575,0.602,0.194,0.011,-0.043,0.48759
-0.376,0.675,0.808,-0.482,0.16,0.45775
-0.397,0.677,-0.958,0.37,-0.238,0.75229
0.454,-0.336,-0.64,0.825,0.342,0.14288
0.286,0.621,0.029,-0.064,0.215,0.83765
0.202,-0.654,-0.547,0.017,0.033,0.02964
0.417,-0.205,0.22,-0.591,-0.055,0.87385
0.631,-0.329,-0.569,-0.116,0.173,0.25692
0.839,0.952,-0.922,-0.753,0.452,0.54995
-0.51,0.241,0.748,-0.148,-0.134,0.70025
0.205,0.793,-0.336,0.383,0.346,0.5758
0.327,-0.2,0.564,0.714,0.413,0.30962
-0.438,0.043,0.242,-0.611,-0.223,0.30891
0.238,-0.973,0.985,0.161,0.131,0.34648
0.652,-0.573,0.311,-0.364,-0.038,0.7421
-0.217,0.414,0.198,-0.801,-0.196,0.79045
0.332,0.843,0.762,0.95,0.65,0.72983
0.361,0.427,0.505,-0.611,0.139,0.92446
0.318,-0.143,-0.807,0.417,0.285,0.02081
-0.709,-0.662,0.093,-0.488,-0.404,0.06433
0.982,0.301,-0.916,0.393,0.645,0.35446
0.711,0.1,-0.422,-0.481,0.135,0.82917
0.034,-0.739,0.067,-0.163,-0.044,0.09095
0.166,0.284,-0.425,-0.683,-0.032,0.57937
0.703,-0.023,-0.582,-0.594,0.097,0.65132
0.027,-0.491,-0.793,0.188,-0.119,0.12332
0.32,0.829,-0.849,0.097,0.099,0.84164
0.209,-0.065,0.821,0.212,0.263,0.62487
-0.747,0.35,-0.842,0.91,-0.454,0.84035
0.88,0.699,-0.044,-0.326,0.361,0.94196
-0.865,0.255,0.574,0.173,-0.188,0.38907
-0.079,-0.02,0.642,-0.536,0.174,0.04435
-0.169,-0.163,-0.854,-0.755,-0.542,0.65254
-0.076,-0.245,-0.221,0.224,-0.064,0.16056
-0.369,0.489,-0.326,0.87,-0.004,0.66646
-0.602,0.627,-0.884,-0.503,-0.523,0.76562
-0.532,0.863,-0.161,0.254,-0.238,0.91281
0.47,-0.52,0.156,0.929,0.142,0.68675
0.181,0.923,-0.481,-0.34,0.082,0.76154
-0.716,-0.965,-0.249,-0.266,-0.718,0.34505
-0.092,-0.393,0.46,-0.602,0.016,0.0349
0.085,0.522,0.726,0.036,0.502,0.35765
-0.272,-0.438,-0.825,-0.258,-0.53,0.46854
0.933,-0.38,0.266,0.202,0.355,0.71312
0.124,0.756,-0.65,0.157,0.333,0.38564
0.471,-0.189,-0.688,-0.066,0.062,0.40699
0.686,0.356,0.659,0.533,0.519,0.91787
-0.395,-0.963,-0.067,0.379,-0.963,0.83074
0.254,-0.825,0.532,0.236,-0.404,0.85257
0.756,0.943,0.444,-0.58,0.364,0.943
0.231,-0.855,-0.02,-0.394,-0.728,0.89701
-0.591,-0.23,-0.303,0.326,-0.251,0.05508
-0.605,0.288,-0.302,0.573,-0.133,0.39396
-0.91,-0.963,-0.89,-0.079,-0.864,0.27356
0.698,0.453,-0.312,-0.253,0.651,0.17576
0.417,0.092,0.689,0.336,0.39,0.78413
-0.647,0.554,-0.924,-0.804,-0.496,0.53791
0.792,-0.038,0.819,0.199,0.544,0.74679
-0.619,0.167,-0.647,-0.724,-0.766,0.89328
0.352,0.457,-0.192,-0.123,0.532,0.13561
-0.709,-0.843,0.148,0.488,-0.558,0.46418
0.051,-0.631,0.192,-0.523,-0.226,0.44361
-0.373,-0.109,-0.473,-0.48,-0.51,0.73556
-0.915,0.867,-0.598,0.482,-0.379,0.72649
0.725,-0.26,-0.175,0.168,0.165,0.8152
0.83,-0.987,-0.376,0.164,0.228,0.27758
0.923,0.892,-0.835,-0.161,0.494,0.69345
-0.745,0.226,-0.807,0.26,-0.072,0.0038
0.453,-0.254,0.572,-0.524,0.258,0.22447
0.99,-0.969,-0.968,-0.182,-0.605,0.89661
-0.864,0.023,-0.785,0.838,-0.217,0.05878
-0.248,0.85,0.466,0.365,0.3,0.5442
-0.335,0.732,0.103,0.61,0.443,0.28526
-0.029,0.778,0.876,-0.111,0.23,0.80065
0.138,0.567,0.672,0.861,0.639,0.45663
0.102,0.498,-0.135,0.827,0.889,0.01685
-0.528,-0.128,-0.338,0.266,-0.366,0.48796
0.423,-0.814,0.085,-0.81,-0.675,0.9124
0.809,0.423,0.05,-0.247,0.48,0.72994
-0.168,0.459,-0.474,0.613,0.062,0.58151
0.798,0.472,0.997,0.39,0.94,0.47093
-1.0,-0.191,-0.913,-0.045,-0.582,0.06677
-0.944,-0.367,0.316,0.191,-0.416,0.18562
0.79,0.922,0.594,0.282,0.751,0.75321
-0.086,0.347,-0.183,0.287,0.135,0.40028
-0.458,0.631,0.29,0.308,-0.018,0.72417
0.345,-0.716,-0.037,-0.113,-0.177,0.60128
-0.259,-0.352,-0.376,0.164,-0.432,0.72285
0.908,0.608,-0.398,-0.869,0.935,0.05204
-0.786,0.932,-0.278,0.298,-0.419,0.9271
0.253,0.887,0.096,-0.508,0.388,0.50055
0.246,-0.922,-0.168,0.574,-0.223,0.59846
-0.629,0.282,0.604,-0.644,-0.13,0.29804
0.502,0.239,-0.169,0.441,0.362,0.67243
-0.68,0.293,0.374,0.875,-0.108,0.71805
0.412,0.553,-0.112,-0.602,0.16,0.78754
-0.492,-0.702,-0.715,-0.374,-0.874,0.61592
-0.794,0.579,-0.426,0.318,-0.406,0.80765
0.034,-0.122,-0.165,0.287,-0.14,0.98551
0.618,0.629,0.599,0.936,0.855,0.5522
-0.342,-0.009,0.603,0.713,-0.12,0.95033
0.605,0.485,0.779,-0.586,0.356,0.88876
0.629,-0.734,-0.641,0.109,-0.023,0.47221
-0.175,-0.499,-0.89,-0.9,-0.479,0.22717
0.922,0.254,0.47,0.3,0.636,0.79008
0.829,0.757,0.843,-0.073,0.552,0.94858
0.869,0.11,0.255,0.384,0.571,0.71892
0.566,-0.158,-0.727,-0.605,-0.122,0.75289
0.878,-0.879,-0.206,0.422,0.6,0.04537
0.623,0.304,0.942,0.352,0.695,0.588
0.367,0.18,-0.774,-0.623,-0.02,0.56079
0.991,-0.032,0.125,-0.678,0.343,0.7409
-0.72,-0.085,-0.348,-0.741,-0.908,0.91786
-0.975,-0.927,0.634,-0.925,-0.512,0.08956
0.646,0.895,0.828,-0.654,0.303,0.96824
-0.008,0.589,0.544,0.467,0.266,0.79183
0.405,0.937,0.321,0.029,0.556,0.58707
-0.446,-0.108,-0.758,-0.761,-0.681,0.71681
-0.324,0.741,0.338,-0.155,0.209,0.4043
-0.782,0.219,-0.424,-0.916,-0.67,0.65796
-0.019,0.413,-0.705,0.497,0.023,0.67812
0.139,0.298,-0.097,-0.453,-0.104,0.96928
-0.637,0.857,-0.096,0.029,0.456,0.06821
-0.538,-0.911,0.862,0.272,-0.26,0.30666
-0.194,0.604,-0.369,-0.815,-0.08,0.46451
0.471,-0.433,-0.673,-0.119,0.034,0.26589
0.534,-0.54,0.661,0.568,0.074,0.84725
-0.22,-0.394,0.352,-0.359,-0.339,0.65378
-0.311,-0.873,0.307,0.165,-0.194,0.20782
0.119,-0.984,-0.016,0.956,-0.74,0.93042
-0.548,-0.398,0.519,0.485,-0.434,0.82284
0.949,-0.371,0.466,-0.95,0.228,0.62127
-0.23,-0.961,0.446,0.002,-0.915,0.90687
-0.022,-0.566,-0.945,0.961,-0.188,0.38574
-0.56,0.731,0.229,-0.62,-0.108,0.51428
0.005,-0.084,-0.249,-0.37,-0.283,0.94897
-0.206,-0.441,-0.626,0.217,-0.176,0.05985
-0.153,-0.009,-0.505,0.115,-0.125,0.20001
0.032,-0.188,-0.335,-0.572,-0.211,0.41205
-0.943,-0.166,0.518,-0.99,-0.481,0.20949
0.235,-0.914,-0.675,0.603,-0.762,0.89764
0.329,0.624,0.224,-0.549,0.02,0.98432
-0.532,0.816,0.848,0.169,0.148,0.59379
-0.471,-0.216,0.907,-0.741,-0.037,0.08397
-0.143,0.353,0.749,0.705,0.268,0.68835
-0.417,0.548,0.818,-0.502,-0.334,0.98197
0.771,0.725,-0.164,-0.587,0.279,0.89796
0.315,-0.058,-0.822,-0.271,-0.245,0.90595
0.766,0.501,-0.812,0.174,0.48,0.51177
-0.481,0.52,0.426,-0.185,-0.075,0.62477
0.269,0.032,-0.026,0.479,0.28,0.31534
-0.395,-0.184,-0.538,0.082,-0.419,0.59973
0.126,0.068,-0.724,0.313,0.013,0.49717
0.799,-0.897,0.111,-0.367,0.061,0.50513
0.821,-0.576,-0.964,0.905,-0.257,0.91137
-0.929,-0.059,-0.608,-0.36,-0.637,0.26124
0.613,-0.243,-0.905,0.624,0.212,0.41936
0.307,-0.683,-0.037,-0.758,-0.134,0.33264
-0.375,-0.292,0.445,0.464,-0.211,0.69357
-0.302,-0.386,-0.18,-0.585,-0.412,0.3794
-0.859,-0.876,-0.797,0.339,-1.038,0.61324
-0.744,-0.287,-0.513,-0.265,-0.578,0.23941
0.884,0.002,0.662,0.646,0.694,0.61064
-0.544,-0.554,-0.823,-0.94,-0.743,0.31781
0.543,-0.293,-0.761,0.242,-0.148,0.88137
-0.807,-0.419,-0.3,0.938,-0.781,0.90502
-0.553,-0.793,-0.417,-0.91,-0.933,0.55642
0.108,0.161,-0.379,0.086,0.046,0.59142
0.405,0.47,-0.86,-0.127,0.175,0.56477
0.518,-0.473,0.769,0.486,0.408,0.37083
0.7,0.821,0.316,0.25,0.694,0.64656
0.436,0.983,0.361,0.681,0.766,0.53961
-0.254,-0.564,0.648,-0.042,-0.163,0.37758
0.518,0.274,-0.021,0.939,0.562,0.492
0.299,0.714,0.25,0.941,0.866,0.30441
0.003,0.096,0.679,0.95,0.264,0.71719
0.316,0.547,-0.074,-0.881,0.524,0.10025
-0.551,-0.316,-0.885,0.107,-0.48,0.22082
-0.159,0.352,0.583,0.382,0.167,0.70872
0.975,0.152,-0.344,-0.896,0.09,0.92323
0.148,-0.416,0.783,0.267,0.234,0.23982
-0.422,0.365,-0.378,-0.872,-0.357,0.59168
0.583,0.053,0.235,0.355,0.489,0.3915
0.744,-0.295,-0.23,0.815,0.448,0.38015
-0.945,-0.98,0.877,0.847,-0.263,0.18164
0.589,-0.019,0.69,0.961,0.366,0.95833
-0.636,-0.538,-0.891,0.214,-0.705,0.48963
-0.565,0.067,0.764,0.972,0.09,0.4211
-0.035,-0.98,0.631,0.881,-0.608,0.88623
-0.502,0.676,-0.868,-0.069,0.016,0.22577
0.283,-0.933,-0.758,0.557,-0.056,0.26357
0.713,0.315,-0.935,-0.942,0.097,0.60648
-0.942,0.952,0.139,-0.373,0.632,0.01446
-0.042,0.908,-0.862,0.263,0.129,0.559
0.627,0.501,-0.469,-0.366,0.368,0.50995
-0.658,0.433,0.105,-0.392,-0.137,0.29452
-0.332,-0.262,-0.514,0.709,-0.544,0.98376
-0.551,-0.122,0.462,-0.033,-0.259,0.43213
-0.441,-0.174,-0.984,0.684,-0.041,0.00998
-0.06,0.051,0.831,0.627,0.18,0.77259
0.217,-0.545,0.107,-0.28,0.003,0.23716
-0.784,-0.048,0.354,0.96,0.106,0.0484
0.058,-0.662,-0.193,-0.283,-0.475,0.68601
0.844,-0.38,-0.749,0.019,-0.212,0.93986
-0.406,0.292,-0.685,-0.274,-0.208,0.2486
-0.296,0.596,-0.995,-0.059,0.313,0.01174
-0.415,-0.736,0.264,0.881,-0.053,0.15414
-0.331,-0.761,-0.011,-0.651,-0.769,0.66728
0.494,-0.546,-0.396,-0.38,-0.096,0.51175
0.579,-0.385,-0.656,0.754,0.106,0.61691
-0.766,0.857,-0.084,0.486,0.406,0.12566
-0.083,-0.981,-0.687,0.804,-0.666,0.71254
-0.07,0.952,0.695,-0.079,0.89,0.17331
0.316,-0.698,-0.222,-0.14,0.142,0.01154
-0.866,0.081,-0.859,0.773,-0.322,0.16204
0.789,0.251,-0.777,-0.407,0.252,0.63375
-0.616,0.024,0.636,0.252,-0.293,0.91792
0.897,0.738,0.435,-0.654,0.661,0.62517
0.731,0.577,0.083,0.393,0.841,0.33669
0.425,-0.653,-0.545,0.461,0.158,0.16779
-0.616,-0.306,-0.283,0.538,-0.596,0.87247
-0.909,0.991,-0.261,-0.638,-0.497,0.73384
-0.01,-0.946,-0.143,-0.304,-0.39,0.46059
-0.063,-0.192,-0.693,-0.772,-0.654,0.92299
