0.539,0.526,-0.123,-0.552,-0.656,-0.912,0.523,-0.791,-0.322,-0.969,-1.101,0.81709
0.662,0.374,-0.198,0.453,0.254,0.595,-0.228,0.876,0.491,0.377,1.668,0.64875
0.705,0.121,-0.936,-0.845,-0.018,0.252,-0.188,-0.26,-0.856,-0.421,-1.164,0.9381
-0.787,0.182,0.257,0.74,0.221,0.252,-0.957,-0.686,0.634,0.935,-0.508,0.17691
0.675,0.876,0.479,0.536,0.673,-0.11,0.426,-0.656,0.532,0.677,1.607,0.26445
-0.858,-0.186,0.144,0.829,-0.618,-0.63,-0.857,-0.935,-0.154,0.093,-2.071,0.15242
0.699,-0.337,0.414,0.332,-0.995,-0.74,0.241,0.761,0.449,0.698,1.612,0.01923
0.708,0.628,0.597,0.579,-0.658,0.854,0.87,-0.448,0.804,-0.12,1.399,0.84036
0.414,-0.773,0.483,-0.59,0.359,0.736,0.121,-0.029,0.085,-0.027,0.163,0.7391
-0.967,0.307,-0.85,0.533,1.0,0.933,-0.811,-0.893,-0.698,-0.422,-2.191,0.9201
-0.324,-0.975,-0.896,-0.012,0.596,-0.15,-0.684,-0.156,-0.529,-0.428,-1.514,0.25857
-0.612,-0.535,0.129,-0.86,0.589,-0.457,-0.159,0.428,0.912,0.41,0.768,0.00472
0.025,0.032,0.531,-0.11,0.961,-0.001,-0.756,0.674,-0.993,0.331,-0.105,0.42471
-0.454,0.248,-0.928,-0.769,0.611,0.897,0.261,-0.296,-0.287,0.078,-0.123,0.35184
0.429,-0.142,-0.614,0.649,0.703,-0.853,-0.83,-0.54,0.679,0.681,-0.163,0.09541
-0.597,0.013,-0.471,0.372,0.437,0.248,-0.453,0.61,0.716,0.401,0.855,0.06278
0.446,-0.518,-0.229,-0.683,0.986,0.631,0.563,-0.391,-0.776,-0.633,-0.481,0.79255
0.24,0.323,-0.444,-0.818,-0.064,0.595,-0.914,0.247,-0.376,0.824,0.16,0.05618
-0.906,-0.324,0.152,0.659,0.925,0.413,-0.917,-0.075,-0.626,0.679,-0.705,0.09271
0.513,0.857,-0.03,-0.327,0.885,0.277,0.395,0.338,-0.5,0.483,1.329,0.61498
-0.496,-0.011,-0.725,-0.3,0.399,0.876,0.924,0.854,0.219,-0.543,1.145,0.86142
0.952,0.742,-0.412,0.832,-0.167,-0.676,-0.173,-0.762,-0.971,0.16,-0.864,0.74643
-0.631,-0.068,-0.81,-0.622,-0.637,0.735,-0.111,-0.783,0.966,-0.585,-1.373,0.90383
-0.218,-0.379,0.941,-0.108,-0.387,-0.493,0.47,-0.03,-0.598,-0.859,-1.474,0.99159
0.585,0.434,0.56,-0.406,0.795,0.721,0.382,0.606,-0.262,0.422,1.831,0.50435
-0.884,0.406,-0.783,0.406,-0.672,0.669,0.962,-0.891,-0.859,0.837,-0.071,0.06056
-0.819,0.194,-0.304,-0.591,-0.181,0.869,-0.509,-0.931,-0.529,-0.169,-1.465,0.02574
-0.527,-0.075,-0.209,-0.71,-0.719,0.576,0.473,0.591,-0.425,0.95,1.07,0.03833
0.583,0.427,0.081,-0.158,-0.498,0.569,-0.753,-0.634,0.709,0.133,-0.531,0.8424
0.109,0.774,-0.659,-0.72,-0.041,-0.279,0.514,0.263,-0.543,0.026,0.398,0.47408
-0.27,-0.045,-0.966,0.043,-0.283,-0.397,0.967,0.378,0.227,-0.23,0.743,0.29714
0.457,0.364,0.082,0.437,-0.31,-0.588,-0.033,-0.358,-0.566,0.512,0.036,0.03298
-0.603,0.923,0.933,-0.345,0.851,0.73,-0.235,-0.022,-0.785,0.426,0.271,0.34587
-0.81,-0.951,-0.6,0.298,0.597,-0.501,0.181,0.536,0.928,-0.976,-0.159,0.6345
0.175,0.819,0.291,-0.733,0.76,-0.288,0.018,-0.113,-0.391,-0.817,-0.409,0.87246
0.874,-0.359,0.088,-0.917,-0.769,0.417,0.713,0.555,0.002,-0.202,1.321,0.24323
-0.476,0.693,0.407,0.447,-0.402,-0.046,0.286,0.492,-0.668,0.824,0.946,0.06297
0.226,-0.418,0.088,-0.607,0.288,-0.218,-0.966,-0.237,-0.189,0.363,-0.853,0.02945
-0.648,-0.801,-0.764,-0.949,-0.816,0.809,-0.453,0.535,0.069,0.029,-0.638,0.27409
0.709,-0.776,-0.861,0.518,-0.715,-0.125,0.942,0.47,-0.52,0.735,1.404,0.06278
0.547,-0.133,0.559,0.183,-0.007,-0.064,0.241,-0.19,0.864,-0.453,0.385,0.99364
-0.629,-0.474,0.708,-0.791,0.867,-0.113,-0.06,0.074,-0.798,-0.255,-0.695,0.3099
0.956,-0.537,-0.01,0.921,-0.661,-0.48,0.426,-0.805,-0.271,0.7,0.13,0.19525
0.499,-0.801,0.522,0.044,-0.407,-0.461,-0.763,0.38,-0.421,0.569,-0.385,0.25721
0.732,-0.624,0.91,0.262,0.548,-0.683,0.491,-0.777,-0.255,0.801,0.587,0.10543
-0.156,0.011,-0.157,0.231,-0.027,-0.606,0.796,-0.964,0.172,-0.861,-0.839,0.83042
0.133,0.851,0.771,-0.071,-0.1,0.678,0.594,-0.057,0.518,-0.61,0.668,0.9953
-0.934,-0.962,-0.983,-0.716,-0.629,0.616,0.09,-0.696,-0.31,0.79,-0.938,0.03727
-0.397,-0.68,0.766,-0.046,0.331,-0.927,0.621,-0.872,-0.981,0.999,-1.11,0.52529
0.464,-0.348,-0.402,-0.65,0.642,-0.794,-0.272,0.286,-0.954,0.508,-0.168,0.05249
0.412,0.411,0.391,0.433,0.296,0.529,-0.222,0.942,-0.368,-0.196,0.647,0.99888
0.072,0.769,0.296,0.392,-0.047,0.617,-0.345,-0.465,0.742,0.286,0.211,0.71444
0.97,-0.07,-0.555,-0.949,-0.24,0.474,-0.066,0.936,-0.477,-0.882,-0.125,0.99238
-0.629,-0.15,0.167,-0.679,-0.527,-0.616,-0.212,0.093,-0.745,0.337,-0.668,0.01182
0.914,-0.27,0.286,-0.579,0.641,0.829,-0.507,-0.947,0.015,0.635,0.019,0.18343
-0.046,0.383,-0.206,0.435,0.988,0.223,-0.172,0.721,0.475,-0.538,0.429,0.99846
0.541,-0.107,0.693,-0.27,0.086,-0.525,0.195,0.733,0.399,0.234,1.412,0.17821
-0.435,-0.546,-0.544,-0.641,-0.514,-0.77,0.392,0.353,0.239,-0.631,-1.002,0.91768
0.662,0.484,-0.827,0.015,-0.019,0.874,-0.937,0.485,-0.494,-0.789,-1.011,0.99889
0.816,0.868,-0.652,0.738,0.01,-0.027,-0.885,0.495,-0.276,0.058,-0.022,0.87239
-0.016,0.414,-0.934,-0.102,-0.111,0.797,0.237,-0.559,0.676,0.899,0.834,0.18095
-0.022,0.175,0.554,-0.603,-0.885,0.057,-0.739,0.77,0.656,-0.835,0.1,0.38731
0.022,-0.145,-0.735,-0.085,0.62,0.294,-0.505,0.52,-0.149,-0.327,-0.338,0.97729
0.784,-0.411,-0.604,-0.721,0.045,0.618,0.187,-0.782,0.36,-0.142,-0.498,0.90303
-0.252,0.77,-0.935,-0.854,0.443,-0.716,-0.834,0.134,0.081,-0.843,-1.365,0.765
0.534,-0.501,0.125,0.017,0.474,0.814,0.462,0.86,-0.969,0.96,1.694,0.23167
0.118,-0.818,0.226,-0.919,-0.711,-0.047,0.792,0.747,0.599,0.472,1.542,0.08984
-0.677,-0.353,0.358,-0.709,0.967,0.68,0.694,-0.037,-0.203,0.833,1.109,0.05256
-0.676,0.996,0.142,0.313,-0.848,-0.353,0.883,0.323,-0.6,-0.923,-0.046,0.77078
0.119,-0.609,0.275,0.513,0.675,0.81,0.902,0.572,-0.237,-0.857,1.004,0.80535
-0.915,0.625,0.639,0.149,-0.211,-0.912,-0.923,0.042,0.286,-0.827,-1.475,0.68009
0.775,-0.997,0.103,0.648,0.599,-0.397,0.861,0.263,-0.789,0.818,0.72,0.66646
-0.566,0.36,0.349,0.629,0.936,0.585,-0.624,-0.264,0.465,-0.219,-0.229,0.66795
-0.064,0.705,0.537,0.753,-0.317,0.726,-0.45,-0.797,-0.124,0.055,-0.517,0.52844
-0.778,0.522,0.845,0.196,-0.054,-0.756,-0.731,0.354,0.283,-0.97,-1.332,0.93061
0.135,-0.717,-0.483,0.828,-0.034,0.031,-0.339,0.982,0.113,0.774,0.541,0.6713
-0.302,-0.388,-0.175,0.581,-0.257,0.556,0.226,0.716,0.274,0.98,1.543,0.08779
-0.285,-0.823,-0.481,0.916,-0.982,0.156,-0.994,-0.956,-0.951,-0.787,-3.257,0.61879
-0.017,0.644,0.592,-0.802,-0.648,0.376,0.069,-0.105,-0.471,-0.824,-0.849,0.94736
0.513,0.053,0.783,0.752,0.301,-0.173,-0.381,0.023,0.302,-0.395,-0.134,0.99809
0.78,0.932,-0.697,-0.815,-0.582,-0.424,0.858,-0.526,-0.416,-0.842,-0.027,0.56381
0.484,-0.063,0.234,-0.149,-0.247,-0.816,0.151,0.633,0.552,-0.399,0.71,0.69384
-0.931,0.514,0.851,-0.073,0.09,0.653,0.709,0.249,-0.408,-0.544,0.679,0.29501
-0.222,0.093,0.59,0.681,-0.417,-0.011,0.665,-0.426,-0.927,-0.519,-0.709,0.8955
-0.199,-0.253,-0.098,-0.677,0.97,0.476,-0.067,-0.762,-0.748,-0.238,-0.856,0.10284
-0.077,0.138,-0.464,-0.53,0.617,0.302,0.843,0.348,-0.193,0.58,1.584,0.02518
0.468,-0.804,0.442,-0.82,-0.462,-0.28,0.868,-0.231,-0.573,0.274,0.235,0.2702
0.362,-0.038,-0.405,0.867,-0.267,0.554,0.115,0.789,0.661,-0.855,1.456,0.28676
0.536,0.896,-0.565,0.21,-0.027,0.996,-0.016,-0.209,0.807,-0.48,0.425,0.92404
-0.144,-0.18,0.161,0.954,0.225,0.445,0.654,0.801,-0.235,0.146,1.452,0.4487
-0.079,0.553,-0.065,-0.181,0.68,-0.852,0.615,-0.588,0.789,-0.228,0.383,0.56871
0.174,0.646,-0.566,-0.778,-0.675,-0.161,0.693,-0.615,0.156,0.231,0.383,0.08104
-0.151,0.75,-0.701,-0.311,-0.007,-0.659,0.343,0.121,0.598,-0.237,0.663,0.30081
-0.603,-0.96,-0.36,-0.703,-0.393,0.215,0.854,-0.126,0.848,-0.642,-0.121,0.5567
-0.949,0.806,-0.629,-0.782,-0.979,0.411,0.87,-0.752,0.085,-0.428,-0.51,0.38246
0.354,-0.253,-0.029,-0.499,-0.679,0.352,0.33,0.468,-0.753,0.825,0.878,0.06285
-0.323,0.182,-0.306,0.653,-0.848,0.416,0.196,-0.751,0.214,-0.232,-0.642,0.65261
0.077,0.007,0.538,0.468,0.133,-0.962,0.127,-0.976,-0.187,-0.032,-1.014,0.67982
0.899,0.066,-0.613,-0.623,-0.506,0.263,-0.51,-0.419,-0.57,0.802,-0.199,0.03655
0.522,0.227,0.965,0.466,0.727,0.958,0.417,0.526,-0.141,0.183,1.976,0.48101
0.084,-0.55,-0.269,0.766,0.799,0.776,-0.42,-0.211,-0.722,-0.556,-1.034,0.82842
0.614,-0.193,0.357,-0.916,-0.368,-0.901,-0.576,-0.96,-0.47,-0.787,-2.385,0.83448
-0.46,-0.089,-0.96,0.656,0.924,-0.305,0.206,0.36,-0.397,-0.256,0.117,0.24672
-0.982,-0.249,-0.192,-0.359,-0.778,0.382,0.66,-0.627,0.373,-0.041,-0.502,0.25677
-0.695,-0.13,-0.075,-0.663,-0.714,0.181,-0.235,-0.344,0.38,-0.512,-1.346,0.82166
-0.019,0.602,-0.909,-0.196,-0.373,-0.795,-0.997,-0.619,-0.636,0.935,-1.356,0.04807
0.214,-0.919,-0.174,-0.247,0.031,-0.537,0.868,0.998,-0.077,-0.828,0.776,0.59125
-0.319,-0.873,-0.78,0.837,-0.752,-0.185,-0.785,0.181,0.209,0.15,-0.82,0.11111
-0.473,0.841,-0.007,0.62,-0.334,-0.281,0.583,0.86,-0.839,-0.285,0.683,0.59788
-0.505,-0.787,-0.061,-0.575,0.939,-0.605,0.866,0.333,-0.761,-0.333,0.112,0.30339
-0.542,-0.636,-0.102,0.628,0.953,0.027,0.557,0.417,-0.882,-0.419,0.087,0.51081
0.757,-0.986,0.506,-0.887,-0.094,0.61,0.957,-0.446,-0.283,-0.553,0.011,0.66264
0.214,-0.357,0.688,-0.718,-0.463,-0.46,0.747,0.892,0.891,-0.694,1.21,0.79927
0.073,0.453,0.09,-0.36,0.148,-0.496,0.297,-0.6,0.534,0.295,0.533,0.03887
-0.722,-0.613,0.862,0.013,-0.796,0.71,-0.636,0.334,-0.652,0.394,-1.081,0.65816
-0.037,0.218,0.236,-0.072,-0.057,-0.536,-0.702,0.679,-0.314,-0.04,-0.672,0.99767
0.918,-0.079,-0.0,-0.457,0.584,-0.374,-0.067,0.01,0.54,-0.17,0.446,0.8951
0.3,0.236,0.453,0.574,0.617,0.958,0.143,-0.2,-0.728,0.379,0.891,0.18323
0.424,0.775,-0.079,0.053,0.803,-0.153,-0.287,-0.509,-0.961,-0.183,-0.832,0.91653
-0.191,-0.977,0.942,-0.466,-0.822,0.921,0.331,0.798,-0.356,-0.292,0.886,0.06159
0.533,0.319,0.692,-0.001,-0.839,-0.732,0.309,0.74,0.047,-0.499,0.575,0.89356
-0.508,0.063,-0.399,0.805,0.372,0.476,-0.462,-0.693,-0.421,-0.79,-1.195,0.19307
-0.648,-0.89,0.394,-0.959,0.857,-0.358,-0.677,0.869,0.716,-0.433,-0.301,0.58642
0.623,0.261,0.617,-0.668,0.246,-0.189,0.864,0.403,0.788,0.817,2.605,0.03409
-0.865,0.369,-0.56,0.275,0.103,-0.285,0.424,0.338,0.346,-0.462,0.396,0.29674
-0.661,0.566,0.588,0.577,0.44,0.62,0.988,-0.04,-0.591,-0.1,0.461,0.9761
-0.058,0.143,-0.929,-0.233,-0.266,-0.147,0.689,0.087,-0.565,0.56,0.537,0.0242
0.69,0.238,0.291,0.331,-0.872,-0.474,-0.481,-0.267,0.253,0.607,0.197,0.06094
0.293,0.797,0.706,-0.296,-0.709,0.292,0.404,-0.485,0.447,-0.286,0.145,0.96342
0.972,-0.065,0.595,-0.13,0.92,-0.717,0.983,-0.422,0.075,-0.258,0.979,0.6198
-0.029,-0.974,-0.588,0.393,-0.239,-0.497,-0.107,0.011,0.608,0.37,-0.612,0.78493
-0.945,-0.756,0.328,0.114,-0.501,0.159,0.421,-0.951,0.043,-0.6,-2.131,0.98909
0.901,-0.74,0.51,0.859,0.278,-0.065,0.37,-0.87,-0.316,-0.699,-0.508,0.66674
-0.218,-0.67,-0.891,-0.308,0.963,0.951,0.279,-0.463,0.875,0.238,0.054,0.77897
-0.434,0.519,-0.919,-0.417,0.983,-0.24,0.29,-0.318,-0.209,-0.759,-0.853,0.9413
0.596,0.234,0.721,0.577,0.833,0.383,-0.558,0.213,0.871,-0.007,0.721,0.97685
-0.615,-0.282,0.495,-0.971,-0.434,0.542,-0.992,-0.754,-0.198,-0.32,-2.366,0.77475
0.853,-0.272,0.464,-0.655,-0.066,-0.592,-0.429,-0.537,-0.781,-0.787,-1.489,0.66863
-0.893,-0.865,-0.192,0.996,-0.85,0.533,0.539,0.466,0.436,0.996,1.492,0.02009
0.311,0.409,-0.986,0.149,0.835,-0.457,0.471,-0.021,-0.554,-0.375,-0.105,0.94363
0.783,-0.115,0.575,-0.084,-0.07,-0.636,0.852,0.794,0.864,-0.964,1.328,0.95095
-0.338,0.681,0.697,-0.336,-0.629,0.009,-0.276,0.034,0.022,-0.388,-0.508,0.76863
0.767,0.93,-0.286,0.492,0.796,0.591,-0.798,0.789,-0.56,-0.154,0.274,0.97332
-0.413,0.426,0.325,-0.906,-0.541,0.087,-0.036,-0.709,-0.317,-0.389,-1.469,0.85444
0.882,0.947,-0.143,0.602,0.519,0.702,-0.859,-0.724,-0.595,0.182,-0.642,0.81154
-0.494,-0.736,-0.179,-0.905,0.855,-0.304,-0.022,0.686,-0.351,0.785,0.233,0.19415
-0.923,0.11,0.185,-0.651,-0.337,0.903,-0.195,0.695,-0.906,0.342,-0.033,0.15473
-0.672,0.84,-0.297,-0.263,-0.198,-0.302,-0.226,-0.526,0.665,-0.274,-0.027,0.0725
0.935,0.521,0.217,-0.281,0.473,-0.432,-0.933,-0.759,0.075,0.641,-0.756,0.81833
0.64,0.454,-0.585,-0.708,0.597,0.239,-0.928,0.653,0.363,0.777,0.909,0.34898
0.403,0.158,0.004,0.906,-0.633,-0.384,0.282,-0.185,0.822,0.911,1.364,0.05424
0.819,-0.74,-0.287,-0.154,0.076,0.037,-0.482,-0.912,0.132,-0.199,-1.216,0.6187
0.66,-0.607,0.583,-0.079,-0.583,0.941,0.574,-0.767,-0.561,-0.224,-0.496,0.75181
0.955,-0.293,-0.695,0.525,-0.999,-0.625,-0.01,-0.58,-0.717,0.723,-0.471,0.09302
0.977,0.74,-0.282,-0.348,0.852,0.91,0.875,0.183,0.844,-0.446,3.011,0.12571
-0.178,0.716,0.099,0.264,0.747,-0.36,0.108,0.009,-0.289,0.629,0.588,0.32155
0.28,0.004,0.34,-0.423,0.766,0.167,-0.911,-0.666,0.258,0.524,-0.473,0.17797
0.33,0.613,0.406,0.462,-0.651,0.081,-0.582,0.304,-0.146,0.735,0.501,0.32436
-0.846,0.606,0.086,-0.549,-0.989,-0.848,-0.412,-0.02,0.471,-0.707,-1.203,0.54526
-0.19,-0.373,-0.794,-0.446,0.476,0.016,-0.012,0.361,0.765,-0.124,0.431,0.25756
-0.841,0.75,0.745,-0.277,-0.656,0.095,0.33,-0.277,0.081,-0.92,-0.857,0.92409
-0.553,0.878,-0.54,0.671,0.281,0.386,0.32,0.724,-0.963,-0.659,-0.092,0.9815
0.174,-0.101,-0.478,-0.053,0.295,-0.597,0.2,0.68,0.221,-0.789,-0.101,0.98671
0.217,-0.844,0.15,0.08,-0.571,-0.858,0.572,0.259,-0.683,0.564,-0.097,0.53059
-0.432,0.961,-0.083,-0.43,0.64,-0.273,0.027,-0.577,0.02,-0.331,-0.64,0.73952
-0.959,-0.681,0.842,0.902,0.308,0.994,0.033,-0.587,-0.34,-0.699,-1.081,0.65779
0.272,0.287,0.247,-0.36,0.301,0.324,-0.33,0.2,-0.716,-0.087,-0.255,0.93524
0.774,-0.366,-0.014,0.767,0.025,-0.828,0.37,-0.837,-0.999,-0.903,-1.534,0.84604
0.285,-0.339,0.321,0.148,0.667,-0.534,0.052,-0.871,0.785,-0.433,-0.567,0.9039
0.881,0.464,0.036,0.723,-0.064,-0.977,0.285,-0.94,-0.735,-0.171,-1.108,0.97274
-0.323,0.469,-0.665,0.51,0.021,-0.035,-0.462,-0.202,-0.531,-0.94,-1.294,0.76422
-0.641,0.606,0.801,0.159,0.799,0.416,0.35,-0.475,0.235,0.653,0.779,0.31845
-0.843,0.03,-0.451,-0.568,-0.837,-0.378,-0.393,-0.246,-0.932,-0.096,-1.768,0.09123
-0.307,0.421,-0.981,-0.171,-0.547,-0.828,0.983,0.409,0.17,0.649,1.246,0.03601
-0.125,-0.717,-0.416,-0.495,-0.314,0.288,-0.223,0.752,0.947,0.334,0.853,0.10493
0.878,-0.067,-0.95,-0.006,0.077,-0.427,-0.315,-0.325,0.982,0.827,0.45,0.39086
-0.699,0.693,0.883,-0.905,-0.782,0.17,0.076,-0.734,-0.444,0.627,0.144,0.00122
0.716,-0.672,0.89,0.377,-0.564,-0.581,-0.185,0.588,-0.748,0.609,0.389,0.24088
0.969,0.028,0.662,-0.544,0.149,-0.433,-0.676,0.56,-0.533,-0.768,-0.48,0.92341
0.423,-0.697,0.96,0.769,-0.569,0.14,-0.959,-0.02,-0.765,-0.741,-1.255,0.46204
0.61,0.862,0.161,0.109,-0.051,0.882,0.609,-0.201,-0.352,0.324,1.721,0.09788
0.967,0.88,0.914,0.677,-0.961,-0.161,-0.931,0.851,-0.486,0.69,0.721,0.54578
-0.318,-0.217,-0.3,-0.289,0.299,-0.628,0.709,-0.787,0.84,-0.578,-0.653,0.92277
-0.235,0.889,-0.054,0.671,-0.113,0.961,0.281,0.918,-0.348,0.138,1.649,0.37179
-0.265,-0.849,-0.955,0.157,-0.851,0.81,-0.268,0.084,0.947,0.15,0.049,0.21032
-0.2,-0.947,0.351,0.059,0.878,0.874,0.692,0.243,-0.565,0.803,1.782,0.00994
0.991,-0.627,-0.076,-0.614,-0.917,-0.383,0.171,-0.095,-0.863,0.769,0.122,0.04551
0.745,0.477,-0.123,-0.137,0.49,0.633,0.05,-0.759,-0.3,-0.224,-0.534,0.99925
-0.842,0.248,-0.231,-0.795,-0.883,0.038,-0.946,-0.148,-0.051,-0.874,-2.028,0.56345
-0.797,0.39,-0.469,-0.925,0.874,0.929,-0.705,0.427,0.364,-0.82,-0.669,0.88799
0.548,0.674,0.367,0.305,0.25,0.39,0.461,0.802,0.744,-0.056,2.178,0.72071
-0.482,-0.189,0.653,-0.132,-0.241,0.311,0.412,-0.052,0.64,-0.008,0.661,0.02871
0.352,-0.493,-0.892,-0.546,0.879,-0.504,0.982,-0.514,-0.052,0.717,0.998,0.00294
0.147,-0.388,-0.617,-0.347,-0.566,-0.595,-0.088,0.526,0.108,0.818,0.288,0.14073
-0.972,-0.559,-0.609,0.286,-0.248,-0.216,-0.625,0.369,-0.779,-0.486,-1.923,0.70525
0.985,-0.307,-0.885,0.08,0.303,0.577,0.081,-0.19,0.131,-0.131,0.224,0.81568
0.569,0.592,0.998,0.042,-0.724,0.498,-0.739,-0.345,0.316,-0.828,-1.121,0.99775
0.49,0.522,0.415,0.124,0.939,-0.511,0.782,0.774,0.901,0.186,2.492,0.58849
0.335,0.814,0.913,-0.671,0.487,-0.639,0.219,-0.181,0.638,-0.173,0.71,0.60676
-0.556,0.365,-0.19,-0.052,0.182,-0.784,-0.684,0.454,0.641,0.464,0.41,0.06827
0.469,-0.972,-0.795,0.003,0.978,-0.504,-0.321,0.361,-0.203,-0.513,-0.556,0.65693
0.9,0.346,0.512,-0.311,-0.772,0.915,0.105,-0.307,-0.303,0.912,1.159,0.106
0.658,-0.307,-0.845,-0.413,-0.275,0.8,0.07,0.712,0.733,-0.856,0.563,0.92251
0.898,0.338,-0.921,-0.497,0.698,0.815,-0.16,0.899,0.253,0.242,1.446,0.74407
0.255,0.523,-0.206,0.787,-0.048,-0.565,0.419,-0.887,0.574,0.184,0.206,0.47027
0.102,0.586,-0.577,-0.951,0.187,-0.056,-0.094,-0.906,-0.126,-0.644,-1.382,0.88076
0.891,0.529,-0.225,0.281,0.316,0.264,0.117,0.736,0.57,-0.525,1.376,0.91119
-0.65,0.366,0.57,-0.104,-0.549,0.099,-0.467,-0.355,-0.201,-0.047,-0.765,0.08884
0.478,0.614,0.866,-0.792,-0.94,-0.961,-0.635,0.22,-0.351,-0.665,-1.235,0.88105
-0.893,0.167,-0.935,-0.554,-0.713,-0.723,-0.576,-0.462,0.614,0.449,-1.008,0.03076
-0.138,-0.907,0.36,-0.237,0.229,0.653,-0.519,-0.428,-0.225,0.52,-0.641,0.2041
-0.477,-0.682,-0.057,0.905,0.39,0.692,0.836,0.758,0.472,-0.195,1.409,0.67558
-0.254,0.93,-0.947,-0.82,0.94,-0.118,0.628,0.456,0.53,0.088,1.498,0.38403
0.577,0.544,-0.796,0.774,-0.302,-0.865,-0.256,-0.617,0.411,0.897,0.202,0.16086
-0.378,-0.198,0.983,-0.886,-0.232,-0.192,0.39,-0.37,-0.768,0.744,-0.217,0.12421
0.114,-0.68,0.294,0.105,0.132,0.015,-0.072,0.153,-0.431,0.172,0.02,0.18033
-0.305,0.431,0.171,0.172,-0.086,-0.712,-0.756,-0.107,0.971,0.056,-0.785,0.92309
-0.694,-0.279,-0.763,-0.082,-0.257,0.661,0.787,0.299,-0.691,-0.429,0.246,0.06727
-0.898,0.74,-0.551,0.015,0.682,0.076,-0.754,0.828,0.263,-0.913,-0.177,0.53396
-0.013,-0.582,0.751,0.393,0.24,-0.223,0.406,0.791,-0.83,-0.643,0.552,0.31776
-0.874,-0.716,0.37,0.296,-0.179,0.399,-0.109,0.717,0.422,0.082,0.666,0.00563
0.535,0.713,-0.679,-0.045,0.922,0.436,-0.003,-0.161,-0.317,0.196,0.615,0.43634
0.815,-0.672,0.239,-0.679,-0.256,-0.498,-0.626,-0.082,-0.87,0.252,-1.357,0.67908
0.648,-0.464,-0.98,-0.061,0.601,-0.063,0.573,0.728,0.471,-0.417,1.134,0.82902
0.975,-0.927,0.559,-0.409,-0.292,0.065,-0.256,0.131,0.129,0.035,-0.241,0.85273
0.043,-0.572,0.978,0.803,-0.021,-0.791,-0.555,0.277,-0.752,0.538,-0.697,0.5888
-0.515,-0.909,-0.155,-0.227,-0.805,-0.161,0.546,-0.059,0.787,0.15,0.102,0.22013
-0.025,-0.269,0.216,0.336,0.407,0.067,0.342,0.59,0.726,-0.802,0.653,0.98261
-0.652,0.969,0.2,0.169,0.93,0.283,-0.707,0.974,0.924,0.156,0.998,0.61827
0.542,-0.563,0.228,-0.88,-0.924,-0.012,-0.139,-0.305,-0.642,-0.847,-1.749,0.90413
0.272,0.382,0.726,0.799,0.766,-0.368,0.572,0.467,0.508,-0.052,1.89,0.45487
0.478,-0.314,-0.163,-0.382,-0.975,0.063,0.068,0.752,0.62,-0.287,0.853,0.3166
-0.739,0.283,0.823,0.237,-0.232,0.592,-0.841,0.052,0.527,-0.655,-0.737,0.78776
0.757,-0.224,-0.905,-0.227,0.832,0.475,0.074,0.198,-0.196,0.54,0.899,0.30834
0.458,-0.204,0.022,-0.319,-0.815,-0.415,0.137,-0.922,0.378,-0.157,-0.864,0.72039
-0.384,-0.473,-0.483,0.423,0.624,-0.814,-0.474,-0.83,0.196,0.844,-1.079,0.20628
