0.252,0.034,0.072,-0.249,2.028,0.0
0.016,0.41,-0.835,0.921,0.36,0.19374
0.157,0.514,0.274,-0.357,1.097,0.0
-0.666,0.146,-0.249,0.859,0.797,0.0
0.211,-0.796,-0.448,0.86,2.23,0.0
0.169,-0.396,0.731,-0.961,2.456,0.0
-0.063,-0.996,0.179,0.063,1.852,0.0
-0.842,-0.716,0.682,-0.726,2.938,0.0
-0.922,0.273,0.454,-0.831,0.107,0.01582
0.096,-0.979,-0.887,-0.431,2.072,0.0
0.94,0.444,-0.631,0.805,2.792,0.0
0.573,-0.097,0.806,0.748,1.855,0.0
-0.256,0.838,-0.897,-0.919,1.692,0.0
-0.907,0.755,-0.595,-0.981,2.691,0.0
-0.808,0.815,0.741,-0.233,1.95,0.0
-0.84,0.259,-0.595,0.624,1.079,0.0
-0.495,0.122,-0.491,0.563,2.744,0.0
-0.402,-0.511,-0.732,0.632,1.814,0.0
-0.966,-0.455,0.003,0.969,1.225,0.0
0.069,0.289,-0.092,0.608,1.106,0.0
-0.31,-0.8,-0.66,-0.048,-0.494,0.34012
-0.884,0.295,-0.414,0.27,2.349,0.0
0.28,0.122,0.04,0.054,2.56,0.0
0.418,-0.479,-0.537,-0.314,1.085,0.0
-0.163,0.316,-0.26,0.352,0.717,0.0
-0.588,0.176,-0.576,0.398,2.37,0.0
-0.412,0.471,-0.475,-0.875,2.468,0.0
0.677,-0.542,0.522,0.915,1.368,0.00056
0.61,-0.005,-0.722,0.082,2.346,0.0
-0.497,0.698,-0.987,-0.84,2.738,0.0
-0.44,-0.206,-0.811,-0.143,-0.321,0.03403
-0.105,0.818,-0.281,-0.19,2.078,0.0
-0.562,-0.064,0.478,-0.469,2.215,0.0
-0.305,0.002,-0.153,-0.015,1.338,0.0
0.565,-0.116,0.845,0.094,2.768,0.0
-0.136,0.947,-0.376,-0.951,2.429,0.0
-0.319,-0.353,-0.004,-0.224,-1.579,1.0
-0.174,0.821,0.504,0.841,1.552,1e-05
-0.095,-0.211,0.842,0.937,2.807,0.0
-0.303,0.458,-0.062,0.435,1.082,0.0
-0.339,0.483,0.064,-0.96,0.627,0.0
-0.365,-0.833,0.129,-0.734,2.929,0.0
0.062,-0.751,-0.567,-0.28,2.875,0.0
-0.093,0.146,0.864,0.288,0.72,0.00042
-0.96,-0.336,-0.313,0.769,2.069,0.0
-0.892,0.408,0.413,-0.148,1.98,0.0
0.875,0.657,0.301,0.87,0.425,0.98958
0.599,0.926,-0.623,0.727,0.975,0.26931
0.795,0.428,-0.203,-0.125,1.008,0.00053
-0.229,-0.934,0.116,0.376,2.367,0.0
-0.191,0.566,-0.234,-0.841,0.131,0.19614
0.19,-0.498,-0.357,-0.135,2.53,0.0
-0.993,0.955,-0.829,-0.415,2.28,0.0
0.134,-0.635,0.538,0.373,1.249,0.0
0.138,0.408,0.489,-0.877,2.726,0.0
0.634,0.263,-0.137,0.41,2.717,0.0
0.013,0.581,0.853,-0.718,0.91,0.0027
0.921,-0.39,-0.784,-0.334,1.897,0.0
0.363,-0.177,0.883,-0.099,2.863,0.0
0.337,-0.12,-0.001,0.082,2.569,0.0
0.658,0.253,-0.223,0.443,1.656,0.0
0.603,-0.227,-0.423,0.405,2.964,0.0
0.922,-0.514,0.321,-0.98,1.641,0.0
-0.214,-0.981,0.671,-0.563,1.912,0.0
0.136,0.386,-0.499,-0.158,2.75,0.0
-0.884,-0.515,-0.303,0.261,2.197,0.0
-0.297,-0.8,-0.637,-0.608,-1.962,1.0
0.206,-0.102,-0.579,0.158,1.157,0.0
0.858,0.669,0.448,0.483,1.326,0.09199
0.65,0.846,-0.605,0.607,0.122,0.98528
-0.182,0.846,0.612,-0.675,2.471,0.0
-0.475,0.883,-0.108,-0.302,2.046,0.0
0.037,0.606,0.971,0.676,1.275,0.00415
0.644,0.823,0.161,0.508,0.874,0.42177
-0.785,0.768,-0.435,-0.489,2.506,0.0
0.624,0.825,0.416,0.883,0.874,0.54659
-0.222,0.408,0.435,-0.624,1.249,0.0
0.551,0.236,-0.379,0.313,2.587,0.0
-0.472,0.409,-0.465,-0.77,2.694,0.0
0.562,0.945,0.073,0.114,2.777,0.0
0.146,-0.083,-0.638,0.044,0.47,0.0
-0.562,0.853,-0.893,0.657,2.138,0.0
-0.622,-0.067,0.848,0.514,2.322,0.0
0.032,-0.358,0.287,0.89,2.379,0.0
0.177,-0.416,0.33,0.946,1.739,0.0
0.442,0.075,0.832,0.418,1.805,0.0
0.316,-0.353,0.646,0.914,1.992,0.0
0.578,-0.982,-0.143,0.47,0.155,0.32552
0.23,0.395,0.105,-0.926,2.203,0.0
-0.449,0.9,0.589,0.964,2.046,0.0
0.705,0.144,0.129,0.355,0.96,0.00143
0.917,-0.152,-0.277,0.42,2.804,0.0
0.576,0.163,0.975,0.274,1.965,0.0
-0.893,0.167,0.077,-0.629,2.45,0.0
-0.377,-0.826,0.22,0.895,0.984,0.0
-0.299,0.684,-0.199,-0.752,2.043,0.0
0.444,-0.863,-0.179,0.232,2.194,0.0
-0.584,0.076,0.319,-0.865,2.393,0.0
-0.458,0.576,0.215,0.122,2.768,0.0
0.84,-0.875,-0.634,0.375,0.238,0.28858
-0.923,-0.744,-0.038,-0.006,-0.978,0.68861
0.904,0.214,0.167,0.048,0.818,0.0961
-0.139,-0.146,0.51,0.31,2.417,0.0
-0.407,-0.356,0.605,-0.104,0.107,0.00877
0.842,-0.067,0.296,-0.047,1.323,0.0
0.725,0.83,-0.326,0.983,0.131,0.996
0.352,-0.614,-0.456,0.028,2.747,0.0
0.831,0.902,0.155,-0.368,1.323,0.05126
-0.87,-0.585,0.776,0.608,1.998,0.0
-0.811,-0.448,0.792,0.208,2.361,0.0
-0.781,0.388,0.038,-0.71,2.355,0.0
-0.83,0.258,0.056,-0.101,1.558,0.0
0.665,0.242,0.347,-0.886,2.046,0.0
0.669,0.468,0.784,-0.386,0.461,0.84803
0.663,-0.014,0.826,-0.795,2.744,0.0
0.763,0.577,-0.695,0.907,0.455,0.80174
0.252,0.93,-0.779,-0.628,2.816,0.0
0.079,-0.014,-0.506,0.418,1.674,0.0
-0.037,0.274,0.882,0.324,2.753,0.0
0.531,0.233,-0.97,-0.893,0.63,0.0
-0.998,-0.912,-0.489,0.892,1.311,0.0
-0.491,-0.563,-0.783,0.295,1.894,0.0
0.815,-0.413,-0.879,0.597,2.289,0.0
-0.893,0.352,0.352,-0.908,2.156,0.0
-0.569,-0.168,-0.893,0.259,0.372,0.0
-0.521,0.807,0.511,0.346,1.067,0.00019
0.147,0.058,0.86,0.703,1.549,0.0
0.542,-0.614,0.334,0.796,2.28,0.0
0.485,0.039,-0.586,-0.471,2.566,0.0
-0.731,-0.393,0.43,-0.337,0.452,0.0
-0.168,0.782,0.158,-0.043,2.539,0.0
0.896,-0.492,0.463,0.526,2.322,0.0
0.634,-0.847,0.475,-0.727,0.116,0.33502
0.491,0.034,-0.198,0.909,1.427,0.0
0.304,0.199,-0.8,0.986,1.9,0.0
0.914,-0.14,0.335,-0.198,2.486,0.0
0.601,-0.961,-0.069,0.668,2.902,0.0
0.726,-0.023,-0.918,-0.248,2.732,0.0
-0.783,-0.521,-0.369,0.44,2.86,0.0
0.948,0.496,0.517,-0.198,2.753,0.0
-0.635,0.914,0.483,-0.202,2.509,0.0
-0.454,0.734,0.97,0.37,1.79,0.0
-0.587,0.372,-0.341,-0.907,0.122,0.00218
0.643,0.265,-0.187,-0.366,1.573,0.0
-0.696,-0.335,-0.626,0.473,2.786,0.0
-0.888,-0.819,-0.901,0.869,1.686,0.0
0.203,-0.641,-0.364,-0.402,1.195,0.0
0.555,0.273,-0.786,-0.241,2.147,0.0
-0.728,0.139,0.038,0.94,1.576,0.0
-0.796,0.905,-0.165,-0.068,0.779,0.00011
-0.671,-0.697,-0.673,-0.175,-1.43,0.99491
0.081,0.097,0.292,0.853,0.657,0.02503
-0.774,-0.821,-0.544,-0.524,-0.143,2e-05
-0.872,-0.145,0.982,-0.738,1.103,0.0
0.071,-0.942,0.328,0.389,0.134,0.08811
-0.701,-0.184,0.97,-0.442,0.901,0.0
-0.453,-0.535,0.256,0.598,0.776,0.0
0.007,-0.349,-0.858,0.222,1.656,0.0
0.78,-0.486,-0.262,-0.963,1.278,0.0
-0.751,-0.836,0.178,0.712,1.805,0.0
-0.948,0.111,0.811,0.381,0.77,0.0
-0.238,0.592,0.98,0.969,2.159,0.0
-0.38,0.604,-0.347,0.278,1.469,0.0
-0.381,-0.279,-0.111,0.621,1.32,0.0
-0.183,0.755,-0.156,-0.758,0.987,0.0
-0.297,-0.975,-0.386,0.904,1.338,0.0
-0.103,0.295,0.022,-0.614,2.39,0.0
-0.409,0.747,-0.092,0.671,1.038,1e-05
0.287,-0.616,-0.314,-0.279,0.782,0.0
-0.95,0.899,-0.722,-0.28,0.039,0.14285
-0.058,-0.826,-0.251,-0.559,-0.25,0.13665
-0.213,0.936,-0.801,-0.641,0.865,0.0
0.994,0.354,0.514,0.716,0.407,0.99507
0.647,0.773,-0.785,0.854,0.318,0.89411
0.396,-0.311,-0.564,-0.687,2.759,0.0
0.718,0.484,0.18,0.164,0.752,0.34242
0.282,-0.388,-0.113,0.019,0.009,0.45373
-0.313,-0.594,0.805,0.634,0.214,0.04957
0.916,0.023,-0.253,-0.714,2.156,0.0
-0.248,0.305,-0.128,0.192,1.585,0.0
0.769,-0.475,-0.733,-0.587,1.064,0.0
0.014,0.706,-0.234,-0.333,2.364,0.0
-0.228,0.717,0.748,-0.951,2.325,0.0
-0.807,-0.033,0.147,-0.86,0.101,0.0
-0.773,0.677,0.736,-0.735,1.076,0.0
0.721,0.145,-0.975,0.612,2.105,0.0
-0.63,0.419,0.262,-0.072,2.081,0.0
0.144,0.928,0.858,0.051,2.411,0.0
0.787,-0.838,-0.52,0.647,2.548,0.0
-0.539,0.435,0.914,-0.551,1.513,0.0
-0.511,0.852,0.157,-0.517,1.145,0.0
-0.007,0.743,0.206,-0.108,2.185,0.0
-0.054,0.753,-0.934,-0.215,1.986,0.0
-0.843,0.55,-0.638,0.902,2.441,0.0
0.181,-0.47,0.485,-0.012,0.143,0.18263
0.821,-0.806,-0.82,-0.918,0.455,0.00108
-0.141,-0.994,0.596,0.348,2.786,0.0
-0.59,-0.914,-0.432,0.861,0.161,0.0008
-0.32,0.312,-0.027,0.47,0.577,0.0
-0.747,0.959,0.906,-0.604,0.247,0.31249
0.519,0.872,-0.151,0.209,0.818,0.3232
0.627,0.052,-0.336,0.978,0.58,0.28065
-0.89,-0.99,-0.608,0.261,0.734,0.0
-0.824,-0.117,0.652,-0.078,2.872,0.0
-0.298,-0.276,0.469,-0.328,1.689,0.0
-0.968,0.175,0.978,0.302,1.766,0.0
0.985,-0.429,0.586,-0.598,2.263,0.0
0.928,-0.026,-0.659,-0.438,1.133,0.0
0.232,0.144,-0.251,-0.871,1.177,0.0
-0.474,-0.991,0.602,0.109,2.929,0.0
0.703,0.275,0.716,-0.109,0.422,0.94073
-0.754,-0.272,0.695,0.723,2.497,0.0
0.139,-0.941,-0.946,0.115,0.003,0.01066
-0.717,0.818,0.019,-0.693,2.426,0.0
0.053,-0.404,0.259,-0.055,1.394,0.0
-0.524,0.457,0.433,-0.013,1.537,0.0
-0.356,-0.939,-0.045,0.27,1.897,0.0
0.85,-0.973,-0.54,-0.98,1.466,0.0
0.134,-0.29,-0.5,-0.635,0.44,0.0
-0.2,-0.171,0.459,0.317,2.616,0.0
-0.502,-0.281,-0.459,-0.483,-0.101,2e-05
-0.826,0.423,-0.602,0.485,0.238,0.00077
0.872,-0.232,0.834,0.895,1.133,0.04752
0.574,-0.76,0.765,0.467,1.085,0.0001
-0.803,0.882,0.57,-0.387,2.123,0.0
0.861,0.107,0.912,0.818,0.877,0.45401
-0.078,-0.612,-0.71,0.116,0.517,0.0
-0.176,0.623,-0.11,-0.484,0.975,0.0
0.627,0.261,0.321,-0.958,1.944,0.0
0.802,-0.075,-0.356,0.481,2.141,0.0
-0.116,-0.544,0.026,-0.192,0.324,0.0
0.018,-0.516,0.479,0.823,0.725,0.00128
-0.804,0.08,0.629,-0.131,0.137,0.01825
-0.338,0.385,-0.618,0.76,0.725,1e-05
-0.338,-0.502,-0.076,-0.333,-2.935,1.0
-0.521,0.961,0.538,0.615,0.895,0.06729
0.852,0.161,-0.94,0.611,1.576,0.0
-0.505,0.605,0.765,-0.454,2.251,0.0
-0.286,-0.795,-0.838,0.649,2.328,0.0
-0.909,0.04,0.075,-0.212,1.552,0.0
0.094,0.597,-0.726,0.373,2.197,0.0
0.818,-0.149,-0.444,-0.708,1.13,0.0
0.211,-0.542,0.305,-0.722,2.955,0.0
-0.981,0.729,0.885,-0.57,1.168,1e-05
-0.086,0.819,-0.031,0.141,0.714,0.10716
0.491,-0.501,0.894,-0.992,1.332,0.0
0.654,-0.876,-0.499,0.568,2.459,0.0
0.2,-0.216,0.864,-0.286,2.572,0.0
0.91,-0.827,0.43,-0.479,2.863,0.0
0.939,0.274,-0.407,-0.698,0.675,0.06496
0.122,0.892,-0.162,-0.629,2.729,0.0
-0.555,0.977,-0.981,0.08,2.135,0.0
-0.464,0.933,0.324,0.368,1.311,0.0
-0.14,-0.724,-0.172,0.676,0.238,0.00494
-0.699,0.585,-0.748,0.844,2.39,0.0
0.423,0.296,0.478,0.024,1.255,0.0
0.052,-0.235,-0.751,-0.085,0.339,0.0
0.843,-0.091,0.163,-0.755,2.816,0.0
-0.905,-0.109,0.425,0.74,1.275,0.0
0.579,-0.468,0.3,0.673,2.747,0.0
-0.263,0.254,-0.634,-0.263,1.603,0.0
-0.002,-0.209,0.173,0.308,0.904,0.0
0.719,-0.97,-0.314,0.548,0.169,0.38254
0.115,-0.495,0.569,0.117,2.45,0.0
0.648,-0.761,0.729,-0.866,0.042,0.51625
0.731,-0.414,0.788,-0.654,0.03,0.89428
-0.627,0.718,0.503,0.759,2.263,0.0
-0.663,0.767,-0.787,-0.056,0.279,0.0297
0.557,0.127,0.083,-0.555,1.439,0.0
0.535,0.627,-0.043,-0.915,2.277,0.0
-0.25,0.445,0.143,-0.778,1.475,0.0
0.623,-0.465,-0.222,0.05,0.669,0.0
-0.443,0.92,0.394,0.922,2.759,0.0
-0.025,-0.491,0.204,-0.015,2.827,0.0
-0.512,0.311,0.614,0.652,0.018,0.6889
0.182,0.622,0.512,-0.861,2.215,0.0
0.595,-0.327,-0.905,0.028,2.566,0.0
0.842,-0.174,0.7,-0.978,1.591,0.0
-0.126,0.153,-0.802,-0.563,1.377,0.0
0.398,-0.305,-0.847,0.727,1.076,0.0
-0.902,0.215,0.638,0.735,2.872,0.0
0.027,0.778,0.512,0.566,0.116,0.99161
-0.095,-0.736,-0.666,-0.314,-1.811,1.0
0.852,0.211,-0.667,0.737,2.967,0.0
-0.537,0.596,-0.779,-0.685,1.174,0.0
0.233,-0.349,0.707,-0.407,0.048,0.53574
-0.368,-0.395,0.867,0.503,2.474,0.0
0.901,0.496,-0.312,0.732,2.667,0.0
0.379,0.703,0.446,0.592,2.536,0.0
0.862,0.03,-0.386,0.656,0.027,0.99049
0.506,-0.989,0.363,-0.271,2.072,0.0
0.226,0.57,-0.951,-0.943,1.243,0.0
-0.464,0.556,-0.513,0.507,2.444,0.0
0.3,-0.002,-0.035,-0.378,2.792,0.0
-0.43,0.685,-0.551,0.978,2.845,0.0
0.397,0.807,0.931,-0.12,2.587,0.0
0.148,0.729,-0.936,-0.302,2.59,0.0
0.989,0.03,0.753,-0.011,2.393,0.0
0.643,-0.275,-0.114,-0.932,1.314,0.0
0.531,0.115,0.437,0.609,1.549,0.0
-0.745,0.248,-0.996,-0.368,1.35,0.0
-0.296,-0.602,-0.785,0.566,0.702,0.0
-0.117,-0.651,-0.012,0.725,2.269,0.0
-0.349,0.77,0.636,0.363,1.817,0.0
-0.777,-0.186,-0.096,-0.285,-0.728,0.85037
-0.993,-0.029,0.794,0.869,2.007,0.0
-0.356,0.283,0.851,0.305,1.808,0.0
-0.123,0.591,0.913,0.794,2.09,0.0
-0.092,0.709,-0.294,-0.205,2.292,0.0
-0.218,-0.824,0.81,0.13,2.833,0.0
0.111,-0.455,0.452,0.963,0.85,0.00213
-0.515,0.655,-0.34,0.827,0.969,1e-05
0.356,-0.929,0.155,-0.147,2.712,0.0
-0.372,-0.815,0.335,-0.566,2.756,0.0
0.824,0.285,-0.181,-0.942,0.449,0.31623
0.649,0.339,0.578,0.154,2.64,0.0
0.948,0.734,0.757,0.573,0.086,1.0
-0.54,-0.974,-0.899,0.66,1.017,0.0
-0.169,0.714,-0.233,-0.607,2.753,0.0
0.8,-0.295,-0.36,-0.803,2.147,0.0
-0.844,-0.594,0.398,0.822,0.511,0.0
0.329,-0.205,-0.723,0.237,1.662,0.0
-0.464,0.813,-0.844,-0.399,1.353,0.0
-0.663,-0.914,-0.287,0.943,0.821,0.0
0.94,-0.442,-0.305,0.141,2.028,0.0
0.301,-0.904,0.806,-0.676,0.99,0.0
-0.531,0.546,0.655,-0.117,2.596,0.0
0.746,-0.069,0.304,-0.801,0.33,0.42164
0.429,0.165,0.251,-0.244,0.149,0.98328
-0.944,-0.286,-0.098,0.144,1.225,0.0
-0.861,0.171,-0.799,0.152,2.429,0.0
-0.607,0.788,-0.193,0.856,2.917,0.0
-0.163,0.045,-0.29,-0.963,0.758,0.0
-0.65,-0.417,-0.322,0.495,1.861,0.0
-0.426,0.362,0.852,0.775,1.686,0.0
-0.247,0.399,0.862,0.635,1.231,0.0
0.595,-0.431,-0.772,-0.479,0.378,0.0002
0.342,-0.998,0.427,0.372,2.242,0.0
-0.434,0.673,-0.153,-0.846,1.192,0.0
0.325,0.21,-0.969,-0.38,0.657,0.0
0.196,0.449,-0.547,0.674,1.882,0.0
0.044,0.977,0.469,0.464,1.727,0.0
-0.453,0.389,-0.202,0.273,2.872,0.0
-0.283,0.064,0.491,0.728,2.524,0.0
-0.385,0.067,0.068,0.377,1.879,0.0
0.289,0.019,-0.872,0.28,0.511,0.0
-0.453,-0.896,0.132,-0.882,2.5,0.0
-0.828,-0.681,0.783,-0.598,1.831,0.0
0.188,0.862,-0.929,0.483,2.266,0.0
-0.056,-0.686,-0.312,0.337,1.906,0.0
-0.55,-0.423,0.312,0.408,2.738,0.0
-0.409,0.605,-0.795,0.266,0.119,0.20899
0.246,0.671,0.967,-0.876,0.092,0.9273
0.922,0.551,-0.554,0.863,1.51,0.00874
-0.262,-0.457,0.378,0.611,2.795,0.0
0.251,0.607,0.612,0.267,0.113,0.9999
0.654,-0.6,0.746,0.747,1.243,0.00068
0.41,0.452,0.49,0.652,1.671,0.0
-0.338,0.601,-0.677,-0.365,1.198,0.0
-0.088,0.48,0.565,-0.52,2.429,0.0
-0.11,0.01,0.723,0.737,2.185,0.0
-0.993,0.689,-0.89,-0.731,1.442,0.0
0.098,0.992,-0.566,0.76,0.877,0.18533
0.826,-0.251,-0.162,0.463,0.764,0.01454
-0.852,0.867,0.98,0.922,0.306,0.44677
0.377,-0.924,0.744,0.231,0.161,0.37906
0.774,-0.306,-0.909,-0.895,2.322,0.0
0.143,0.163,0.004,-0.649,1.757,0.0
-0.055,0.441,-0.51,0.087,0.797,0.0
-0.17,-0.233,0.324,-0.198,0.589,0.0
0.391,0.83,0.438,0.388,1.603,0.0
0.823,0.021,0.71,-0.139,0.984,0.00144
-0.669,-0.532,0.76,0.811,2.108,0.0
-0.354,0.333,-0.197,0.085,2.729,0.0
-0.218,0.252,0.341,0.3,1.608,0.0
-0.668,-0.171,-0.207,0.464,0.086,0.0
0.579,-0.883,0.705,-0.663,1.65,0.0
0.688,0.787,0.768,-0.742,0.547,0.70755
-0.477,0.84,0.793,-0.497,0.315,0.31529
0.24,0.571,0.943,0.174,2.61,0.0
-0.898,0.415,-0.036,-0.758,1.629,0.0
-0.215,0.144,-0.087,-0.576,1.053,0.0
0.887,-0.729,-0.803,-0.455,1.106,0.0
-0.219,0.461,0.074,-0.445,2.863,0.0
-0.354,-0.041,-0.711,-0.17,-0.395,0.51818
0.158,-0.393,-0.495,0.878,2.512,0.0
0.715,0.21,-0.979,0.683,0.488,0.35194
-0.05,0.342,-0.824,0.739,2.694,0.0
-0.692,-0.837,0.174,-0.748,0.398,0.0
-0.065,0.342,-0.266,-0.64,0.699,0.0
0.843,0.766,0.783,0.424,2.289,0.0
-0.706,0.668,-0.39,-0.259,2.949,0.0
0.091,0.845,-0.671,0.679,2.141,0.0
-0.529,-0.858,0.18,0.76,0.048,0.01443
0.469,-0.047,-0.5,0.312,1.757,0.0
-0.598,-0.571,-0.753,0.712,2.013,0.0
-0.195,-0.859,0.824,-0.929,1.582,0.0
-0.137,-0.366,0.023,-0.969,1.953,0.0
0.422,-0.758,-0.809,-0.916,0.199,0.00081
0.908,-0.88,0.06,-0.364,2.848,0.0
0.333,-0.885,0.332,0.415,1.977,0.0
-0.933,-0.311,0.943,0.001,2.804,0.0
0.364,0.839,-0.407,0.618,0.134,0.97644
0.682,-0.434,-0.09,-0.94,0.33,0.02641
-0.377,-0.603,0.625,-0.548,2.132,0.0
-0.313,-0.826,-0.064,-0.009,-1.201,1.0
-0.154,0.37,-0.511,0.122,2.658,0.0
-0.339,-0.074,0.299,-0.212,2.197,0.0
0.513,0.655,-0.946,-0.38,1.186,0.0
-0.511,-0.632,0.874,-0.868,2.777,0.0
0.963,-0.805,0.053,-0.507,1.183,0.0
0.042,-0.128,0.35,0.452,0.999,0.0
0.009,0.573,-0.079,0.703,1.145,7e-05
-0.716,0.705,0.497,-0.164,2.602,0.0
0.709,0.589,-0.059,0.431,2.533,0.0
0.67,0.993,-0.809,0.628,2.48,0.0
0.212,-0.341,0.084,-0.822,2.209,0.0
-0.436,-0.506,-0.207,0.76,1.457,0.0
0.682,-0.161,0.588,0.8,0.511,0.63407
0.757,0.169,-0.562,0.529,2.313,0.0
0.53,0.631,-0.729,-0.962,0.25,0.43925
0.79,-0.787,-0.771,0.409,1.971,0.0
-0.687,0.455,0.154,0.45,1.124,0.0
