0.176,-0.406,-0.14,0.05,0.35,-0.985,-0.031,0.10497
0.402,0.622,0.313,0.951,0.565,-0.526,0.215,0.97965
0.142,-0.811,-0.636,-0.155,-0.472,-0.616,-0.605,0.35403
-0.105,0.348,0.126,-0.817,-0.6,0.301,-0.099,0.50893
-0.821,0.28,-0.47,0.699,0.026,-0.341,-0.356,0.38787
-0.911,0.622,-0.858,0.054,0.15,-0.328,-0.571,0.62641
-0.012,-0.631,-0.88,0.27,0.553,0.43,-0.098,0.50606
-0.887,-0.055,-0.801,-0.93,-0.414,0.169,-0.914,0.54127
-0.31,-0.498,0.484,0.231,-0.897,0.804,-0.196,0.44852
0.756,0.684,0.292,-0.175,0.562,0.773,1.259,0.37168
-0.599,0.918,-0.87,0.819,0.525,0.384,0.735,0.13479
-0.371,0.662,-0.024,-0.294,-0.908,0.945,0.176,0.36684
0.235,-0.584,-0.892,0.157,-0.136,-0.834,-0.613,0.54653
0.967,0.673,-0.939,0.507,-0.603,0.792,0.449,0.82779
-0.665,-0.475,0.508,0.427,-0.189,-0.751,-0.751,0.60304
0.946,0.373,-0.6,0.343,0.885,0.086,1.297,0.04855
-0.629,0.862,-0.946,-0.801,0.618,0.339,-0.082,0.51064
0.084,0.529,0.198,-0.904,-0.86,0.094,-0.276,0.81837
-0.276,0.048,0.921,-0.04,-0.348,-0.58,-0.276,0.59466
-0.21,0.023,0.356,0.647,0.496,0.451,0.366,0.49728
0.141,0.152,-0.456,0.258,0.209,0.497,0.429,0.23773
0.762,0.902,-0.854,0.45,0.928,-0.623,0.472,0.78755
0.223,-0.64,-0.326,0.803,0.955,-0.23,0.455,0.10319
0.556,0.676,-0.08,-0.832,0.783,-0.704,0.204,0.76591
0.658,0.243,-0.17,0.114,-0.925,0.76,0.711,0.15021
-0.077,0.759,-0.155,0.267,-0.225,-0.128,-0.017,0.77737
-0.395,0.698,0.239,-0.315,-0.65,-0.643,-0.946,0.9909
0.903,0.014,0.783,-0.124,0.832,-0.091,0.779,0.66575
0.939,-0.883,-0.654,0.401,0.303,0.626,0.649,0.24406
0.21,-0.133,0.717,0.079,0.711,0.612,0.442,0.86571
0.097,0.587,0.452,0.868,0.513,-0.655,0.063,0.94384
-0.034,0.027,-0.462,-0.102,0.25,0.156,0.059,0.16382
-0.075,0.51,-0.56,0.883,0.528,-0.424,-0.119,0.95408
0.554,-0.805,0.418,0.024,-0.587,-0.196,0.042,0.23771
-0.903,0.433,0.192,0.85,-0.693,0.512,0.115,0.12587
0.603,0.828,0.835,0.178,-0.792,0.664,1.156,0.23576
-0.543,-0.717,0.664,0.56,0.857,-0.079,-0.431,0.82878
0.158,0.144,0.106,-0.32,-0.89,-0.547,-0.362,0.64129
-0.906,-0.092,-0.076,-0.788,-0.002,-0.094,-0.516,0.13524
-0.345,-0.86,0.004,0.112,0.395,-0.721,-0.819,0.67713
0.663,0.138,0.885,0.929,0.498,-0.761,0.337,0.90719
-0.367,0.062,-0.504,-0.555,0.29,0.436,-0.116,0.37239
0.763,0.34,-0.992,0.465,0.084,-0.822,0.171,0.53282
-0.461,0.115,0.757,0.765,0.888,0.512,0.736,0.15763
-0.753,0.362,0.404,0.919,-0.033,0.694,0.332,0.30074
-0.684,-0.602,0.463,0.484,0.024,-0.283,-0.757,0.80117
0.425,0.865,-0.093,-0.406,0.741,0.945,1.008,0.50655
0.392,0.307,-0.586,0.492,-0.256,0.401,0.712,0.05239
-0.547,-0.911,0.028,0.032,-0.902,-0.075,-1.033,0.61312
0.16,0.384,-0.043,0.054,-0.085,-0.043,0.11,0.76461
0.715,0.601,-0.838,0.102,-0.76,0.352,0.196,0.76565
0.536,0.185,-0.504,0.852,-0.918,0.633,0.65,0.14811
0.395,-0.35,-0.213,0.145,-0.847,0.254,-0.096,0.50875
0.447,0.367,-0.947,-0.968,-0.394,0.855,0.349,0.31359
0.617,-0.136,0.618,0.767,0.804,-0.601,0.159,0.98281
-0.631,0.976,-0.24,0.283,0.215,-0.278,-0.279,0.83431
0.706,-0.694,0.741,0.062,0.517,0.56,0.518,0.62205
-0.021,-0.347,-0.118,0.099,0.346,0.102,0.09,0.12319
-0.673,0.728,0.215,0.106,0.939,-0.486,0.198,0.36766
0.408,0.016,0.47,0.116,0.278,-0.563,0.089,0.84935
-0.392,0.864,-0.544,0.193,0.168,-0.405,-0.102,0.56548
-0.554,-0.257,-0.369,0.743,0.451,-0.345,-0.434,0.68994
0.776,0.26,0.874,0.879,0.702,-0.013,1.56,0.05291
0.947,-0.306,-0.606,0.628,0.386,0.939,0.182,0.95442
-0.047,0.986,-0.917,0.58,0.406,0.738,0.573,0.55614
0.378,0.376,0.842,-0.063,0.89,-0.077,0.526,0.9175
-0.026,-0.643,0.282,0.904,-0.139,-0.003,-0.294,0.77579
-0.49,0.422,0.803,0.836,0.715,-0.693,0.047,0.70449
0.809,0.824,-0.785,0.894,-0.085,0.449,0.528,0.86499
-0.734,0.439,-0.664,-0.554,-0.72,0.07,-0.639,0.5019
0.181,0.107,-0.266,-0.805,-0.252,0.742,0.583,0.01631
-0.564,-0.19,0.295,0.63,0.63,0.622,-0.205,0.99181
-0.154,-0.037,0.299,0.586,-0.294,0.857,0.591,0.08513
-0.809,-0.559,0.418,0.143,0.495,-0.493,-0.951,0.90105
-0.221,0.74,0.701,0.134,0.426,-0.702,0.361,0.36248
0.109,-0.448,-0.35,0.042,0.631,0.527,0.101,0.61126
-0.654,-0.233,0.489,-0.917,-0.375,-0.747,-1.283,0.89238
0.739,0.469,-0.97,0.989,-0.623,0.947,0.32,0.85729
0.281,0.246,-0.083,-0.229,0.202,0.369,0.219,0.89087
-0.897,-0.971,-0.348,-0.181,-0.408,-0.37,-1.881,0.95369
0.955,-0.877,0.285,0.609,0.195,-0.524,0.34,0.37472
-0.389,-0.263,-0.776,-0.044,0.443,-0.076,-0.446,0.63795
0.934,0.746,-0.745,0.14,0.367,0.215,0.779,0.59908
-0.744,0.25,-0.565,0.092,-0.499,0.691,-0.261,0.37132
-0.418,-0.854,0.461,0.112,0.229,0.899,-0.465,0.835
0.992,0.149,0.474,0.443,-0.524,0.303,0.487,0.89611
0.756,0.778,0.514,0.529,-0.974,-0.899,-0.125,0.95835
0.239,-0.226,-0.39,-0.605,0.179,0.068,0.044,0.12786
0.335,-0.986,-0.582,0.257,-0.547,-0.383,-0.34,0.27579
-0.17,0.809,-0.153,0.831,-0.612,-0.32,-0.163,0.82133
0.492,-0.964,0.726,-0.534,-0.628,-0.327,-0.654,0.74433
0.538,-0.828,0.378,-0.581,-0.129,-0.615,-0.732,0.8785
-0.82,0.415,0.415,0.509,-0.628,-0.494,-0.456,0.53253
-0.159,-0.278,-0.086,-0.465,0.106,-0.367,-0.391,0.48449
0.961,-0.063,0.193,-0.01,0.846,-0.154,0.648,0.71376
0.264,-0.753,-0.444,0.211,0.794,0.75,0.492,0.21602
-0.497,0.383,0.072,0.58,-0.005,0.803,0.071,0.82771
-0.161,0.997,-0.269,0.978,0.942,-0.534,0.348,0.66427
-0.502,-0.928,-0.84,0.897,-0.085,-0.111,-0.406,0.16037
0.01,-0.517,0.03,0.364,0.22,0.676,0.455,0.09355
-0.535,0.934,-0.825,-0.448,-0.193,-0.313,-0.057,0.23285
-0.44,-0.709,-0.362,0.11,0.201,-0.521,-0.414,0.1332
0.699,-0.924,-0.713,-0.005,0.356,-0.586,-0.949,0.9862
