0.099,0.182,0.18,0.22,0.001,0.744,0.093,0.608,0.376,0.673,0.364,0.893,0.904,0.98,0.706,0.997,0.137,0.826,0.358,0.735,0.0
0.938,0.993,0.262,0.519,0.225,0.322,0.397,0.401,0.066,0.688,0.098,0.821,0.356,0.763,0.472,0.999,0.543,0.586,0.881,0.938,0.0
0.17,0.511,0.314,0.865,0.439,0.928,0.309,0.457,0.247,0.351,0.0,0.151,0.056,0.832,0.508,0.986,0.188,0.871,0.033,0.236,0.0
0.015,0.76,0.652,0.952,0.099,0.128,0.038,0.36,0.649,0.962,0.49,0.745,0.549,0.748,0.027,0.499,0.204,0.217,0.047,0.836,0.0
0.239,0.704,0.047,0.504,0.225,0.601,0.347,0.465,0.173,0.879,0.2,0.543,0.499,0.706,0.116,0.958,0.265,0.846,0.247,0.736,0.0
0.758,0.864,0.352,0.554,0.129,0.405,0.623,0.892,0.612,0.648,0.214,0.535,0.299,0.32,0.423,0.702,0.47,0.708,0.179,0.656,0.0
0.209,0.685,0.544,0.849,0.006,0.948,0.436,0.699,0.25,0.97,0.081,0.537,0.155,0.821,0.429,0.874,0.582,0.9,0.568,0.57,0.0
0.427,0.676,0.488,0.56,0.463,0.611,0.084,0.123,0.234,0.541,0.081,0.984,0.404,0.461,0.463,0.603,0.339,0.455,0.035,0.562,0.0
0.313,0.861,0.202,0.832,0.526,0.684,0.407,0.421,0.055,0.185,0.443,0.53,0.139,0.681,0.762,0.775,0.52,0.769,0.485,0.751,0.0
0.137,0.824,0.799,0.915,0.209,0.3,0.226,0.827,0.251,0.455,0.042,0.165,0.757,0.848,0.113,0.197,0.606,0.864,0.273,0.339,0.0
0.276,0.923,0.248,0.634,0.014,0.437,0.085,0.36,0.109,0.637,0.46,0.59,0.756,0.895,0.115,0.434,0.457,0.576,0.483,0.614,0.0
0.456,0.467,0.111,0.235,0.714,0.902,0.234,0.83,0.504,0.851,0.613,0.636,0.174,0.505,0.169,0.721,0.296,0.719,0.146,0.705,0.0
0.208,0.304,0.265,0.941,0.122,0.224,0.854,0.887,0.544,0.62,0.543,0.914,0.04,0.975,0.951,0.997,0.151,0.414,0.012,0.884,0.0
0.016,0.12,0.101,0.518,0.133,0.797,0.372,0.9,0.085,0.883,0.404,0.903,0.491,0.873,0.293,0.938,0.035,0.838,0.707,0.85,0.0
0.348,0.994,0.365,0.405,0.054,0.442,0.196,0.77,0.25,0.535,0.019,0.277,0.206,0.382,0.518,0.918,0.018,0.538,0.566,0.984,0.0
0.088,0.296,0.362,0.587,0.362,0.73,0.191,0.624,0.571,0.996,0.242,0.805,0.31,0.456,0.268,0.918,0.111,0.898,0.648,0.831,0.0
0.734,0.976,0.478,0.552,0.403,0.408,0.348,0.633,0.7,0.877,0.521,0.984,0.088,0.191,0.19,0.785,0.456,0.832,0.171,0.517,0.0
0.357,0.966,0.138,0.189,0.219,0.821,0.016,0.904,0.715,0.878,0.408,0.447,0.313,0.431,0.021,0.25,0.581,0.607,0.022,0.718,0.0
0.169,0.798,0.635,0.782,0.256,0.971,0.471,0.62,0.5,0.671,0.552,0.946,0.274,0.94,0.104,0.738,0.591,0.923,0.034,0.886,0.0
0.651,0.938,0.355,0.447,0.22,0.608,0.095,0.249,0.715,0.775,0.138,0.446,0.541,0.665,0.392,0.739,0.121,0.859,0.613,0.683,0.0
0.087,0.314,0.68,0.782,0.708,0.783,0.165,0.836,0.106,0.68,0.03,0.468,0.081,0.911,0.079,0.156,0.605,0.81,0.266,0.744,0.0
0.671,0.724,0.198,0.369,0.057,0.158,0.091,0.264,0.055,0.949,0.339,0.611,0.48,0.596,0.238,0.6,0.256,0.309,0.419,0.795,0.0
0.306,0.998,0.149,0.891,0.615,0.849,0.191,0.45,0.452,0.773,0.628,0.654,0.434,0.969,0.089,0.183,0.043,0.258,0.733,0.925,0.0
0.132,0.449,0.236,0.859,0.47,0.568,0.677,0.968,0.008,0.52,0.073,0.57,0.394,0.45,0.388,0.698,0.791,0.856,0.013,0.567,0.0
0.35,0.985,0.291,0.659,0.026,0.75,0.703,0.869,0.217,0.698,0.369,0.656,0.208,0.673,0.14,0.428,0.205,0.263,0.516,0.647,0.0
0.083,0.98,0.207,0.666,0.023,0.708,0.265,0.34,0.022,0.773,0.782,0.852,0.196,0.654,0.078,0.779,0.062,0.353,0.84,0.933,0.0
0.413,0.604,0.497,0.596,0.348,0.886,0.027,0.814,0.164,0.617,0.035,0.577,0.662,0.676,0.362,0.907,0.045,0.196,0.433,0.757,0.0
0.094,0.77,0.012,0.837,0.38,0.57,0.138,0.644,0.043,0.467,0.192,0.859,0.426,0.841,0.621,0.85,0.793,0.794,0.802,0.841,0.0
0.333,0.873,0.015,0.947,0.519,0.622,0.242,0.449,0.515,0.529,0.008,0.512,0.268,0.292,0.674,0.896,0.147,0.952,0.048,0.556,0.0
0.038,0.291,0.017,0.745,0.515,0.976,0.103,0.205,0.279,0.449,0.008,0.333,0.061,0.217,0.485,0.6,0.224,0.423,0.382,0.608,0.0
0.247,0.338,0.286,0.769,0.059,0.951,0.853,0.92,0.865,0.973,0.48,0.915,0.049,0.756,0.05,0.947,0.462,0.833,0.168,0.17,0.0
0.347,0.922,0.169,0.786,0.439,0.922,0.569,0.62,0.231,0.4,0.217,0.745,0.38,0.858,0.009,0.839,0.347,0.631,0.437,0.797,0.0
0.003,0.363,0.003,0.564,0.149,0.812,0.121,0.164,0.016,0.982,0.269,0.968,0.499,0.803,0.504,0.745,0.162,0.373,0.598,0.94,0.0
0.35,0.415,0.057,0.948,0.177,0.39,0.209,0.77,0.502,0.83,0.096,0.84,0.248,0.441,0.13,0.916,0.406,0.559,0.207,0.491,0.0
0.593,0.66,0.332,0.785,0.058,0.219,0.812,0.851,0.111,0.496,0.013,0.488,0.099,0.737,0.105,0.471,0.29,0.482,0.603,0.823,0.0
0.24,0.384,0.022,0.785,0.103,0.203,0.6,0.861,0.318,0.656,0.629,0.699,0.772,0.908,0.336,0.975,0.47,0.554,0.278,0.42,0.0
0.649,0.955,0.279,0.303,0.297,0.677,0.332,0.782,0.199,0.88,0.399,0.946,0.077,0.884,0.535,0.812,0.63,0.91,0.026,0.647,0.0
0.775,0.783,0.348,0.757,0.873,0.932,0.264,0.605,0.611,0.918,0.073,0.454,0.216,0.641,0.052,0.515,0.652,0.919,0.618,0.812,0.0
0.146,0.531,0.709,0.726,0.365,0.666,0.154,0.237,0.806,0.827,0.092,0.643,0.037,0.784,0.002,0.911,0.483,0.541,0.453,0.786,0.0
0.031,0.196,0.007,0.033,0.066,0.105,0.244,0.557,0.437,0.787,0.046,0.78,0.48,0.728,0.306,0.597,0.023,0.455,0.139,0.318,0.0
0.587,0.684,0.006,0.609,0.59,0.795,0.164,0.901,0.327,0.993,0.037,0.551,0.157,0.438,0.003,0.401,0.263,0.573,0.283,0.962,0.0
0.476,0.853,0.14,0.489,0.515,0.902,0.829,0.958,0.0,0.163,0.513,0.862,0.604,0.636,0.206,0.696,0.262,0.965,0.152,0.619,0.0
0.097,0.495,0.32,0.33,0.766,0.932,0.078,0.98,0.221,0.618,0.31,0.892,0.173,0.781,0.142,0.821,0.246,0.64,0.03,0.448,0.0
0.039,0.955,0.309,0.906,0.791,0.813,0.485,0.685,0.276,0.319,0.124,0.611,0.165,0.312,0.452,0.862,0.013,0.692,0.399,0.924,0.0
0.243,0.933,0.002,0.37,0.556,0.906,0.389,0.672,0.106,0.199,0.395,0.783,0.295,0.316,0.882,0.985,0.01,0.101,0.238,0.456,0.0
0.766,0.985,0.166,0.355,0.582,0.947,0.074,0.955,0.314,0.653,0.02,0.096,0.205,0.281,0.104,0.126,0.245,0.902,0.007,0.616,0.0
0.53,0.757,0.419,0.64,0.173,0.346,0.528,0.958,0.437,0.9,0.398,0.605,0.103,0.525,0.19,0.958,0.548,0.789,0.338,0.452,0.0
0.833,0.935,0.557,0.597,0.77,0.899,0.235,0.432,0.133,0.517,0.535,0.539,0.615,0.715,0.219,0.363,0.162,0.271,0.3,0.727,0.0
0.918,0.966,0.543,0.886,0.048,0.92,0.449,0.456,0.342,0.969,0.164,0.712,0.422,0.621,0.294,0.699,0.694,0.998,0.045,0.435,0.0
0.105,0.767,0.579,0.698,0.421,0.701,0.506,0.917,0.912,0.996,0.307,0.507,0.202,0.269,0.423,0.649,0.323,0.351,0.213,0.334,0.0
0.057,0.584,0.294,0.944,0.747,0.848,0.169,0.927,0.739,0.968,0.451,0.935,0.302,0.62,0.108,0.699,0.135,0.205,0.258,0.481,0.0
0.178,0.26,0.774,0.934,0.028,0.708,0.064,0.381,0.264,0.641,0.162,0.301,0.36,0.675,0.292,0.433,0.004,0.36,0.612,0.908,0.0
0.48,0.667,0.197,0.956,0.396,0.681,0.063,0.335,0.013,0.457,0.596,0.662,0.513,0.732,0.029,0.666,0.508,0.511,0.29,0.509,0.0
0.151,0.394,0.333,0.973,0.348,0.598,0.7,0.906,0.255,0.448,0.167,0.325,0.108,0.58,0.225,0.621,0.093,0.245,0.814,0.991,0.0
0.061,0.749,0.569,0.937,0.234,0.346,0.608,0.855,0.21,0.481,0.024,0.937,0.175,0.462,0.504,0.917,0.153,0.757,0.044,0.95,0.0
0.607,0.82,0.56,0.804,0.112,0.595,0.35,0.868,0.224,0.268,0.223,0.717,0.202,0.24,0.398,0.541,0.498,0.8,0.299,0.869,0.0
0.224,0.526,0.519,0.911,0.119,0.382,0.971,0.982,0.037,0.45,0.139,0.569,0.764,0.954,0.426,0.686,0.073,0.62,0.743,0.781,0.0
0.401,0.619,0.625,0.72,0.325,0.88,0.026,0.272,0.17,0.616,0.827,0.852,0.449,0.598,0.748,0.998,0.416,0.654,0.015,0.253,0.0
0.111,0.451,0.121,0.817,0.318,0.765,0.33,0.423,0.459,0.535,0.327,0.771,0.615,0.909,0.252,0.715,0.032,0.157,0.182,0.589,0.0
0.316,0.913,0.174,0.326,0.133,0.165,0.298,0.727,0.207,0.459,0.517,0.745,0.143,0.444,0.347,0.68,0.363,0.761,0.082,0.245,0.0
0.061,0.569,0.053,0.765,0.107,0.557,0.222,0.407,0.053,0.668,0.085,0.677,0.535,0.981,0.526,0.906,0.543,0.733,0.324,0.572,0.000308083
0.263,0.664,0.029,0.614,0.182,0.952,0.414,0.701,0.805,0.948,0.164,0.276,0.555,0.638,0.037,0.721,0.193,0.576,0.673,0.769,0.0
0.238,0.948,0.235,0.398,0.554,0.99,0.551,0.725,0.009,0.582,0.242,0.956,0.052,0.664,0.003,0.158,0.532,0.787,0.409,0.725,0.0
0.586,0.844,0.387,0.744,0.481,0.686,0.05,0.323,0.836,0.971,0.43,0.589,0.392,0.731,0.411,0.987,0.084,0.529,0.023,0.982,0.0
0.299,0.65,0.244,0.831,0.006,0.203,0.176,0.381,0.686,0.917,0.28,0.314,0.637,0.972,0.483,0.998,0.21,0.343,0.22,0.998,0.0
0.395,0.936,0.65,0.943,0.056,0.412,0.167,0.39,0.657,0.713,0.085,0.219,0.124,0.249,0.414,0.708,0.236,0.596,0.06,0.148,0.0
0.136,0.529,0.079,0.249,0.419,0.859,0.232,0.996,0.86,0.934,0.007,0.339,0.238,0.304,0.397,0.979,0.438,0.572,0.272,0.419,0.0
0.001,0.979,0.373,0.76,0.587,0.587,0.745,0.855,0.224,0.386,0.601,0.92,0.119,0.917,0.122,0.94,0.125,0.763,0.402,0.444,0.0
0.849,0.972,0.177,0.398,0.087,0.482,0.101,0.535,0.289,0.341,0.6,0.655,0.072,0.977,0.031,0.244,0.574,0.957,0.056,0.644,0.0
0.362,0.654,0.14,0.315,0.079,0.596,0.428,0.456,0.165,0.745,0.226,0.625,0.367,0.693,0.024,0.865,0.135,0.301,0.12,0.184,0.0
0.139,0.927,0.249,0.707,0.097,0.636,0.083,0.872,0.059,0.78,0.923,0.954,0.073,0.978,0.114,0.31,0.484,0.866,0.461,0.699,0.0
0.458,0.939,0.065,0.794,0.261,0.326,0.377,0.385,0.479,0.84,0.199,0.892,0.79,0.966,0.402,0.893,0.267,0.772,0.102,0.982,0.0
0.061,0.978,0.119,0.64,0.005,0.314,0.251,0.447,0.828,0.832,0.107,0.849,0.422,0.843,0.132,0.654,0.025,0.519,0.658,0.863,0.0
